Code compiled on Mar 13 2026 at 16:53:56
ï»¿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,RF
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.595
Air Density (kg/m^3),1.254
Rocket CD,0.55
Airbrake CD,0.8
Rocket Area (m^2),0.00243
Kalman Model Y STD,0.2
Kalman Model V STD,0.5
Kalman Model A STD,0.5
Kalman Measurement Y STD,2
Kalman Measurement A STD,0.5
Target Apogee (m),228.6
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter Lockout (s),60
Control Max Velocity (dep/s),2

Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,RF
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.595
Air Density (kg/m^3),1.254
Rocket CD,0.55
Airbrake CD,0.8
Rocket Area (m^2),0.00243
Kalman Model Y STD,0.2
Kalman Model V STD,0.5
Kalman Model A STD,0.5
Kalman Measurement Y STD,2
Kalman Measurement A STD,0.5
Target Apogee (m),228.6
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter Locko-1.091170,-0.122255,37.159428,0.094781,1.121860,27.357259,-0.335754,0.415234,19.999883,0.000000,0.000000,
254711666,-0.436216,18.062907,5,0.686279,-0.425964,0.548584,0.215942,-9.227205,-3.460056,0.753874,0.259332,0.320881,0.076211,-0.773337,0.018432,0.060948,0.000000,0.000000,
254721420,-0.342496,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.208856,-3.193023,0.735968,0.050792,0.448258,-0.034468,-0.730045,0.075710,-0.008901,0.000000,0.000000,
254732093,-1.228772,18.062907,5,0.686279,-0.425964,0.548584,0.215942,-9.200962,-3.410157,0.812363,0.262503,0.391586,0.036332,-0.779173,0.009553,0.024211,0.000000,0.000000,
254741683,-1.042356,18.053825,5,0.686279,-0.425964,0.548584,0.215942,-9.173793,-3.332891,0.643950,0.115946,0.290595,-0.021924,-0.805445,-0.026014,-0.009562,0.000000,0.000000,
254751585,-0.540769,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.183762,-3.231840,0.833107,0.143359,0.502665,-0.041061,-0.779215,0.008968,-0.032621,0.000000,0.000000,
254762625,-0.540769,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.223059,-3.441199,0.664985,0.195617,0.257398,0.062638,-0.755214,0.041481,0.037114,0.000000,0.000000,
254772061,-1.031018,18.062907,5,0.686279,-0.425964,0.548584,0.215942,-9.174135,-3.293273,0.644372,0.085825,0.312547,-0.035365,-0.782480,0.003908,-0.015945,0.000000,0.000000,
254781770,-1.135556,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.233389,-3.409266,0.873203,0.286554,0.447598,0.068546,-0.817790,-0.042757,0.045907,0.000000,0.000000,
254792841,-0.331678,18.067448,5,0.686279,-0.425964,0.548584,0.215942,-9.204918,-3.371828,0.684566,0.159307,0.308110,0.022209,-0.769540,0.022461,0.028559,0.000000,0.000000,
254802297,-1.135556,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.182119,-3.311285,0.812461,0.192789,0.442215,-0.015702,-0.806036,-0.027124,-0.003842,0.000000,0.000000,
254812018,-1.031018,18.062907,5,0.686279,-0.425964,0.548584,0.215942,-9.247674,-3.370746,0.755785,0.185970,0.374521,0.064400,-0.828827,-0.056681,0.046115,0.000000,0.000000,
254822756,-1.135556,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.178299,-3.420867,0.751898,0.243186,0.332210,0.016692,-0.860173,-0.097519,0.024576,0.000000,0.000000,
254832330,-1.333814,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.198836,-3.212917,0.735277,0.068647,0.435157,-0.036964,-0.908587,-0.161684,-0.020474,0.000000,0.000000,
254841957,-0.050489,18.053825,5,0.686279,-0.425964,0.548584,0.215942,-9.246733,-3.479694,0.754622,0.268803,0.314154,0.101363,-0.824227,-0.045696,0.068717,0.000000,0.000000,
254852965,-0.937299,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.231519,-3.182313,0.796433,0.070108,0.507634,-0.014829,-0.836063,-0.060925,0.007557,0.000000,0.000000,
254862472,-0.738523,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.269928,-3.518294,0.834359,0.336583,0.362637,0.139325,-0.826852,-0.046409,0.104018,0.000000,0.000000,
254872344,-0.540769,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.201252,-3.352865,0.605577,0.100997,0.252900,0.009397,-0.798661,-0.007963,0.034751,0.000000,0.000000,
254884708,-0.447034,18.053825,5,0.686279,-0.425964,0.548584,0.215942,-9.234349,-3.409055,0.893003,0.297366,0.464145,0.070069,-0.763434,0.039946,0.060606,0.000000,0.000000,
254893376,-0.050489,18.053825,5,0.686279,-0.425964,0.548584,0.215942,-9.241011,-3.421642,0.626556,0.153342,0.239530,0.071304,-0.691399,0.138155,0.068437,0.000000,0.000000,
254902801,-0.937299,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.199728,-3.331345,0.773609,0.180636,0.402396,0.006404,-0.714748,0.105076,0.023026,0.000000,0.000000,
254917636,-0.843579,18.053825,5,0.686279,-0.425964,0.548584,0.215942,-9.223847,-3.460796,0.684574,0.221490,0.262968,0.070881,-0.726166,0.088809,0.058059,0.000000,0.000000,
254925839,-1.333814,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.175027,-3.411702,0.682704,0.197813,0.279785,0.008003,-0.786900,0.003700,0.021415,0.000000,0.000000,
254934698,-1.042356,18.053825,5,0.686279,-0.425964,0.548584,0.215942,-9.180713,-3.252282,0.773495,0.125983,0.442050,-0.038908,-0.812577,-0.031639,-0.022745,0.000000,0.000000,
254944635,-0.447034,18.053825,5,0.686279,-0.425964,0.548584,0.215942,-9.226863,-3.499673,0.753451,0.289454,0.298929,0.089652,-0.776181,0.018590,0.059535,0.000000,0.000000,
254953458,-0.342496,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.242398,-3.371909,0.646885,0.126502,0.283515,0.056025,-0.732559,0.077527,0.056966,0.000000,0.000000,
254963059,-0.937299,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.201543,-3.232091,0.794466,0.116145,0.473821,-0.025675,-0.752287,0.050045,-0.003531,0.000000,0.000000,
254973881,-0.843579,18.053825,5,0.686279,-0.425964,0.548584,0.215942,-9.225562,-3.539502,0.733229,0.308763,0.260431,0.101570,-0.760869,0.038999,0.073408,0.000000,0.000000,
254983323,-1.813230,18.071989,5,0.686279,-0.425964,0.548584,0.215942,-9.173176,-3.293485,0.624572,0.075013,0.296000,-0.036888,-0.865818,-0.102159,-0.007334,0.000000,0.000000,
254992896,-1.124738,18.067448,5,0.686279,-0.425964,0.548584,0.215942,-9.234691,-3.369438,0.893425,0.267245,0.486096,0.056628,-0.892667,-0.136058,0.039489,0.000000,0.000000,
255003718,-1.124738,18.067448,5,0.686279,-0.425964,0.548584,0.215942,-9.201270,-3.461601,0.624215,0.194643,0.209080,0.047882,-0.917344,-0.166301,0.045633,0.000000,0.000000,
255013157,-1.135556,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.213244,-3.350223,0.853077,0.236150,0.459730,0.028431,-0.940744,-0.195216,0.033040,0.000000,0.000000,
255024215,-0.937299,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.247845,-3.350938,0.755996,0.170909,0.385496,0.057680,-0.942553,-0.194129,0.051078,0.000000,0.000000,
255033663,-0.832761,18.062907,5,0.686279,-0.425964,0.548584,0.215942,-9.196868,-3.440715,0.732846,0.241845,0.308936,0.040321,-0.933388,-0.178994,0.043203,0.000000,0.000000,
255043420,-0.738523,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.211221,-3.251814,0.794734,0.128410,0.464970,-0.009739,-0.915638,-0.153053,0.004447,0.000000,0.000000,
255054237,-0.540769,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.263692,-3.519668,0.705659,0.266304,0.255086,0.129428,-0.879744,-0.101718,0.095939,0.000000,0.000000,
255063749,-0.937299,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.205945,-3.252977,0.685834,0.068943,0.373965,-0.018114,-0.886482,-0.109656,0.012446,0.000000,0.000000,
255073345,-1.135556,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.211344,-3.459382,0.832115,0.308171,0.382817,0.063871,-0.912449,-0.142336,0.050092,0.000000,0.000000,
255084393,-0.143705,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.240308,-3.392140,0.607073,0.119939,0.239447,0.059700,-0.837040,-0.039318,0.057126,0.000000,0.000000,
255093742,-1.135556,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.204525,-3.330289,0.872609,0.234697,0.485128,0.014018,-0.867314,-0.079373,0.025569,0.000000,0.000000,
255103615,-1.135556,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.265815,-3.440117,0.736204,0.222279,0.323808,0.104830,-0.894933,-0.114184,0.083592,0.000000,0.000000,
255114336,-0.926480,18.067448,5,0.686279,-0.425964,0.548584,0.215942,-9.158924,-3.272685,0.732724,0.125009,0.393732,-0.053665,-0.899324,-0.118937,-0.016887,0.000000,0.000000,
255123927,-0.342496,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.233731,-3.369649,0.873625,0.256433,0.469550,0.055105,-0.844675,-0.043540,0.035815,0.000000,0.000000,
255133635,-0.937299,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.197039,-3.420907,0.733058,0.226784,0.319912,0.033601,-0.854366,-0.055608,0.034194,0.000000,0.000000,
255144626,-0.143705,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.228146,-3.351109,0.755037,0.176499,0.381247,0.039249,-0.783785,0.039641,0.037894,0.000000,0.000000,
255154069,-0.738523,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.211325,-3.350646,0.813477,0.214526,0.426637,0.025386,-0.778874,0.045976,0.028737,0.000000,0.000000,
255163918,-0.644788,18.053825,5,0.686279,-0.425903,0.548584,0.215942,-9.173915,-3.540458,0.681330,0.303344,0.202961,0.055187,-0.764994,0.064472,0.048100,0.000000,0.000000,
255174634,-0.832761,18.062907,5,0.686279,-0.425903,0.548584,0.215942,-9.180713,-3.252282,0.773495,0.133642,0.436590,-0.035374,-0.771097,0.055054,-0.013007,0.000000,0.000000,
255184256,-0.738523,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.230872,-3.479019,0.832863,0.325287,0.370599,0.092543,-0.767294,0.060353,0.064261,0.000000,0.000000,
255193959,-0.738523,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.153990,-3.234230,0.624247,0.043077,0.319235,-0.071959,-0.763836,0.063506,-0.035459,0.000000,0.000000,
255204945,-0.633985,18.062907,5,0.686279,-0.425903,0.548584,0.215942,-9.206615,-3.310057,0.912420,0.248919,0.523717,0.013887,-0.750124,0.080991,0.000665,0.000000,0.000000,
255214381,-0.342496,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.198563,-3.442427,0.565026,0.154786,0.164954,0.040090,-0.708492,0.136368,0.029526,0.000000,0.000000,
255224230,-0.738523,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.201543,-3.232091,0.794466,0.123805,0.468360,-0.022137,-0.710159,0.132126,-0.008294,0.000000,0.000000,
255234766,-0.937299,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.225149,-3.420967,0.704797,0.209826,0.295992,0.062476,-0.731517,0.102380,0.043513,0.000000,0.000000,
255244515,-0.644788,18.053825,5,0.686279,-0.425903,0.548584,0.215942,-9.173279,-3.392316,0.643315,0.168774,0.252205,0.001747,-0.721829,0.114054,0.012938,0.000000,0.000000,
255254382,-0.342496,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.209235,-3.370877,0.773666,0.215613,0.377095,0.032585,-0.682711,0.165233,0.027321,0.000000,0.000000,
255265436,-0.447034,18.053825,5,0.686279,-0.425903,0.548584,0.215942,-9.175559,-3.461012,0.701976,0.253920,0.263417,0.029836,-0.657253,0.197110,0.029162,0.000000,0.000000,
255274856,-0.738523,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.210604,-3.212408,0.775357,0.095138,0.464917,-0.021165,-0.663551,0.185905,-0.007680,0.000000,0.000000,
255284681,-0.843579,18.053825,5,0.686279,-0.425903,0.548584,0.215942,-9.183885,-3.439407,0.870487,0.330769,0.415025,0.036078,-0.679758,0.162085,0.024353,0.000000,0.000000,
255295712,-0.540769,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.193492,-3.332719,0.644909,0.118006,0.289386,0.000021,-0.664031,0.180716,0.006541,0.000000,0.000000,
255305046,-0.738523,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.206511,-3.211226,0.893677,0.162810,0.562062,-0.021232,-0.669819,0.170430,-0.013790,0.000000,0.000000,
255314761,-0.832761,18.062907,5,0.686279,-0.425903,0.548584,0.215942,-9.261498,-3.441068,0.647104,0.181267,0.243875,0.101482,-0.684477,0.149542,0.070595,0.000000,0.000000,
255325856,-0.143705,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.255417,-3.250415,0.895653,0.178953,0.550725,0.038282,-0.628594,0.222339,0.046941,0.000000,0.000000,
255335293,-0.248242,18.053825,5,0.686279,-0.425903,0.548584,0.215942,-9.268865,-3.419674,0.795816,0.247304,0.378938,0.106199,-0.588332,0.274787,0.090321,0.000000,0.000000,
255345051,-1.042356,18.053825,5,0.686279,-0.425903,0.548584,0.215942,-9.193681,-3.421647,0.663758,0.196586,0.256531,0.031780,-0.631139,0.214122,0.047466,0.000000,0.000000,
255355785,-0.552091,18.049284,5,0.686279,-0.425903,0.548584,0.215942,-9.183249,-3.291265,0.832472,0.196199,0.464269,-0.017362,-0.620920,0.224539,0.000009,0.000000,0.000000,
255365264,-0.937299,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.206889,-3.420821,0.733537,0.231635,0.316561,0.046332,-0.650506,0.182331,0.033920,0.000000,0.000000,
255374937,-0.832761,18.062907,5,0.686279,-0.425903,0.548584,0.215942,-9.197039,-3.420907,0.733058,0.234430,0.314437,0.037117,-0.666988,0.158264,0.036260,0.000000,0.000000,
255386048,-1.135556,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.180988,-3.331305,0.792450,0.204692,0.409224,-0.006974,-0.712193,0.095617,0.004611,0.000000,0.000000,
255395549,-0.937299,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.245774,-3.479905,0.734822,0.265633,0.292123,0.103350,-0.733852,0.066239,0.076893,0.000000,0.000000,
255405251,-0.937299,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.195411,-3.332297,0.684509,0.139632,0.322476,0.003071,-0.753589,0.038961,0.022851,0.000000,0.000000,
255416001,-0.738523,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.234520,-3.389246,0.893214,0.289959,0.469633,0.066883,-0.751655,0.041683,0.055085,0.000000,0.000000,
255425452,-0.832761,18.062907,5,0.686279,-0.425903,0.548584,0.215942,-9.221568,-3.392100,0.625914,0.143986,0.246280,0.046299,-0.759389,0.031192,0.048653,0.000000,0.000000,
255435214,-0.633985,18.062907,5,0.686279,-0.425903,0.548584,0.215942,-9.202331,-3.251688,0.814055,0.149677,0.473927,-0.013893,-0.746533,0.047848,0.002866,0.000000,0.000000,
255446236,-1.124738,18.067448,5,0.686279,-0.425903,0.548584,0.215942,-9.284076,-3.440263,0.707464,0.208116,0.297757,0.124487,-0.783894,-0.001338,0.091898,0.000000,0.000000,
255455726,-0.540769,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.180371,-3.291899,0.773072,0.163761,0.414635,-0.021936,-0.759535,0.031216,0.008566,0.000000,0.000000,
255465546,-1.135556,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.196850,-3.331980,0.714209,0.155851,0.347293,0.005358,-0.796888,-0.019157,0.006217,0.000000,0.000000,
255476334,-0.937299,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.245413,-3.410786,0.715762,0.202113,0.314001,0.078309,-0.811161,-0.037121,0.058992,0.000000,0.000000,
255485808,-0.832761,18.062907,5,0.686279,-0.425903,0.548584,0.215942,-9.231263,-3.212026,0.796116,0.100361,0.485710,-0.001210,-0.813680,-0.040062,0.014921,0.000000,0.000000,
255495719,-0.832761,18.062907,5,0.686279,-0.425903,0.548584,0.215942,-9.200174,-3.390560,0.792775,0.244280,0.380538,0.031613,-0.815986,-0.042306,0.027141,0.000000,0.000000,
255506803,-0.738523,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.205260,-3.332211,0.684989,0.136837,0.324600,0.012286,-0.808687,-0.031795,0.016266,0.000000,0.000000,
255516251,-1.135556,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.202502,-3.231880,0.814266,0.134618,0.484905,-0.020612,-0.841784,-0.076209,-0.010731,0.000000,0.000000,
255525816,-0.633985,18.062907,5,0.686279,-0.425903,0.548584,0.215942,-9.244301,-3.539542,0.714388,0.299999,0.242645,0.121981,-0.821688,-0.047118,0.086421,0.000000,0.000000,
255536428,-0.738523,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.193321,-3.352528,0.644698,0.133066,0.278409,0.006740,-0.813858,-0.035906,0.028090,0.000000,0.000000,
255545983,-0.843579,18.053825,5,0.686279,-0.425903,0.548584,0.215942,-9.252300,-3.389498,0.854573,0.262743,0.440791,0.082264,-0.817173,-0.039106,0.067748,0.000000,0.000000,
255556030,-1.124738,18.067448,5,0.686279,-0.425903,0.548584,0.215942,-9.241799,-3.441239,0.646145,0.186857,0.239628,0.083051,-0.848358,-0.079433,0.078950,0.000000,0.000000,
255567055,-0.633985,18.062907,5,0.686279,-0.425903,0.548584,0.215942,-9.213415,-3.330414,0.853289,0.228745,0.465229,0.025247,-0.827739,-0.050440,0.039636,0.000000,0.000000,
255576537,-1.428052,18.062907,5,0.686279,-0.425903,0.548584,0.215942,-9.208276,-3.371088,0.753866,0.204800,0.360550,0.031060,-0.888439,-0.131296,0.033358,0.000000,0.000000,
255586231,-0.633985,18.062907,5,0.686279,-0.425903,0.548584,0.215942,-9.195909,-3.440927,0.713046,0.238677,0.286915,0.042311,-0.864217,-0.096705,0.039912,0.000000,0.000000,
255597318,-0.832761,18.062907,5,0.686279,-0.425903,0.548584,0.215942,-9.181843,-3.232262,0.793507,0.129395,0.464113,-0.040568,-0.862140,-0.092914,-0.019003,0.000000,0.000000,
255606537,-0.540769,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.268351,-3.479100,0.795181,0.292482,0.346005,0.126355,-0.830753,-0.048229,0.087406,0.000000,0.000000,
255616389,-0.633985,18.062907,5,0.686279,-0.425903,0.548584,0.215942,-9.202999,-3.372251,0.644966,0.145330,0.269555,0.022674,-0.811522,-0.021625,0.040019,0.000000,0.000000,
255627130,-0.738523,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.214717,-3.290586,0.873511,0.209439,0.503730,0.013334,-0.804438,-0.011707,0.020484,0.000000,0.000000,
255636738,-0.728223,18.067448,5,0.686279,-0.425903,0.548584,0.215942,-9.264960,-3.539160,0.735147,0.305221,0.263438,0.141937,-0.796899,-0.000045,0.109394,0.000000,0.000000,
255646464,-0.633985,18.062907,5,0.686279,-0.425903,0.548584,0.215942,-9.207384,-3.252660,0.715534,0.092819,0.393328,-0.012302,-0.780588,0.021682,0.020306,0.000000,0.000000,
255657543,-0.738523,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.213690,-3.409437,0.872243,0.299795,0.437863,0.053646,-0.776127,0.027889,0.044713,0.000000,0.000000,
255666868,-1.031018,18.062907,5,0.686279,-0.425903,0.548584,0.215942,-9.210433,-3.232217,0.775146,0.110198,0.453940,-0.014446,-0.801431,-0.006704,0.001405,0.000000,0.000000,
255676708,-0.447034,18.053825,5,0.686279,-0.425903,0.548584,0.215942,-9.213586,-3.310606,0.853500,0.213686,0.476207,0.018528,-0.766002,0.040989,0.013940,0.000000,0.000000,
255687434,-0.540769,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.195909,-3.440927,0.713046,0.238677,0.286915,0.042311,-0.742986,0.071575,0.034709,0.000000,0.000000,
255697062,-0.248242,18.053825,5,0.686279,-0.425903,0.548584,0.215942,-9.177426,-3.411174,0.732204,0.232491,0.315679,0.015327,-0.692697,0.138376,0.020520,0.000000,0.000000,
255706761,-0.540769,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.201133,-3.390348,0.812575,0.255093,0.397083,0.033138,-0.676138,0.159076,0.029757,0.000000,0.000000,
255717771,-1.333814,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.204903,-3.539884,0.712469,0.311179,0.234150,0.085120,-0.740301,0.072070,0.070285,0.000000,0.000000,
255727148,-1.228772,18.062907,5,0.686279,-0.425903,0.548584,0.215942,-9.179583,-3.272302,0.753484,0.137888,0.409068,-0.030180,-0.788609,0.005814,-0.003260,0.000000,0.000000,
255736992,-0.832761,18.062907,5,0.686279,-0.425903,0.548584,0.215942,-9.212645,-3.419553,0.852337,0.296512,0.415829,0.055481,-0.792969,0.000440,0.039741,0.000000,0.000000,
255747761,-0.843579,18.053825,5,0.686279,-0.425903,0.548584,0.215942,-9.153476,-3.293656,0.623613,0.088255,0.286302,-0.051803,-0.798042,-0.006865,-0.027274,0.000000,0.000000,
255757372,-0.937299,18.058366,5,0.686279,-0.425903,0.548584,0.215942,-9.206957,-3.270440,0.912843,0.218800,0.545673,0.000449,-0.812069,-0.025621,-0.006979,0.000000,0.000000,
255767192,-0.633985,18.062907,5,0.686279,-0.425903,0.548584,0.215942,-9.200140,-3.481621,0.604203,0.206531,0.176088,0.056577,-0.794478,-0.001178,0.039548,0.000000,0.000000,
255778264,-1.031018,18.062907,5,0.686279,-0.425903,0.548584,0.215942,-9.204867,-3.290671,0.873032,0.212234,0.501606,0.004118,-0.818211,-0.032782,0.013612,0.000000,0.000000,
255787541,-0.926480,18.067448,5,0.686279,-0.425964,0.548584,0.215942,-9.207146,-3.391108,0.733855,0.201398,0.338500,0.032736,-0.829373,-0.047110,0.027611,0.000000,0.000000,
255798462,-1.031018,18.062907,5,0.686279,-0.425964,0.548584,0.215942,-9.196165,-3.411214,0.713363,0.208442,0.308854,0.028718,-0.850111,-0.073837,0.028421,0.000000,0.000000,
255807934,-0.937299,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.211563,-3.212197,0.795157,0.098289,0.486921,-0.023180,-0.859562,-0.085862,-0.009353,0.000000,0.000000,
255817683,-1.031018,18.062907,5,0.686279,-0.425964,0.548584,0.215942,-9.228763,-3.390515,0.774414,0.217432,0.375842,0.054212,-0.877575,-0.108370,0.037180,0.000000,0.000000,
255828426,-0.540769,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.202040,-3.372462,0.625166,0.126870,0.258471,0.017640,-0.844972,-0.063059,0.022876,0.000000,0.000000,
255837867,-0.447034,18.053825,5,0.686279,-0.425964,0.548584,0.215942,-9.179754,-3.252494,0.753695,0.115171,0.425503,-0.040431,-0.805673,-0.009788,-0.023468,0.000000,0.000000,
255847553,-0.738523,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.263658,-3.578988,0.714925,0.316892,0.230432,0.150350,-0.799032,0.000667,0.103776,0.000000,0.000000,
255858645,0.054065,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.201885,-3.192474,0.794889,0.086023,0.495772,-0.039116,-0.713530,0.114226,-0.000828,0.000000,0.000000,
255868132,-0.436216,18.062907,5,0.686279,-0.425964,0.548584,0.215942,-9.263246,-3.460454,0.686493,0.210310,0.271466,0.107744,-0.684626,0.152715,0.078652,0.000000,0.000000,
255877886,-0.342496,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.193492,-3.332719,0.644909,0.110356,0.294844,-0.003493,-0.648870,0.198578,0.018518,0.000000,0.000000,
255888669,-0.738523,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.293446,-3.408542,0.895881,0.280596,0.476892,0.125362,-0.655704,0.187907,0.096733,0.000000,0.000000,
255898201,-0.832761,18.062907,5,0.686279,-0.425964,0.548584,0.215942,-9.175198,-3.391894,0.682915,0.182753,0.290761,0.001282,-0.671667,0.164032,0.026858,0.000000,0.000000,
255908003,-0.832761,18.062907,5,0.686279,-0.425964,0.548584,0.215942,-9.183353,-3.390097,0.851215,0.274656,0.431405,0.014225,-0.686192,0.142579,0.017610,0.000000,0.000000,
255919033,-0.832761,18.062907,5,0.686279,-0.425964,0.548584,0.215942,-9.244934,-3.410892,0.705862,0.189060,0.311203,0.074034,-0.699306,0.123775,0.058915,0.000000,0.000000,
255928435,-0.738523,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.177340,-3.421078,0.732098,0.232374,0.315663,0.015170,-0.702076,0.118607,0.026891,0.000000,0.000000,
255938213,-0.644788,18.053825,5,0.686279,-0.425964,0.548584,0.215942,-9.210072,-3.163098,0.756085,0.039013,0.481268,-0.043026,-0.695183,0.125870,-0.024292,0.000000,0.000000,
255948913,-1.135556,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.206205,-3.500056,0.732692,0.284232,0.278134,0.069698,-0.737961,0.067682,0.044513,0.000000,0.000000,
255958388,-0.447034,18.053825,5,0.686279,-0.425964,0.548584,0.215942,-9.195753,-3.292680,0.684932,0.101859,0.349889,-0.013889,-0.708165,0.106711,0.001760,0.000000,0.000000,
255968056,-0.633985,18.062907,5,0.686279,-0.425964,0.548584,0.215942,-9.235992,-3.329609,0.913648,0.247936,0.524594,0.044710,-0.699705,0.117074,0.033202,0.000000,0.000000,
255979115,-0.143705,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.191231,-3.372759,0.604886,0.118853,0.239800,0.006902,-0.642705,0.191340,0.013949,0.000000,0.000000,
255988603,-0.937299,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.199795,-3.212705,0.755077,0.079460,0.451704,-0.035441,-0.670427,0.151273,-0.022207,0.000000,0.000000,
255998470,-0.447034,18.053825,5,0.686279,-0.425964,0.548584,0.215942,-9.205587,-3.460650,0.713315,0.243298,0.283539,0.054734,-0.646557,0.181750,0.034118,0.000000,0.000000,
256009235,-0.540769,18.058366,5,0.686279,-0.425964,0.548584,0.215942,-9.194897,-3.391722,0.683875,0.177163,0.295010,0.019713,-0.633997,0.196120,0.023573,0.000000,0.000000,
256018692,-0.926480,18.067448,5,0.686279,-0.425964,0.548584,0.215942,-9.203737,-3.310691,0.853020,0.208824,0.479557,0.005775,-0.661461,0.156751,0.010544,0.000000,0.000000,
256028348,-0.633985,18.062907,5,0.686279,-0.425964,0.548584,0.215942,-9.223847,-3.460796,0.684574,0.221490,0.262968,0.070881,-0.657192,0.161117,0.054714,0.000000,0.000000,
256038748,-0.530469,18.067448,5,0.686340,-0.425964,0.548584,0.215881,-9.199215,-3.390771,0.772975,0.225869,0.369464,0.026564,-0.642830,0.178312,0.034107,0.000000,0.000000,
256048660,-1.228772,18.062907,5,0.686340,-0.425964,0.548584,0.215881,-9.181672,-3.252071,0.793295,0.136858,0.458598,-0.037404,-0.699747,0.099410,-0.018243,0.000000,0.000000,
256058664,-0.832761,18.062907,5,0.686340,-0.425964,0.548584,0.215881,-9.206376,-3.480247,0.732903,0.269212,0.289101,0.062986,-0.712066,0.082233,0.041221,0.000000,0.000000,
256069536,-0.937299,18.058366,5,0.686340,-0.425964,0.548584,0.215881,-9.229173,-3.232257,0.756305,0.086192,0.447108,-0.001094,-0.733751,0.052083,0.010244,0.000000,0.000000,
