Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Raw Local Acceleration X,IMU Raw Local Acceleration Y,IMU Raw Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment
176066462,38.504623,25.345196,1,0.290894,-0.583618,-0.015625,0.757996,-10.050000,-1.370000,4.460000,-1.903675,-2.070257,0.918273,38.960475,2.517763,0.746691,0.750000,0.750000,
176077869,39.261184,25.345196,1,0.290833,-0.583557,-0.015625,0.758057,-9.580000,-3.020000,4.230000,-1.070618,-0.557098,1.033025,39.008539,2.551060,0.956302,0.750000,0.750000,
176086543,39.163039,25.340559,1,0.290771,-0.583557,-0.015686,0.758057,-8.710000,-4.710000,3.710000,-0.021990,1.081438,0.719321,39.040583,2.568380,0.782820,0.750000,0.750000,
176096116,38.693099,25.345196,1,0.290527,-0.583618,-0.015320,0.758118,-8.210000,-2.980000,3.460000,-0.601773,-0.191913,-0.431190,39.042898,2.539340,-0.105897,0.750000,0.750000,
176107936,38.315597,25.345196,1,0.290466,-0.583618,-0.015381,0.758118,-8.830000,-5.930000,3.410000,0.783737,1.954045,1.173727,39.026464,2.500202,0.830852,0.750000,0.750000,
176116776,38.693099,25.345196,1,0.290649,-0.583618,-0.015625,0.758057,-8.600000,-5.970000,2.750000,1.355999,1.883921,0.778076,39.027235,2.482844,0.792217,0.750000,0.750000,
176126303,37.838485,25.340559,1,0.290771,-0.583618,-0.015747,0.757996,-9.330000,-4.250000,3.020000,0.493074,0.196988,0.875531,38.974919,2.405559,0.853207,0.750000,0.750000,
176137956,39.542129,25.340559,1,0.290833,-0.583679,-0.015869,0.757996,-8.540000,-3.770000,4.560000,-1.200542,0.655328,0.503071,39.039290,2.452353,0.596890,0.750000,0.750000,
176146684,37.845718,25.349834,1,0.290649,-0.583618,-0.015503,0.758057,-8.750000,-3.960000,4.190000,-0.757699,0.600380,0.638201,38.984276,2.371355,0.627132,0.750000,0.750000,
176156219,39.072158,25.345196,1,0.290466,-0.583496,-0.015198,0.758240,-8.350000,-3.960000,3.520000,-0.220224,0.576967,0.065621,39.012489,2.378330,0.216078,0.750000,0.750000,
176168056,39.640243,25.345196,1,0.290466,-0.583435,-0.015259,0.758301,-9.580000,-4.100000,3.270000,0.248945,0.046001,1.122928,39.080931,2.436072,0.879938,0.750000,0.750000,
176176929,39.065444,25.335922,1,0.290527,-0.583374,-0.015320,0.758301,-8.810000,-3.960000,3.160000,0.172195,0.247760,0.362704,39.101547,2.437845,0.501297,0.750000,0.750000,
176186445,40.208358,25.345196,1,0.290710,-0.583435,-0.015564,0.758179,-8.690000,-4.420000,3.040000,0.455731,0.646765,0.386478,39.195519,2.521210,0.417244,0.750000,0.750000,
176198085,38.980239,25.349834,1,0.290771,-0.583496,-0.015503,0.758118,-9.350000,-2.470000,3.920000,-1.056122,-0.997603,0.537297,39.211125,2.511944,0.505129,0.750000,0.750000,
176206937,39.163039,25.340559,1,0.290649,-0.583618,-0.015381,0.758057,-9.400000,-2.390000,3.940000,-1.100416,-1.080395,0.558654,39.230306,2.513434,0.544312,0.750000,0.750000,
176216444,39.738357,25.349834,1,0.290588,-0.583679,-0.015503,0.758057,-7.740000,-6.490000,3.650000,0.642454,2.994754,0.499267,39.286694,2.554737,0.511337,0.750000,0.750000,
176228251,39.072158,25.345196,1,0.290527,-0.583679,-0.015564,0.758057,-9.400000,-2.790000,3.410000,-0.458876,-0.911293,0.526040,39.303163,2.545550,0.522100,0.750000,0.750000,
176237152,39.450179,25.345196,1,0.290527,-0.583618,-0.015381,0.758118,-8.850000,-3.940000,4.080000,-0.654301,0.507937,0.674675,39.335271,2.562315,0.633793,0.750000,0.750000,
176246787,39.072158,25.345196,1,0.290466,-0.583557,-0.015137,0.758179,-8.440000,-5.460000,3.560000,0.396010,1.802817,0.703674,39.343170,2.550146,0.684950,0.750000,0.750000,
176258533,39.548324,25.349834,1,0.290527,-0.583435,-0.015381,0.758240,-10.050000,-0.700000,4.000000,-1.769977,-2.763579,0.535309,39.386294,2.571258,0.575405,0.750000,0.750000,
176267271,40.208358,25.345196,1,0.290588,-0.583435,-0.015381,0.758240,-10.420000,-1.090000,3.920000,-1.478262,-2.634649,0.974998,39.461481,2.639734,0.867928,0.750000,0.750000,
176276692,40.488296,25.340559,1,0.290588,-0.583496,-0.015381,0.758179,-7.010000,-6.610000,2.500000,1.611807,3.065840,-0.463553,39.551924,2.709309,-0.106783,0.750000,0.750000,
176288577,40.011062,25.335922,1,0.290710,-0.583679,-0.015564,0.757996,-9.610000,-3.920000,4.540000,-0.972076,0.277871,1.487701,39.613669,2.758866,1.060460,0.750000,0.750000,
176297460,38.883132,25.345196,1,0.290649,-0.583862,-0.015686,0.757874,-9.100000,-2.310000,4.040000,-1.281708,-0.983251,0.296961,39.591354,2.708000,0.501540,0.750000,0.750000,
176306985,38.223678,25.349834,1,0.290588,-0.583862,-0.015747,0.757874,-9.310000,-2.410000,3.420000,-0.653618,-1.192281,0.320176,39.529707,2.612534,0.368772,0.750000,0.750000,
176318640,39.261184,25.345196,1,0.290466,-0.583801,-0.015381,0.757996,-7.850000,-6.150000,2.600000,1.452374,2.334894,0.128800,39.542965,2.594890,0.193100,0.750000,0.750000,
176327444,39.352584,25.340559,1,0.290527,-0.583618,-0.015320,0.758118,-7.720000,-4.690000,2.280000,1.102129,1.080459,-0.616431,39.553560,2.575157,-0.399518,0.750000,0.750000,
176336598,38.693099,25.345196,1,0.290527,-0.583557,-0.015564,0.758179,-8.980000,-3.790000,4.210000,-0.812945,0.359767,0.784475,39.522225,2.520491,0.467225,0.750000,0.750000,
176348463,38.980239,25.349834,1,0.290527,-0.583496,-0.015320,0.758240,-8.200000,-4.100000,3.460000,-0.130020,0.743109,-0.034050,39.517444,2.481643,0.100266,0.750000,0.750000,
176357577,38.883132,25.345196,1,0.290527,-0.583496,-0.015259,0.758240,-8.730000,-4.710000,3.580000,0.100346,1.044858,0.689327,39.499495,2.442293,0.531488,0.750000,0.750000,
176367192,39.072158,25.345196,1,0.290466,-0.583557,-0.015259,0.758179,-8.330000,-5.130000,3.940000,-0.104132,1.690742,0.605559,39.495686,2.417344,0.585712,0.750000,0.750000,
176378891,38.602737,25.349834,1,0.290466,-0.583679,-0.015381,0.758118,-8.500000,-3.850000,3.000000,0.211574,0.255774,-0.005124,39.466772,2.353473,0.153190,0.750000,0.750000,
176387800,39.640243,25.345196,1,0.290466,-0.583740,-0.015381,0.758057,-9.290000,-3.440000,3.580000,-0.361783,-0.263801,0.722859,39.498905,2.372846,0.570217,0.750000,0.750000,
176397364,38.693099,25.345196,1,0.290527,-0.583740,-0.015259,0.758057,-9.120000,-2.350000,3.560000,-0.830061,-1.097635,0.172690,39.470065,2.316445,0.279207,0.750000,0.750000,
176409183,38.883132,25.345196,1,0.290649,-0.583679,-0.015564,0.757996,-7.240000,-7.050000,3.250000,1.157692,3.554187,0.134256,39.459858,2.275952,0.173095,0.750000,0.750000,
176418076,37.936599,25.345196,1,0.290710,-0.583618,-0.015625,0.758057,-7.070000,-6.970000,3.230000,1.116255,3.559866,-0.049477,39.382464,2.164692,0.010161,0.750000,0.750000,
176427555,39.261184,25.345196,1,0.290649,-0.583557,-0.015442,0.758118,-9.710000,-2.750000,3.870000,-0.839019,-0.945943,0.938418,39.395299,2.164849,0.689692,0.750000,0.750000,
176439199,39.352584,25.340559,1,0.290466,-0.583496,-0.015076,0.758240,-9.020000,-4.730000,4.060000,-0.272125,1.088810,1.106800,39.417859,2.174425,0.995036,0.750000,0.750000,
176448067,38.974044,25.340559,1,0.290344,-0.583496,-0.015076,0.758301,-9.630000,-1.550000,3.560000,-1.077966,-1.990863,0.331643,39.408694,2.144759,0.509398,0.750000,0.750000,
176457708,39.927413,25.349834,1,0.290466,-0.583618,-0.015503,0.758179,-8.890000,-2.160000,3.540000,-0.915999,-1.164562,-0.098710,39.462519,2.181204,0.064232,0.750000,0.750000,
176469415,39.548324,25.349834,1,0.290527,-0.583679,-0.015442,0.758118,-9.040000,-5.570000,2.770000,1.233784,1.361464,1.015231,39.493649,2.198714,0.760412,0.750000,0.750000,
176478263,38.883132,25.345196,1,0.290466,-0.583679,-0.015198,0.758118,-9.380000,-4.340000,3.140000,0.434494,0.300747,0.984611,39.474032,2.163223,0.924537,0.750000,0.750000,
176487627,39.443465,25.335922,1,0.290527,-0.583618,-0.015381,0.758118,-8.520000,-4.330000,4.020000,-0.485360,0.964256,0.507858,39.492343,2.165766,0.619507,0.750000,0.750000,
176499324,39.352584,25.340559,1,0.290527,-0.583557,-0.015503,0.758179,-8.600000,-3.650000,4.270000,-0.984226,0.441395,0.411225,39.508752,2.160676,0.467034,0.750000,0.750000,
176508210,40.488296,25.340559,1,0.290466,-0.583496,-0.015320,0.758240,-8.460000,-4.710000,3.500000,0.131055,1.143285,0.427348,39.590704,2.235494,0.437982,0.750000,0.750000,
176517851,40.579208,25.335922,1,0.290405,-0.583435,-0.015137,0.758301,-9.080000,-3.370000,2.980000,0.126982,-0.409934,0.323128,39.675465,2.309768,0.353904,0.750000,0.750000,
176529623,39.822555,25.335922,1,0.290466,-0.583435,-0.015198,0.758301,-8.850000,-3.620000,4.360000,-1.037917,0.326130,0.657106,39.712129,2.327890,0.575863,0.750000,0.750000,
176538498,40.018295,25.345196,1,0.290466,-0.583496,-0.015442,0.758240,-9.500000,-2.910000,3.850000,-0.784569,-0.723177,0.806458,39.752447,2.357421,0.744670,0.750000,0.750000,
176549912,39.170272,25.349834,1,0.290588,-0.583496,-0.015564,0.758179,-7.240000,-6.340000,3.040000,1.048999,2.906938,-0.187008,39.742006,2.313820,0.062635,0.750000,0.750000,
176558757,40.110244,25.340559,1,0.290527,-0.583557,-0.015381,0.758179,-7.720000,-6.620000,3.390000,0.926904,3.029955,0.445242,39.786105,2.344727,0.342723,0.750000,0.750000,
176568136,39.927413,25.349834,1,0.290405,-0.583618,-0.015137,0.758179,-9.150000,-2.700000,3.500000,-0.610619,-0.834355,0.307608,39.817145,2.357799,0.317017,0.750000,0.750000,
176579907,39.267898,25.354471,1,0.290344,-0.583618,-0.015198,0.758179,-8.920000,-3.770000,3.250000,0.017367,0.075874,0.413322,39.809761,2.323167,0.387517,0.750000,0.750000,
176588669,39.738357,25.349834,1,0.290405,-0.583679,-0.015503,0.758118,-9.590000,-2.450000,3.620000,-0.770422,-1.211447,0.639486,39.825577,2.323746,0.571971,0.750000,0.750000,
176598231,39.920699,25.340559,1,0.290466,-0.583679,-0.015625,0.758057,-9.360000,-2.410000,3.620000,-0.820345,-1.143830,0.431861,39.853894,2.334729,0.469404,0.750000,0.750000,
176609982,40.208358,25.345196,1,0.290466,-0.583740,-0.015442,0.758057,-7.620000,-7.410000,3.100000,1.502874,3.645249,0.543223,39.904063,2.366514,0.523444,0.750000,0.750000,
176618851,39.072158,25.345196,1,0.290527,-0.583679,-0.015442,0.758057,-8.560000,-5.030000,3.230000,0.522398,1.277867,0.545310,39.871780,2.310989,0.539451,0.750000,0.750000,
176628297,40.768783,25.335922,1,0.290588,-0.583618,-0.015625,0.758118,-7.350000,-4.920000,3.580000,-0.017063,1.847565,-0.433706,39.950906,2.371483,-0.172949,0.750000,0.750000,
176640063,40.495010,25.349834,1,0.290527,-0.583557,-0.015503,0.758179,-10.150000,-3.180000,3.940000,-0.655061,-0.764082,1.493327,40.013795,2.427063,1.046850,0.750000,0.750000,
176648921,40.011062,25.335922,1,0.290466,-0.583618,-0.015320,0.758179,-9.060000,-3.390000,3.370000,-0.220514,-0.269406,0.433369,40.035111,2.430329,0.597750,0.750000,0.750000,
176658545,40.495010,25.349834,1,0.290527,-0.583679,-0.015625,0.758118,-9.040000,-3.520000,3.790000,-0.542710,-0.024592,0.605196,40.087933,2.469263,0.603201,0.750000,0.750000,
176670199,39.731155,25.340559,1,0.290527,-0.583740,-0.015625,0.758057,-9.100000,-3.520000,2.850000,0.296190,-0.340897,0.353160,40.093883,2.447894,0.420158,0.750000,0.750000,
176679068,40.110244,25.340559,1,0.290405,-0.583740,-0.015381,0.758057,-9.000000,-4.630000,2.770000,0.821467,0.602043,0.642417,40.116675,2.454911,0.582863,0.750000,0.750000,
176688559,39.731155,25.340559,1,0.290344,-0.583740,-0.015381,0.758057,-9.080000,-3.290000,4.080000,-0.903523,-0.134321,0.643567,40.115359,2.433259,0.627301,0.750000,0.750000,
176700372,39.829269,25.345196,1,0.290283,-0.583740,-0.015442,0.758118,-7.970000,-4.940000,3.330000,0.306005,1.505391,0.027204,40.125770,2.413423,0.187999,0.750000,0.750000,
176709225,40.018295,25.345196,1,0.290344,-0.583618,-0.015503,0.758179,-8.460000,-5.920000,4.270000,-0.047049,2.391498,1.111075,40.140333,2.416033,0.863738,0.750000,0.750000,
176718742,41.154098,25.345196,1,0.290283,-0.583557,-0.015259,0.758240,-7.930000,-6.260000,3.580000,0.638563,2.707630,0.552727,40.228159,2.494311,0.636062,0.750000,0.750000,
176730419,40.018295,25.345196,1,0.290405,-0.583618,-0.015564,0.758179,-8.750000,-4.000000,3.390000,-0.025871,0.381102,0.398006,40.243869,2.484029,0.461793,0.750000,0.750000,
176739329,39.835983,25.354471,1,0.290405,-0.583679,-0.015747,0.758118,-8.730000,-5.000000,3.440000,0.348185,1.236765,0.759363,40.239915,2.461375,0.679629,0.750000,0.750000,
176748908,39.920699,25.340559,1,0.290344,-0.583740,-0.015381,0.758118,-7.750000,-7.300000,3.410000,1.189355,3.595785,0.718031,40.243117,2.445264,0.707741,0.750000,0.750000,
176760707,40.116439,25.349834,1,0.290283,-0.583740,-0.015320,0.758118,-9.380000,-1.910000,4.100000,-1.459071,-1.412147,0.413147,40.263876,2.441219,0.492083,0.750000,0.750000,
176769564,41.252242,25.349834,1,0.290283,-0.583679,-0.015564,0.758118,-8.900000,-2.500000,4.040000,-1.228026,-0.721268,0.186843,40.348823,2.514464,0.268632,0.750000,0.750000,
176779057,40.495010,25.349834,1,0.290344,-0.583679,-0.015625,0.758118,-8.330000,-4.380000,4.080000,-0.555987,1.114593,0.381845,40.382062,2.528623,0.351510,0.750000,0.750000,
176790722,39.170272,25.349834,1,0.290283,-0.583679,-0.015503,0.758179,-8.540000,-3.750000,3.040000,0.148433,0.163892,0.003219,40.333960,2.441833,0.096543,0.750000,0.750000,
176799486,39.261184,25.345196,1,0.290283,-0.583679,-0.015503,0.758179,-8.920000,-2.450000,4.000000,-1.201512,-0.787852,0.170470,40.286656,2.365523,0.150661,0.750000,0.750000,
176808968,40.018295,25.345196,1,0.290405,-0.583740,-0.015747,0.758057,-7.790000,-5.530000,2.260000,1.477067,1.739452,-0.243661,40.291910,2.343912,-0.138003,0.750000,0.750000,
176820787,38.223678,25.349834,1,0.290466,-0.583679,-0.015686,0.758057,-9.610000,-4.110000,5.090000,-1.381046,0.621593,1.726456,40.187403,2.214781,1.226876,0.750000,0.750000,
176829691,38.784499,25.340559,1,0.290405,-0.583740,-0.015625,0.758057,-8.640000,-3.750000,3.730000,-0.462438,0.338754,0.313507,40.117234,2.115231,0.558243,0.750000,0.750000,
176839277,39.352584,25.340559,1,0.290527,-0.583740,-0.016113,0.757996,-8.660000,-3.350000,4.060000,-0.926163,0.087849,0.295765,40.088625,2.063008,0.366095,0.750000,0.750000,
176850858,39.548324,25.349834,1,0.290588,-0.583740,-0.016052,0.757996,-8.000000,-5.420000,3.390000,0.450066,1.912407,0.252337,40.077940,2.027187,0.282818,0.750000,0.750000,
176859705,40.208358,25.345196,1,0.290405,-0.583801,-0.015625,0.757996,-6.910000,-5.970000,3.440000,0.474869,2.884797,-0.488830,40.104177,2.031870,-0.282067,0.750000,0.750000,
176869213,40.396896,25.345196,1,0.290405,-0.583862,-0.015747,0.757996,-9.590000,-3.580000,3.350000,-0.052360,-0.358055,0.963125,40.142289,2.062067,0.629477,0.750000,0.750000,
176881108,41.154098,25.345196,1,0.290283,-0.583923,-0.015808,0.757996,-9.310000,-2.350000,4.020000,-1.214828,-1.053606,0.489304,40.231622,2.140568,0.526863,0.750000,0.750000,
176890000,38.974044,25.340559,1,0.290344,-0.583862,-0.015991,0.757996,-9.040000,-2.030000,3.210000,-0.665487,-1.450868,-0.121167,40.170053,2.047782,0.052472,0.750000,0.750000,
176899513,39.927413,25.349834,1,0.290405,-0.583801,-0.015747,0.757996,-9.750000,-1.470000,3.960000,-1.462492,-1.996668,0.540034,40.174058,2.035437,0.409392,0.750000,0.750000,
176911260,39.072158,25.345196,1,0.290405,-0.583740,-0.015442,0.758057,-7.200000,-7.350000,2.640000,1.818066,3.641188,0.018912,40.127400,1.956751,0.123541,0.750000,0.750000,
176920023,40.298751,25.340559,1,0.290405,-0.583740,-0.015686,0.758057,-7.410000,-5.570000,2.870000,0.891722,2.139126,-0.368225,40.155490,1.965653,-0.236457,0.750000,0.750000,
176929424,39.738357,25.349834,1,0.290466,-0.583740,-0.015930,0.758057,-8.000000,-4.770000,4.060000,-0.426090,1.570695,0.233697,40.147331,1.937816,0.107720,0.750000,0.750000,
176940391,39.261184,25.345196,1,0.290344,-0.583862,-0.015808,0.757996,-9.650000,-1.930000,3.810000,-1.150579,-1.611648,0.562833,40.111964,1.880236,0.440886,0.750000,0.750000,
176949760,39.927413,25.349834,1,0.290405,-0.583862,-0.015747,0.757996,-9.120000,-2.500000,3.710000,-0.900229,-0.926385,0.273765,40.117780,1.869429,0.318545,0.750000,0.750000,
176959476,38.889327,25.354471,1,0.290344,-0.583862,-0.015686,0.757996,-8.580000,-3.080000,4.080000,-1.067174,-0.080136,0.128899,40.057446,1.782392,0.179715,0.750000,0.750000,
176971308,38.602737,25.349834,1,0.290466,-0.583862,-0.015930,0.757935,-8.920000,-3.830000,4.210000,-0.819075,0.414805,0.745346,39.985486,1.686511,0.593785,0.750000,0.750000,
176980186,38.511337,25.354471,1,0.290466,-0.583801,-0.015930,0.757996,-8.410000,-4.570000,2.830000,0.650928,0.828891,0.129053,39.906014,1.580365,0.253577,0.750000,0.750000,
176989701,38.223678,25.349834,1,0.290466,-0.583740,-0.015808,0.758057,-8.690000,-4.520000,3.670000,-0.079227,0.923583,0.622976,39.813534,1.465118,0.523996,0.750000,0.750000,
177001539,39.261184,25.345196,1,0.290405,-0.583801,-0.015625,0.758057,-8.460000,-3.880000,3.230000,0.009777,0.358774,0.049105,39.795500,1.426335,0.176352,0.750000,0.750000,
177010413,38.883132,25.345196,1,0.290527,-0.583862,-0.016113,0.757935,-9.480000,-3.420000,3.060000,0.120203,-0.545338,0.721327,39.749750,1.366809,0.575301,0.750000,0.750000,
177021922,39.927413,25.349834,1,0.290527,-0.583862,-0.016235,0.757874,-8.350000,-3.600000,3.830000,-0.661459,0.365412,0.041909,39.776853,1.380384,0.184831,0.750000,0.750000,
177030782,38.315597,25.345196,1,0.290527,-0.583862,-0.016052,0.757935,-8.730000,-3.560000,3.600000,-0.415832,0.085440,0.287030,39.695421,1.276706,0.259645,0.750000,0.750000,
177040115,38.883132,25.345196,1,0.290527,-0.583801,-0.015869,0.757935,-10.070000,-2.500000,4.110000,-1.118717,-1.249053,1.237637,39.655464,1.229668,0.975585,0.750000,0.750000,
177051745,39.640243,25.345196,1,0.290466,-0.583740,-0.015869,0.758057,-7.310000,-6.340000,3.210000,0.893077,2.923955,-0.070842,39.668754,1.228390,0.209547,0.750000,0.750000,
177060540,38.223678,25.349834,1,0.290527,-0.583679,-0.016235,0.758057,-9.080000,-2.200000,3.710000,-1.034968,-1.170693,0.133892,39.586998,1.124652,0.154163,0.750000,0.750000,
177070097,39.170272,25.349834,1,0.290527,-0.583679,-0.015991,0.758057,-7.740000,-4.270000,3.500000,-0.175104,1.098261,-0.353452,39.571074,1.091302,-0.217437,0.750000,0.750000,
177081913,38.980239,25.349834,1,0.290466,-0.583740,-0.015808,0.758057,-9.750000,-3.120000,3.370000,-0.242873,-0.820454,0.947648,39.546243,1.059369,0.635464,0.750000,0.750000,
177090777,40.200607,25.335922,1,0.290466,-0.583740,-0.015930,0.757996,-9.350000,-2.180000,3.560000,-0.869190,-1.357908,0.316072,39.597555,1.109477,0.401653,0.750000,0.750000,
177100219,40.116439,25.349834,1,0.290405,-0.583801,-0.016174,0.757996,-9.230000,-1.550000,3.350000,-0.964346,-1.892778,-0.085385,39.641186,1.146043,0.045117,0.750000,0.750000,
177111748,38.034682,25.349834,1,0.290466,-0.583801,-0.016174,0.757996,-8.430000,-5.530000,2.950000,0.955153,1.663454,0.537866,39.551629,1.036659,0.405834,0.750000,0.750000,
177120795,38.883132,25.345196,1,0.290405,-0.583740,-0.015808,0.758057,-7.830000,-4.020000,4.110000,-0.808287,1.049611,-0.168267,39.518168,0.986396,-0.014437,0.750000,0.750000,
177130396,39.261184,25.345196,1,0.290466,-0.583740,-0.015991,0.758057,-9.020000,-4.360000,4.420000,-0.768256,0.875141,1.092564,39.511294,0.978370,0.795944,0.750000,0.750000,
177142183,38.602737,25.349834,1,0.290466,-0.583740,-0.016174,0.758057,-7.720000,-3.560000,3.500000,-0.477669,0.517657,-0.629024,39.464561,0.906548,-0.247205,0.750000,0.750000,
177151026,39.457412,25.354471,1,0.290405,-0.583740,-0.016113,0.758057,-8.370000,-3.670000,3.850000,-0.646937,0.420613,0.091396,39.472137,0.907050,0.000668,0.750000,0.750000,
177160461,39.176986,25.359108,1,0.290405,-0.583740,-0.015991,0.758057,-9.580000,-3.710000,3.190000,0.141510,-0.309152,0.955660,39.461897,0.894810,0.699771,0.750000,0.750000,
177172254,39.835983,25.354471,1,0.290344,-0.583801,-0.015930,0.758057,-8.290000,-4.520000,2.640000,0.781636,0.782778,-0.054754,39.496373,0.921494,0.147421,0.750000,0.750000,
177181058,39.738357,25.349834,1,0.290466,-0.583801,-0.016235,0.757996,-9.690000,-3.330000,4.150000,-0.861065,-0.373781,1.218795,39.520079,0.950466,0.931721,0.750000,0.750000,
177190716,40.018295,25.345196,1,0.290466,-0.583801,-0.016113,0.757996,-7.540000,-5.880000,3.710000,0.285692,2.593727,0.123494,39.561094,0.987582,0.340058,0.750000,0.750000,
177202513,39.829269,25.345196,1,0.290405,-0.583801,-0.016052,0.758057,-10.110000,-2.410000,3.500000,-0.604388,-1.535157,1.045981,39.590014,1.018772,0.856830,0.750000,0.750000,
177211365,40.116439,25.349834,1,0.290405,-0.583740,-0.016113,0.758057,-8.960000,-2.730000,3.600000,-0.731137,-0.709866,0.186876,39.632746,1.058250,0.366390,0.750000,0.750000,
177220705,39.267898,25.354471,1,0.290283,-0.583740,-0.015991,0.758118,-8.690000,-3.710000,3.290000,-0.081267,0.130817,0.208047,39.619306,1.033890,0.250475,0.750000,0.750000,
177232498,39.548324,25.349834,1,0.290405,-0.583801,-0.016174,0.757996,-8.200000,-6.320000,3.670000,0.605228,2.643529,0.848770,39.627031,1.038416,0.688458,0.750000,0.750000,
177241313,41.344192,25.345196,1,0.290344,-0.583801,-0.016174,0.758057,-7.430000,-7.080000,3.210000,1.221263,3.484326,0.304330,39.746178,1.165496,0.407257,0.750000,0.750000,
177250918,40.396896,25.345196,1,0.290344,-0.583801,-0.016174,0.758057,-8.080000,-6.890000,3.230000,1.220709,3.034334,0.810832,39.799027,1.220117,0.702694,0.750000,0.750000,
177262682,40.116439,25.349834,1,0.290405,-0.583862,-0.016296,0.757935,-8.410000,-3.620000,4.420000,-1.171964,0.539792,0.289137,39.833712,1.246559,0.399949,0.750000,0.750000,
177271542,39.829269,25.345196,1,0.290405,-0.583923,-0.016235,0.757935,-8.210000,-4.270000,4.210000,-0.740246,1.105800,0.283546,39.844478,1.248677,0.314736,0.750000,0.750000,
177280996,38.980239,25.349834,1,0.290588,-0.583923,-0.016541,0.757812,-8.960000,-3.600000,3.040000,0.131917,-0.171787,0.321357,39.801040,1.189450,0.319583,0.750000,0.750000,
177292765,39.835983,25.354471,1,0.290588,-0.583923,-0.016418,0.757874,-8.210000,-5.880000,2.930000,1.083176,2.040630,0.463953,39.817312,1.197329,0.425269,0.750000,0.750000,
177301666,39.927413,25.349834,1,0.290466,-0.583862,-0.016052,0.757935,-8.520000,-5.280000,3.020000,0.796618,1.428045,0.544114,39.835050,1.210236,0.512270,0.750000,0.750000,
177311268,39.927413,25.349834,1,0.290405,-0.583740,-0.016235,0.758057,-8.830000,-3.940000,2.430000,0.805786,-0.012915,0.140868,39.852571,1.218254,0.240385,0.750000,0.750000,
177322894,40.495010,25.349834,1,0.290466,-0.583740,-0.016479,0.758057,-9.000000,-3.920000,4.310000,-0.858963,0.483004,0.880303,39.907953,1.274299,0.708838,0.750000,0.750000,
177331800,39.457412,25.354471,1,0.290405,-0.583679,-0.016235,0.758118,-9.060000,-3.900000,3.790000,-0.392937,0.275822,0.760218,39.890470,1.248397,0.746451,0.750000,0.750000,
177341360,40.775985,25.345196,1,0.290344,-0.583679,-0.015930,0.758118,-7.850000,-5.650000,3.600000,0.333540,2.225658,0.275447,39.959027,1.314835,0.401653,0.750000,0.750000,
177353165,40.116439,25.349834,1,0.290405,-0.583740,-0.016174,0.758057,-8.980000,-2.030000,3.210000,-0.678474,-1.431656,-0.177843,39.984599,1.324397,-0.022568,0.750000,0.750000,
177362034,40.306503,25.349834,1,0.290405,-0.583801,-0.016541,0.757996,-9.290000,-3.790000,3.020000,0.279385,-0.171783,0.673067,40.017028,1.354184,0.486672,0.750000,0.750000,
177371561,39.450179,25.345196,1,0.290466,-0.583862,-0.016357,0.757935,-8.520000,-5.030000,3.920000,-0.114387,1.503378,0.739834,39.993718,1.320369,0.672000,0.750000,0.750000,
177383230,38.602737,25.349834,1,0.290588,-0.583801,-0.016479,0.757935,-9.810000,-1.260000,3.870000,-1.464882,-2.236926,0.480436,39.920075,1.226134,0.531765,0.750000,0.750000,
177392065,38.980239,25.349834,1,0.290466,-0.583740,-0.016418,0.757996,-9.270000,-1.490000,3.980000,-1.546774,-1.763073,0.127164,39.870683,1.158777,0.235576,0.750000,0.750000,
177401571,39.359298,25.349834,1,0.290405,-0.583740,-0.016479,0.758057,-8.370000,-5.930000,3.250000,0.841174,2.109477,0.723414,39.849049,1.128810,0.592699,0.750000,0.750000,
177413378,39.457412,25.354471,1,0.290405,-0.583740,-0.016479,0.758057,-8.440000,-4.360000,4.150000,-0.614511,1.055598,0.499329,39.837332,1.106644,0.524347,0.750000,0.750000,
177422260,39.450179,25.345196,1,0.290405,-0.583740,-0.016357,0.757996,-8.620000,-3.480000,3.250000,-0.152929,-0.040829,0.050425,39.822338,1.078688,0.177412,0.750000,0.750000,
177431788,39.267898,25.354471,1,0.290527,-0.583801,-0.016541,0.757996,-8.920000,-2.960000,3.230000,-0.313359,-0.625383,0.113561,39.797163,1.039820,0.130670,0.750000,0.750000,
177443450,40.025527,25.354471,1,0.290466,-0.583801,-0.016602,0.757996,-8.210000,-5.190000,2.850000,0.859197,1.434300,0.183670,39.823926,1.058336,0.169469,0.750000,0.750000,
177452244,39.646957,25.354471,1,0.290466,-0.583801,-0.016602,0.757996,-8.460000,-4.710000,2.390000,1.106106,0.776170,0.081458,39.821896,1.046154,0.105040,0.750000,0.750000,
177461688,40.025527,25.354471,1,0.290405,-0.583740,-0.016357,0.758057,-8.890000,-3.710000,4.440000,-1.080080,0.400155,0.748872,39.844846,1.067878,0.576358,0.750000,0.750000,
177473591,39.646957,25.354471,1,0.290527,-0.583740,-0.016418,0.757996,-7.370000,-5.240000,2.810000,0.790783,1.848969,-0.546621,39.844816,1.047921,-0.245720,0.750000,0.750000,
177482466,39.176986,25.359108,1,0.290527,-0.583740,-0.016418,0.757996,-7.100000,-5.970000,3.440000,0.494377,2.777421,-0.316894,39.811315,0.996582,-0.297823,0.750000,0.750000,
