Code compiled on Mar 18 2026 at 17:44:41
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,RF
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.61
Air Density (kg/m^3),1.208
Rocket CD,0.525
Airbrake CD,0.725
Rocket Area (m^2),0.00243
Kalman Model Y STD,1
Kalman Model V STD,0.4
Kalman Model A STD,5
Kalman Measurement Y STD,5
Kalman Measurement A STD,2
Target Apogee (m),228.6
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.75
KP (1/s),0.24
Altimeter Lockout (s),90
Control Max Velocity (dep/s),5

Calibration point: 245.028573
Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Raw Local Acceleration X,IMU Raw Local Acceleration Y,IMU Raw Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment,
197618857,69.290244,18.108318,2,0.352966,0.025085,-0.011841,0.935242,-1.947205,0.060171,6.730187,1.680304,-1.593855,-3.193043,69.932005,86.044279,-0.716601,0.000000,0.000000,
197628214,69.889366,18.108318,2,0.344666,0.026123,-0.011719,0.938293,-1.920768,0.172594,4.390789,1.528185,-1.535014,-5.532247,70.728660,85.985463,-3.875034,0.000000,0.000000,
197638079,70.089439,18.108318,2,0.336548,0.026794,-0.011475,0.941223,-1.640490,0.304169,2.507870,1.184097,-1.369217,-7.389533,71.456669,85.838299,-6.180087,0.000000,0.000000,
197648822,71.392082,18.112859,2,0.328491,0.027100,-0.011108,0.944031,-1.765046,0.220657,0.934173,1.283832,-1.300279,-8.967962,72.366092,85.735339,-8.008567,0.000000,0.000000,
197658358,72.084129,18.108318,2,0.320618,0.027100,-0.010620,0.946777,-0.984173,0.427753,0.226620,0.526824,-0.933712,-9.638154,73.130306,85.609702,-9.077364,0.000000,0.000000,
197667905,72.484367,18.108318,2,0.312744,0.026733,-0.010132,0.949402,-0.687459,0.118529,-1.619851,0.404385,-0.435285,-11.462206,73.826013,85.424698,-10.641510,0.000000,0.000000,
197678928,73.282279,18.108318,2,0.304871,0.025879,-0.009399,0.952026,-0.740705,0.637170,-2.212673,0.128498,-0.867774,-12.055764,74.664975,85.229586,-11.569077,0.000000,0.000000,
197688447,73.681510,18.108318,2,0.296997,0.024658,-0.008423,0.954529,0.051358,0.318502,-2.080419,-0.308606,-0.165626,-11.878656,75.291382,85.000294,-11.772124,0.000000,0.000000,
197698322,74.186027,18.112859,2,0.289062,0.022888,-0.007141,0.957031,0.918257,0.337887,-2.950605,-1.065531,0.309184,-12.704616,75.923007,84.745796,-12.383721,0.000000,0.000000,
197709060,74.891776,18.117400,2,0.281128,0.020630,-0.005615,0.959412,1.040510,0.409219,-3.705487,-1.242715,0.297443,-13.455862,76.638906,84.481551,-13.086909,0.000000,0.000000,
197718681,75.783744,18.112859,2,0.273193,0.018005,-0.003967,0.961792,0.563266,0.284675,-3.599278,-0.746640,0.115522,-13.372110,77.290766,84.251871,-13.273967,0.000000,0.000000,
197728374,76.476096,18.108318,2,0.265137,0.015198,-0.002258,0.964111,1.213383,0.492673,-4.658753,-1.436179,0.253832,-14.422047,77.954059,84.016742,-14.026961,0.000000,0.000000,
197739369,76.875450,18.108318,2,0.256775,0.012634,-0.000916,0.966370,1.459553,0.203992,-4.579541,-1.484017,0.581599,-14.343799,78.674773,83.733852,-14.234770,0.000000,0.000000,
197748807,77.274314,18.108318,2,0.248108,0.010376,0.000244,0.968689,1.084218,0.075165,-4.759610,-1.090516,0.475845,-14.538464,79.201846,83.430759,-14.433960,0.000000,0.000000,
197758657,78.086082,18.117400,2,0.239014,0.008545,0.001099,0.970947,1.384452,0.328077,-5.424234,-1.478118,0.365272,-15.200472,79.813814,83.150752,-14.936696,0.000000,0.000000,
197769686,78.473075,18.108318,2,0.229675,0.007141,0.001587,0.973267,1.262833,0.234682,-5.227815,-1.320203,0.357558,-15.010041,80.478628,82.829213,-14.984806,0.000000,0.000000,
197779018,79.484153,18.117400,2,0.220093,0.006226,0.001770,0.975464,1.237429,0.124434,-5.513133,-1.243727,0.415019,-15.298636,81.064461,82.568399,-15.190642,0.000000,0.000000,
197788695,80.270652,18.108318,2,0.210205,0.005859,0.001587,0.977661,1.192477,0.530095,-6.037698,-1.385291,0.001211,-15.822071,81.713995,82.322643,-15.604780,0.000000,0.000000,
197799701,80.670158,18.108318,2,0.200012,0.005981,0.001160,0.979797,0.706380,0.460820,-5.650894,-0.901877,-0.151574,-15.441070,82.423473,82.031632,-15.497412,0.000000,0.000000,
197809217,81.175529,18.112859,2,0.189575,0.006592,0.000488,0.981873,0.661002,0.498682,-6.066191,-0.884925,-0.209200,-15.856281,82.969403,81.733205,-15.732788,0.000000,0.000000,
197819050,81.469230,18.108318,2,0.178833,0.007568,-0.000427,0.983826,0.283591,0.979569,-6.228187,-0.711796,-0.800071,-16.022375,83.491217,81.400571,-15.922725,0.000000,0.000000,
197829734,82.561546,18.103777,2,0.167786,0.008972,-0.001587,0.985779,0.175525,0.666172,-5.728599,-0.492019,-0.531488,-15.525999,84.185792,81.126507,-15.662529,0.000000,0.000000,
