Code compiled on Dec 22 2025 at 15:34:53
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name (max 7 chars uppercase),FLIGHT
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.637
Air Density (kg/m^3),1.18
Rocket CD,0.71
Airbrake CD,0.8
Rocket Area (m^2),0.00243
Kalman Model Y STD,0.05
Kalman Model V STD,0.1
Kalman Model A STD,0.015
Kalman Measurement Y STD,0.26
Kalman Measurement A STD,0.013
Target Apogee (m),183
Launch Acceleration Threshold (m/s^2),20
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter lockout (s),120

Calibration point: 198.598961
Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Local Acceleration X,IMU Local Acceleration Y,IMU Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Servo deployment,
409484814,88.947456,16.885906,3,0.016357,-0.659668,-0.730042,-0.177917,-4.630000,-2.960000,0.760000,-2.109629,-4.415145,-2.613991,89.029261,-5.731724,-2.613806,0.000000,
409497461,88.761360,16.876620,3,0.012390,-0.655884,-0.733032,-0.179810,-4.510000,-3.160000,0.510000,-2.313203,-4.410750,-2.404215,88.800978,-5.958890,-2.406525,0.000000,
409505656,88.854408,16.871976,3,0.009094,-0.652710,-0.735291,-0.182251,-4.590000,-3.270000,-0.140000,-2.502923,-4.696273,-1.860328,88.783131,-5.926888,-1.866347,0.000000,
409514790,88.947456,16.876620,3,0.006470,-0.650146,-0.736877,-0.185242,-4.250000,-3.070000,0.080000,-2.273318,-4.303455,-1.951009,88.823990,-5.821636,-1.950076,0.000000,
409527376,89.319129,16.876620,3,0.004517,-0.648193,-0.737732,-0.188721,-3.950000,-3.110000,0.560000,-2.215462,-3.886889,-2.360613,89.038099,-5.487550,-2.356089,0.000000,
409535566,89.133552,16.867333,3,0.003235,-0.646729,-0.737976,-0.192627,-3.870000,-3.040000,0.230000,-2.216919,-3.894288,-2.047202,89.048550,-5.420167,-2.050605,0.000000,
409544816,88.575263,16.867333,3,0.002441,-0.645752,-0.737671,-0.196960,-3.790000,-2.960000,-0.500000,-2.319465,-4.015704,-1.367375,88.724487,-5.786800,-1.374904,0.000000,
409557392,88.947456,16.885906,3,0.002258,-0.645264,-0.736877,-0.201660,-3.070000,-2.950000,0.910000,-2.060581,-2.897062,-2.513338,88.781036,-5.653460,-2.500793,0.000000,
409565587,88.575263,16.876620,3,0.002563,-0.645142,-0.735596,-0.206665,-2.730000,-2.890000,1.670000,-1.849410,-2.312400,-3.134807,88.615027,-5.860912,-3.127820,0.000000,
409574724,88.947456,16.876620,3,0.003174,-0.645203,-0.734070,-0.211853,-2.320000,-2.780000,2.270000,-1.638545,-1.695065,-3.564679,88.753667,-5.644506,-3.559865,0.000000,
409587300,88.668311,16.871976,3,0.004089,-0.645386,-0.732361,-0.217102,-2.280000,-2.850000,2.230000,-1.706947,-1.637522,-3.563642,88.632827,-5.752068,-3.563600,0.000000,
409595492,88.389167,16.876620,3,0.005127,-0.645691,-0.730530,-0.222351,-2.200000,-2.450000,0.950000,-1.685531,-1.920386,-2.284016,88.444054,-5.985510,-2.298117,0.000000,
409604747,88.760841,16.867333,3,0.006348,-0.646057,-0.728577,-0.227600,-2.150000,-2.450000,1.180000,-1.622123,-1.767745,-2.502398,88.571863,-5.771622,-2.500147,0.000000,
409617272,88.575263,16.876620,3,0.007874,-0.646484,-0.726501,-0.232788,-2.180000,-2.550000,1.780000,-1.531783,-1.561712,-3.104507,88.501305,-5.807967,-3.097847,0.000000,
409625478,88.389167,16.867333,3,0.009583,-0.646973,-0.724365,-0.237915,-2.050000,-2.550000,1.930000,-1.500994,-1.349539,-3.217908,88.388378,-5.933234,-3.216585,0.000000,
409634729,88.203071,16.876620,3,0.011353,-0.647461,-0.722290,-0.242859,-1.700000,-2.250000,0.090000,-1.815702,-1.645916,-1.398154,88.226199,-6.084985,-1.418192,0.000000,
409647333,88.203071,16.867333,3,0.013245,-0.647888,-0.720215,-0.247681,-1.660000,-2.090000,-0.700000,-1.909698,-1.879015,-0.660345,88.136016,-6.110461,-0.668696,0.000000,
409655509,88.110023,16.871976,3,0.015198,-0.648254,-0.718262,-0.252258,-1.640000,-2.070000,-1.260000,-2.067233,-2.062853,-0.182447,88.070946,-6.134939,-0.187805,0.000000,
409664673,87.830909,16.867333,3,0.017212,-0.648560,-0.716431,-0.256531,-1.520000,-1.940000,-1.620000,-2.078663,-2.083366,0.192796,87.875845,-6.313023,0.188602,0.000000,
409684955,88.017005,16.876620,3,0.021240,-0.648804,-0.713318,-0.264160,-1.240000,-1.790000,-2.470000,-2.253798,-2.165957,1.035195,87.830807,-6.188134,1.025866,0.000000,
409694407,87.551795,16.862690,3,0.023132,-0.648682,-0.712158,-0.267395,-1.010000,-1.780000,-2.810000,-2.389929,-2.102661,1.396962,87.607174,-6.512847,1.392873,0.000000,
409704171,87.830909,16.867333,3,0.024902,-0.648254,-0.711365,-0.270264,-0.820000,-1.930000,-2.430000,-2.441682,-1.784014,1.075514,87.674302,-6.293589,1.079011,0.000000,
409718821,87.273200,16.867333,3,0.026367,-0.647583,-0.711060,-0.272766,-0.650000,-2.140000,-1.850000,-2.481778,-1.396750,0.561346,87.347400,-6.618129,0.567050,0.000000,
409726175,87.458778,16.867333,3,0.027466,-0.646423,-0.711182,-0.274841,-0.680000,-2.160000,-1.870000,-2.499437,-1.440897,0.548538,87.363728,-6.503435,0.548742,0.000000,
409734961,87.737373,16.862690,3,0.028137,-0.644897,-0.711914,-0.276550,-0.540000,-2.160000,-1.680000,-2.458951,-1.242872,0.433939,87.522752,-6.220095,0.435205,0.000000,
409747343,87.273200,16.867333,3,0.028259,-0.642822,-0.713318,-0.277893,-0.230000,-2.120000,-1.440000,-2.394327,-0.871036,0.360582,87.301008,-6.392191,0.361405,0.000000,
409755535,87.458778,16.867333,3,0.027832,-0.640198,-0.715271,-0.278809,-0.190000,-2.170000,-1.110000,-2.339136,-0.707206,0.072093,87.340208,-6.258159,0.075281,0.000000,
409764653,87.458778,16.867333,3,0.026794,-0.636963,-0.718018,-0.279297,-0.280000,-2.160000,-0.930000,-2.250805,-0.726968,-0.119438,87.351688,-6.173482,-0.117292,0.000000,
409777252,87.087135,16.876620,3,0.025085,-0.633118,-0.721436,-0.279358,0.020000,-2.140000,-1.210000,-2.373060,-0.598567,0.232751,87.120397,-6.359157,0.228894,0.000000,
409785457,87.365730,16.871976,3,0.022705,-0.628662,-0.725525,-0.278992,-0.100000,-2.010000,-0.510000,-2.000279,-0.419307,-0.364668,87.210666,-6.151389,-0.358127,0.000000,
409794709,86.715003,16.876620,3,0.019714,-0.623596,-0.730347,-0.278198,0.030000,-1.930000,-0.810000,-2.043540,-0.452283,-0.041461,86.867077,-6.513856,-0.044951,0.000000,
409807327,86.994117,16.871976,3,0.016052,-0.617859,-0.735779,-0.276917,0.150000,-1.890000,-0.660000,-1.980890,-0.304118,-0.119292,86.858635,-6.423540,-0.118473,0.000000,
409815519,86.621986,16.862690,3,0.011841,-0.611450,-0.741821,-0.275085,0.090000,-1.710000,-0.830000,-1.849714,-0.442268,0.062841,86.668568,-6.627803,0.060843,0.000000,
409824653,86.435920,16.871976,3,0.007141,-0.604553,-0.748352,-0.272766,-0.170000,-1.780000,-0.490000,-1.728204,-0.571439,-0.352195,86.473466,-6.801611,-0.347643,0.000000,
409837262,87.365730,16.871976,3,0.002014,-0.597046,-0.755371,-0.269958,-0.090000,-1.930000,-0.190000,-1.777771,-0.431769,-0.649492,86.905611,-6.167700,-0.646166,0.000000,
409845452,87.737373,16.862690,3,-0.003479,-0.589111,-0.762756,-0.266663,-0.090000,-2.040000,0.060000,-1.782864,-0.390791,-0.917489,87.338133,-5.455881,-0.914500,0.000000,
409854595,87.365730,16.862690,3,-0.009277,-0.580750,-0.770447,-0.262878,-0.140000,-2.020000,-0.870000,-2.030314,-0.847244,-0.131055,87.304205,-5.436838,-0.139689,0.000000,
409867185,86.528968,16.867333,3,-0.015259,-0.571899,-0.778320,-0.258728,0.040000,-2.200000,-0.680000,-2.172365,-0.692434,-0.324874,86.785694,-5.999912,-0.322833,0.000000,
409875359,87.087135,16.858047,3,-0.021484,-0.562683,-0.786377,-0.254089,-0.190000,-2.290000,-0.840000,-2.200616,-1.029813,-0.287605,86.911709,-5.741284,-0.287993,0.000000,
409884601,86.435920,16.871976,3,-0.027771,-0.553040,-0.794556,-0.249146,-0.070000,-2.460000,-1.070000,-2.442919,-1.103058,-0.130181,86.583440,-6.091798,-0.131920,0.000000,
409897212,86.435920,16.871976,3,-0.034180,-0.543030,-0.802795,-0.243835,0.020000,-3.080000,-0.620000,-2.840433,-1.099227,-0.771146,86.420895,-6.208651,-0.764102,0.000000,
409905404,86.994117,16.862690,3,-0.040649,-0.532715,-0.811096,-0.238220,0.020000,-3.380000,-0.740000,-3.100619,-1.314236,-0.795131,86.702978,-5.716543,-0.794789,0.000000,
409914658,86.249885,16.871976,3,-0.047119,-0.521912,-0.819336,-0.232422,0.170000,-3.560000,-0.700000,-3.267173,-1.319010,-0.881667,86.387931,-6.058752,-0.880709,0.000000,
409927247,86.435920,16.871976,3,-0.053650,-0.510803,-0.827576,-0.226501,0.560000,-3.760000,-0.430000,-3.489746,-1.062655,-1.152441,86.339433,-6.038275,-1.149447,0.000000,
409935423,86.156867,16.876620,3,-0.060120,-0.499268,-0.835754,-0.220459,0.560000,-3.970000,-0.460000,-3.632075,-1.264624,-1.222332,86.183976,-6.207241,-1.221529,0.000000,
409944626,86.063819,16.881263,3,-0.066589,-0.487366,-0.843811,-0.214417,0.340000,-4.000000,-0.640000,-3.556849,-1.632693,-1.098778,86.057300,-6.305966,-1.100130,0.000000,
409957214,86.994117,16.871976,3,-0.072937,-0.475220,-0.851746,-0.208435,0.560000,-3.940000,-0.280000,-3.461206,-1.427725,-1.378004,86.521777,-5.641984,-1.374942,0.000000,
409965404,85.692787,16.871976,3,-0.079102,-0.462769,-0.859436,-0.202515,0.390000,-3.770000,-0.190000,-3.157591,-1.575553,-1.396201,85.993980,-6.375383,-1.395966,0.000000,
409974545,86.715003,16.867333,3,-0.085022,-0.450073,-0.866882,-0.196655,0.210000,-3.850000,-0.280000,-3.088198,-1.895606,-1.346835,86.352702,-5.855087,-1.347377,0.000000,
409987206,86.715003,16.876620,3,-0.090637,-0.437195,-0.874146,-0.190979,0.420000,-3.810000,-0.380000,-3.156427,-1.836791,-1.224473,86.488845,-5.607688,-1.225827,0.000000,
409995402,86.901069,16.867333,3,-0.096008,-0.424255,-0.881165,-0.185486,0.520000,-3.770000,-0.020000,-3.014293,-1.751038,-1.527368,86.682317,-5.259851,-1.524045,0.000000,
410004546,86.715003,16.867333,3,-0.100952,-0.411194,-0.887817,-0.180237,0.240000,-3.890000,-0.190000,-2.914806,-2.182886,-1.401563,86.653070,-5.248453,-1.402913,0.000000,
410017130,86.435920,16.881263,3,-0.105591,-0.398132,-0.894226,-0.175293,0.480000,-3.830000,0.000000,-2.902487,-2.020896,-1.546383,86.460816,-5.425822,-1.544802,0.000000,
410025327,86.622505,16.871976,3,-0.109802,-0.385132,-0.900269,-0.170654,0.340000,-3.950000,-0.390000,-2.950374,-2.386487,-1.212447,86.510225,-5.294717,-1.216109,0.000000,
410034506,85.877784,16.871976,3,-0.113770,-0.372070,-0.906067,-0.166382,0.410000,-3.990000,-0.800000,-3.089034,-2.545884,-0.839541,86.095736,-5.770764,-0.843690,0.000000,
410047114,85.970802,16.876620,3,-0.117371,-0.359070,-0.911499,-0.162598,0.540000,-4.020000,-1.490000,-3.356633,-2.712815,-0.212826,85.950412,-5.864568,-0.219778,0.000000,
410055319,85.599769,16.867333,3,-0.120667,-0.346191,-0.916687,-0.159241,0.490000,-3.980000,-1.560000,-3.248620,-2.819431,-0.113137,85.698580,-6.172220,-0.114312,0.000000,
410064562,85.413215,16.876620,3,-0.123596,-0.333313,-0.921509,-0.156372,0.550000,-3.800000,-1.320000,-3.036737,-2.682357,-0.261061,85.476417,-6.386475,-0.259444,0.000000,
410077171,85.413215,16.876620,3,-0.126282,-0.320557,-0.926086,-0.153992,0.680000,-3.500000,-0.900000,-2.759913,-2.368362,-0.544839,85.359139,-6.439673,-0.541694,0.000000,
410085346,85.041145,16.876620,3,-0.128662,-0.307922,-0.930359,-0.152039,0.800000,-3.170000,-0.260000,-2.400735,-1.985601,-1.025191,85.121710,-6.726957,-1.019863,0.000000,
410094478,85.320197,16.871976,3,-0.130737,-0.295410,-0.934326,-0.150452,0.880000,-3.010000,0.120000,-2.199440,-1.803522,-1.325955,85.175044,-6.591725,-1.322582,0.000000,
410107110,84.669593,16.885906,3,-0.132568,-0.283020,-0.938110,-0.149231,1.000000,-2.810000,0.280000,-2.092297,-1.606718,-1.419574,84.798153,-6.977952,-1.418505,0.000000,
410115283,85.227180,16.876620,3,-0.134094,-0.270874,-0.941650,-0.148254,0.940000,-2.550000,-0.060000,-1.987761,-1.559194,-1.003905,84.990339,-6.610009,-1.008474,0.000000,
410124470,84.483589,16.876620,3,-0.135376,-0.258911,-0.944885,-0.147583,1.100000,-2.420000,0.260000,-1.913075,-1.353680,-1.281044,84.636396,-6.998026,-1.278040,0.000000,
410137027,85.134162,16.881263,3,-0.136353,-0.247253,-0.947937,-0.147156,1.300000,-2.250000,1.330000,-1.616445,-0.934513,-2.243747,84.837402,-6.662015,-2.233105,0.000000,
410145222,84.855110,16.876620,3,-0.137146,-0.235779,-0.950806,-0.146912,1.240000,-2.110000,1.390000,-1.457731,-0.879961,-2.241165,84.793018,-6.664884,-2.241076,0.000000,
410154462,84.762092,16.871976,3,-0.137634,-0.224548,-0.953430,-0.146790,1.080000,-1.820000,0.140000,-1.589825,-1.021423,-0.962822,84.713501,-6.696779,-0.976908,0.000000,
410167068,85.041145,16.876620,3,-0.137939,-0.213745,-0.955872,-0.146851,1.160000,-1.680000,-0.170000,-1.683724,-0.970733,-0.647598,84.819333,-6.464272,-0.651227,0.000000,
410175260,84.576606,16.881263,3,-0.137878,-0.203308,-0.958130,-0.146973,1.150000,-1.610000,-0.100000,-1.605500,-0.935268,-0.686947,84.625323,-6.683266,-0.686553,0.000000,
410184404,85.227180,16.876620,3,-0.137573,-0.193298,-0.960205,-0.147278,1.270000,-1.630000,0.790000,-1.412286,-0.733155,-1.536717,84.912340,-6.248976,-1.527349,0.000000,
410196980,84.855110,16.876620,3,-0.137085,-0.183594,-0.962158,-0.147583,1.550000,-1.260000,0.360000,-1.667031,-0.425733,-1.076953,84.800434,-6.304394,-1.081916,0.000000,
410205211,84.762092,16.871976,3,-0.136353,-0.174255,-0.963928,-0.147949,1.610000,-1.120000,-0.410000,-1.912350,-0.494590,-0.336069,84.726255,-6.340744,-0.344288,0.000000,
410214463,84.669593,16.876620,3,-0.135498,-0.165344,-0.965576,-0.148254,1.650000,-1.100000,-1.230000,-2.188439,-0.695394,0.415724,84.634822,-6.379178,0.407349,0.000000,
410227071,85.134162,16.871976,3,-0.134460,-0.156799,-0.967102,-0.148560,1.710000,-1.050000,-1.670000,-2.352782,-0.774542,0.824926,84.844515,-6.000817,0.820325,0.000000,
410235244,84.669593,16.876620,3,-0.133301,-0.148682,-0.968506,-0.148743,1.940000,-0.940000,-1.370000,-2.433076,-0.561614,0.537501,84.693850,-6.150520,0.540617,0.000000,
410244387,84.576606,16.881263,3,-0.132141,-0.140747,-0.969849,-0.148926,1.960000,-0.690000,-2.040000,-2.583736,-0.533235,1.233303,84.569838,-6.226637,1.225669,0.000000,
410257018,84.855110,16.876620,3,-0.130920,-0.133118,-0.971069,-0.148926,2.010000,-0.390000,-2.010000,-2.546310,-0.272149,1.294224,84.656967,-6.001462,1.293468,0.000000,
410265217,84.762092,16.871976,3,-0.129761,-0.125793,-0.972229,-0.148743,2.260000,-0.290000,-1.840000,-2.705292,-0.100057,1.117676,84.668881,-5.899773,1.119613,0.000000,
410274367,84.483589,16.876620,3,-0.128540,-0.118835,-0.973328,-0.148315,2.370000,-0.290000,-1.810000,-2.797522,-0.097715,1.068515,84.507740,-6.028310,1.069078,0.000000,
410286972,84.483589,16.876620,3,-0.127502,-0.112061,-0.974365,-0.147644,2.190000,-0.290000,-1.460000,-2.527282,-0.087725,0.785477,84.417789,-6.036103,0.788602,0.000000,
410295165,84.297065,16.876620,3,-0.126526,-0.105591,-0.975342,-0.146667,2.160000,-0.210000,-1.570000,-2.514093,-0.078440,0.920161,84.298222,-6.134780,0.918711,0.000000,
410304391,84.576606,16.881263,3,-0.125610,-0.099426,-0.976318,-0.145508,2.270000,0.220000,-2.390000,-2.774323,0.110660,1.790455,84.402775,-5.910516,1.780849,0.000000,
410317010,84.576606,16.881263,3,-0.124817,-0.093567,-0.977234,-0.143982,2.230000,0.310000,-2.480000,-2.747967,0.139714,1.910707,84.429316,-5.758362,1.909276,0.000000,
410325195,85.227180,16.876620,3,-0.124084,-0.088135,-0.978088,-0.142090,2.200000,0.350000,-2.470000,-2.711533,0.154784,1.920289,84.845870,-5.038746,1.920168,0.000000,
410334338,84.576606,16.881263,3,-0.123413,-0.083130,-0.978943,-0.139832,2.140000,0.280000,-2.210000,-2.594805,0.127650,1.671428,84.644084,-5.224622,1.674169,0.000000,
410346939,84.669593,16.876620,3,-0.122864,-0.078491,-0.979736,-0.137268,2.220000,0.430000,-0.690000,-2.254897,0.652535,0.280470,84.593085,-5.202324,0.295828,0.000000,
410355113,84.483589,16.876620,3,-0.122437,-0.074280,-0.980530,-0.134277,2.060000,0.350000,-0.250000,-2.000951,0.640041,-0.121515,84.486937,-5.299740,-0.116916,0.000000,
410364385,83.925544,16.876620,3,-0.122009,-0.070557,-0.981323,-0.130981,1.890000,0.370000,-0.120000,-1.806515,0.646969,-0.203848,84.112948,-5.720454,-0.202890,0.000000,
410376970,83.925544,16.876620,3,-0.121582,-0.067444,-0.982056,-0.127319,2.040000,0.440000,-0.460000,-2.034110,0.647635,0.096591,83.932101,-5.857736,0.093291,0.000000,
410385174,84.018562,16.871976,3,-0.121155,-0.064758,-0.982788,-0.123352,2.090000,0.330000,-1.480000,-2.354897,0.310075,1.012265,83.934321,-5.773109,1.002138,0.000000,
410394317,83.554054,16.876620,3,-0.120789,-0.062500,-0.983521,-0.119080,1.980000,0.270000,-1.840000,-2.345849,0.157403,1.360437,83.661576,-6.045211,1.356489,0.000000,
410406911,83.739539,16.876620,3,-0.120483,-0.060547,-0.984253,-0.114502,1.880000,0.270000,-1.780000,-2.233927,0.161645,1.326794,83.630828,-5.971250,1.327121,0.000000,
410415105,83.181526,16.876620,3,-0.120117,-0.059082,-0.984924,-0.109741,1.970000,0.290000,-2.040000,-2.382587,0.150161,1.558377,83.320887,-6.354283,1.555829,0.000000,
410424345,83.554054,16.876620,3,-0.119751,-0.057983,-0.985535,-0.104736,1.950000,-0.080000,-0.440000,-1.997105,0.109348,-0.036531,83.397091,-6.180320,-0.018984,0.000000,
410436925,83.647041,16.871976,3,-0.119385,-0.057251,-0.986206,-0.099548,1.990000,-0.060000,0.180000,-1.881311,0.246481,-0.629832,83.464483,-6.003638,-0.623101,0.000000,
410445172,82.531593,16.881263,3,-0.119019,-0.056885,-0.986755,-0.094238,2.140000,-0.050000,0.510000,-1.944619,0.327403,-0.976145,82.872814,-6.834759,-0.972255,0.000000,
410454306,83.181526,16.876620,3,-0.118591,-0.056763,-0.987305,-0.088928,2.130000,-0.190000,0.160000,-2.034417,0.123837,-0.666161,82.988987,-6.609172,-0.669534,0.000000,
410466878,83.181526,16.876620,3,-0.118225,-0.056885,-0.987854,-0.083496,2.260000,-0.030000,-0.420000,-2.287251,0.205591,-0.109334,83.017712,-6.469025,-0.115507,0.000000,
410475053,83.088539,16.871976,3,-0.117798,-0.057312,-0.988281,-0.078125,2.280000,-0.220000,-0.470000,-2.336097,0.018146,-0.096203,83.005976,-6.407431,-0.096416,0.000000,
410484336,82.902534,16.881263,3,-0.117432,-0.057922,-0.988708,-0.072815,2.230000,-0.410000,-0.190000,-2.239167,-0.134121,-0.380891,82.886622,-6.488213,-0.377756,0.000000,
410496916,82.809547,16.876620,3,-0.117126,-0.058777,-0.989075,-0.067566,1.980000,-0.450000,-1.130000,-2.228010,-0.316702,0.579327,82.760272,-6.538027,0.568780,0.000000,
410505101,82.995551,16.867333,3,-0.116760,-0.059692,-0.989380,-0.062500,2.010000,-0.520000,-1.090000,-2.254569,-0.365090,0.530758,82.843495,-6.325831,0.531177,0.000000,
410514244,82.809547,16.876620,3,-0.116455,-0.060791,-0.989685,-0.057617,2.070000,-0.620000,0.560000,-1.932052,-0.278507,-1.083290,82.765970,-6.361127,-1.065499,0.000000,
410526896,82.716560,16.881263,3,-0.116150,-0.062012,-0.989868,-0.052917,1.950000,-0.530000,1.310000,-1.631017,-0.141221,-1.766009,82.656648,-6.419759,-1.758290,0.000000,
410535091,82.531593,16.871976,3,-0.115784,-0.063293,-0.990051,-0.048523,1.780000,-0.910000,-0.140000,-1.854679,-0.666739,-0.362348,82.531355,-6.533278,-0.377731,0.000000,
410544235,82.438606,16.876620,3,-0.115417,-0.064636,-0.990234,-0.044434,1.810000,-1.210000,-1.080000,-2.142341,-1.023774,0.519175,82.417971,-6.598052,0.509292,0.000000,
410556812,82.531593,16.881263,3,-0.115051,-0.065918,-0.990356,-0.040710,1.730000,-1.130000,-0.560000,-1.936896,-0.911014,0.050158,82.400982,-6.513827,0.055217,0.000000,
410565005,82.716560,16.871976,3,-0.114624,-0.067078,-0.990417,-0.037415,1.710000,-1.260000,-0.390000,-1.896673,-1.026166,-0.113799,82.530976,-6.236536,-0.111936,0.000000,
410574258,82.438606,16.876620,3,-0.114258,-0.068054,-0.990540,-0.034607,1.690000,-1.480000,-0.780000,-1.998458,-1.262880,0.258787,82.419830,-6.303268,0.254702,0.000000,
410586858,82.345619,16.871976,3,-0.113831,-0.068787,-0.990601,-0.032288,1.570000,-1.520000,-1.400000,-2.032444,-1.344578,0.892730,82.297368,-6.346966,0.885699,0.000000,
410595044,82.066139,16.876620,3,-0.113403,-0.069275,-0.990662,-0.030518,1.440000,-1.630000,-1.220000,-1.880868,-1.458302,0.744719,82.111065,-6.545437,0.746273,0.000000,
410604213,82.066139,16.876620,3,-0.112915,-0.069458,-0.990723,-0.029297,1.230000,-1.780000,-1.210000,-1.695522,-1.633611,0.775543,82.025087,-6.571990,0.775220,0.000000,
410616806,82.438606,16.885906,3,-0.112427,-0.069336,-0.990845,-0.028687,1.100000,-1.820000,-1.660000,-1.676487,-1.709755,1.242912,82.182611,-6.251665,1.237758,0.000000,
410624982,81.415748,16.881263,3,-0.111816,-0.068909,-0.990906,-0.028687,0.960000,-1.830000,-2.030000,-1.622861,-1.756474,1.634591,81.685953,-6.915532,1.630218,0.000000,
410634239,82.251594,16.885906,3,-0.111145,-0.068054,-0.991028,-0.029358,0.790000,-1.820000,-1.990000,-1.443094,-1.773980,1.633021,81.949321,-6.477123,1.632991,0.000000,
410654513,82.438606,16.876620,3,-0.109253,-0.065735,-0.991333,-0.032593,0.610000,-1.450000,-2.440000,-1.307881,-1.473170,2.132817,82.105466,-6.071656,2.127309,0.000000,
410663995,82.159126,16.871976,3,-0.108032,-0.064331,-0.991455,-0.035156,0.570000,-1.150000,-1.600000,-1.039958,-1.149898,1.343110,82.079729,-5.993963,1.351752,0.000000,
410673722,81.601722,16.881263,3,-0.106567,-0.062988,-0.991577,-0.038147,0.540000,-0.850000,-0.720000,-0.778347,-0.813740,0.514314,81.742273,-6.435704,0.523543,0.000000,
410686630,81.880164,16.876620,3,-0.104919,-0.061829,-0.991699,-0.041504,0.460000,-0.560000,-0.690000,-0.657299,-0.541221,0.525733,81.739748,-6.314659,0.525708,0.000000,
410695029,81.973152,16.862690,3,-0.103027,-0.060852,-0.991760,-0.045227,0.440000,-0.460000,-0.980000,-0.684258,-0.473129,0.820562,81.822684,-6.093089,0.817313,0.000000,
410704174,81.787177,16.862690,3,-0.100891,-0.060242,-0.991882,-0.049133,0.480000,-0.210000,-1.010000,-0.697934,-0.231507,0.868419,81.746438,-6.112243,0.867856,0.000000,
410716766,82.252632,16.867333,3,-0.098633,-0.059998,-0.991882,-0.053223,0.320000,-0.130000,-0.920000,-0.511459,-0.173127,0.821039,81.963538,-5.732262,0.821555,0.000000,
410724960,81.973152,16.871976,3,-0.096069,-0.060120,-0.991882,-0.057373,0.550000,0.450000,-0.390000,-0.564143,0.475560,0.335597,81.922162,-5.721218,0.340953,0.000000,
410734202,81.880164,16.867333,3,-0.093384,-0.060669,-0.991882,-0.061584,0.610000,0.620000,-0.620000,-0.646902,0.622445,0.578839,81.845020,-5.746605,0.576217,0.000000,
410746839,81.787177,16.871976,3,-0.090515,-0.061768,-0.991821,-0.065674,0.770000,0.710000,-0.480000,-0.763081,0.744792,0.436451,81.738851,-5.782850,0.437991,0.000000,
410755012,81.787177,16.871976,3,-0.087524,-0.063293,-0.991699,-0.069519,0.850000,1.000000,-0.560000,-0.818885,1.028361,0.554857,81.719674,-5.736516,0.553570,0.000000,
410764154,81.136299,16.876620,3,-0.084473,-0.065369,-0.991577,-0.073181,0.880000,1.210000,-0.630000,-0.829569,1.227185,0.664217,81.329886,-6.157202,0.662998,0.000000,
410776721,81.787177,16.871976,3,-0.081299,-0.067932,-0.991394,-0.076477,0.820000,1.220000,-0.570000,-0.750134,1.234978,0.630535,81.517992,-5.820721,0.630893,0.000000,
410785093,81.322791,16.876620,3,-0.078125,-0.071106,-0.991211,-0.079407,0.950000,1.440000,-0.710000,-0.861590,1.449102,0.798604,81.355905,-5.982209,0.796756,0.000000,
410794236,81.787177,16.871976,3,-0.074951,-0.074829,-0.991028,-0.081909,1.130000,1.540000,-0.560000,-0.985350,1.598927,0.659537,81.550724,-5.657197,0.661049,0.000000,
410803860,81.415748,16.871976,3,-0.071716,-0.079102,-0.990723,-0.083923,1.090000,1.500000,-0.490000,-0.924181,1.568139,0.604066,81.418234,-5.748938,0.604694,0.000000,
410816674,81.415748,16.871976,3,-0.068542,-0.083923,-0.990417,-0.085449,0.920000,1.430000,-0.470000,-0.747924,1.478545,0.605472,81.343172,-5.743013,0.605463,0.000000,
410825074,81.322791,16.876620,3,-0.065369,-0.089294,-0.990112,-0.086548,0.940000,1.620000,-0.870000,-0.775029,1.607799,1.039040,81.283119,-5.752244,1.034263,0.000000,
410834215,81.229804,16.881263,3,-0.062195,-0.095276,-0.989685,-0.087036,1.010000,1.570000,-1.150000,-0.865407,1.534628,1.305168,81.199737,-5.780334,1.302183,0.000000,
410846786,81.601722,16.871976,3,-0.059021,-0.101868,-0.989197,-0.087036,1.040000,1.650000,-1.520000,-0.899917,1.567584,1.687179,81.360636,-5.466343,1.682936,0.000000,
410854978,81.229804,16.871976,3,-0.055908,-0.109009,-0.988708,-0.086487,1.030000,1.600000,-1.280000,-0.835378,1.566718,1.451620,81.239911,-5.568064,1.454169,0.000000,
410864111,80.486488,16.871976,3,-0.052917,-0.116638,-0.988098,-0.085388,1.000000,1.530000,-1.390000,-0.801467,1.488201,1.554449,80.753358,-6.108539,1.553344,0.000000,
410876694,80.764381,16.876620,3,-0.049927,-0.124695,-0.987366,-0.083740,0.990000,1.450000,-1.530000,-0.792045,1.402670,1.681648,80.683027,-6.079418,1.680234,0.000000,
410884886,80.579475,16.876620,3,-0.047119,-0.133179,-0.986572,-0.081665,1.210000,1.310000,-1.320000,-0.978861,1.377200,1.437756,80.573128,-6.157478,1.440428,0.000000,
410894136,80.764381,16.876620,3,-0.044434,-0.141968,-0.985718,-0.079102,1.210000,1.230000,-1.120000,-0.944168,1.351661,1.230131,80.626857,-6.005238,1.232448,0.000000,
