Code compiled on Mar 13 2026 at 16:53:56
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,RF
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.583
Air Density (kg/m^3),1.237
Rocket CD,0.55
Airbrake CD,0.8
Rocket Area (m^2),0.00243
Kalman Model Y STD,0.2
Kalman Model V STD,0.5
Kalman Model A STD,0.5
Kalman Measurement Y STD,5
Kalman Measurement A STD,0.5
Target Apogee (m),228.6
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter Lockout (s),60
Control Max Velocity (dep/s),2

Calibration point: 244.632385
Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Raw Local Acceleration X,IMU Raw Local Acceleration Y,IMU Raw Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment,
351529695,-3.272904,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.044931,-8.709805,-0.075272,-0.242105,0.079028,-0.202083,-3.425691,-0.192578,-0.139411,0.000000,0.000000,
351539505,-3.461258,14.442626,5,0.396790,-0.623413,-0.358337,0.570557,-4.122086,-9.128840,-0.441214,0.117689,0.157713,0.221995,-3.431120,-0.195166,0.125156,0.000000,0.000000,
351550605,-2.973892,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-3.998132,-8.790861,-0.216637,-0.096543,0.143715,-0.144002,-3.387455,-0.135490,-0.071881,0.000000,0.000000,
351560064,-2.683106,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.133253,-8.889129,-0.250578,-0.074604,0.061346,0.003652,-3.318066,-0.040199,-0.016587,0.000000,0.000000,
351569788,-3.957352,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.070645,-9.018927,-0.304330,-0.014534,0.168653,0.096039,-3.382502,-0.125129,0.065861,0.000000,0.000000,
351580725,-2.777802,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.060603,-8.621552,-0.172362,-0.147400,0.018794,-0.271829,-3.323264,-0.047037,-0.181345,0.000000,0.000000,
351589977,-3.265183,14.442626,5,0.396790,-0.623413,-0.358337,0.570557,-4.069172,-9.078564,-0.324764,0.006306,0.193770,0.149997,-3.317856,-0.037686,0.061215,0.000000,0.000000,
351599870,-2.973892,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.070131,-9.078353,-0.304964,-0.013499,0.194516,0.149541,-3.283775,0.009848,0.125874,0.000000,0.000000,
351611018,-3.367600,14.438082,5,0.396790,-0.623413,-0.358337,0.570557,-4.079172,-8.641401,-0.191414,-0.130021,0.008957,-0.245314,-3.292097,-0.003964,-0.145854,0.000000,0.000000,
351620499,-3.666077,14.433539,5,0.396790,-0.623413,-0.358337,0.570557,-4.112099,-9.057673,-0.253334,-0.068900,0.152336,0.147015,-3.329641,-0.053031,0.068541,0.000000,0.000000,
