Code compiled on Feb 26 2026 at 14:18:31
﻿Simulation Mode (T/F),F
Airbrakes Enabled (T/F),T
Log File Name,RF
Sim File Name (if applicable),Sim
Burnout Mass (kg),0.6
Air Density (kg/m^3),1.2
Rocket CD,0.5
Airbrake CD,0.75
Rocket Area (m^2),0.00243
Kalman Model Y STD,0.1
Kalman Model V STD,0.2
Kalman Model A STD,0.5
Kalman Measurement Y STD,6
Kalman Measurement A STD,0.5
Target Apogee (m),228.6
Launch Acceleration Threshold (m/s^2),40
Coast Lockout (s),1.5
KP (1/s),0.24
Altimeter Lockout (s),60
Control Max Velocity (dep/s),2

Calibration point: 285.926588
Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Raw Local Acceleration X,IMU Raw Local Acceleration Y,IMU Raw Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Commanded servo deployment,Real servo deployment,
210807183,41.995164,21.355877,2,-0.996582,-0.014771,-0.037964,0.072144,12.120000,2.100000,54.640000,16.279398,-1.554662,43.763837,42.965528,73.241410,44.197703,0.000000,0.000000,
210819077,41.617876,21.355877,2,-0.977600,-0.031067,-0.037781,0.204590,12.720000,2.470000,53.090000,15.942658,-7.085606,42.046218,43.748825,73.636640,42.622707,0.000000,0.000000,
210827975,42.280595,21.360517,2,-0.942078,-0.047852,-0.039001,0.329651,12.770000,2.700000,52.610000,13.842593,-11.871711,41.238171,44.307108,73.887082,41.609156,0.000000,0.000000,
210838650,42.846300,21.360517,2,-0.891663,-0.064697,-0.041382,0.446167,13.350000,3.390000,51.860000,11.539413,-16.423883,39.954603,45.000524,74.201047,40.397939,0.000000,0.000000,
210847872,44.069658,21.355877,2,-0.827515,-0.080933,-0.044800,0.553772,13.830000,3.460000,51.400000,7.696081,-20.711059,38.750618,45.624481,74.486318,39.192016,0.000000,0.000000,
210857528,44.074327,21.365157,2,-0.751343,-0.096130,-0.049133,0.651062,14.560000,5.440000,49.980000,4.962083,-23.795874,36.557469,46.242745,74.721853,37.263394,0.000000,0.000000,
210868475,45.674730,21.360517,2,-0.664795,-0.109924,-0.054077,0.736877,15.360000,5.610000,49.350000,-0.291843,-26.626862,34.845449,47.025239,75.061545,35.493335,0.000000,0.000000,
210877899,46.338243,21.365157,2,-0.569397,-0.121887,-0.059570,0.810791,14.880000,6.610000,48.600000,-4.894924,-27.239985,33.339453,47.688790,75.323642,33.916584,0.000000,0.000000,
210887532,46.903642,21.365157,2,-0.466187,-0.131653,-0.065002,0.872437,14.460000,6.870000,46.360000,-9.804412,-26.286098,30.426228,48.364193,75.558513,31.361466,0.000000,0.000000,
210898559,47.281114,21.365157,2,-0.356384,-0.138977,-0.070435,0.921265,12.890000,8.850000,45.310000,-12.459836,-25.091774,29.085367,49.128185,75.800589,29.695246,0.000000,0.000000,
