,,,,,,,,,,,,
time stamp,raw pressure,raw temperature,raw ax,raw ay,raw aZ,calcualted alt,y estimate,v estimate,a estimate,apogee estimate,servo deployment,flight mode
272906,98.58,33.16,0.04,0.03,1.00,-0.00,0.02,-0.02,-0.01,0.02,servo deployment,0
273051,98.58,33.15,0.04,0.03,1.00,0.12,0.10,0.18,0.02,0.10,servo deployment,0
273142,98.58,33.16,0.04,0.03,1.00,-0.04,-0.00,-0.14,-0.04,-0.00,servo deployment,0
273230,98.58,33.16,0.04,0.03,0.99,0.07,0.04,-0.00,-0.01,0.04,servo deployment,0
273321,98.58,33.15,0.04,0.03,1.00,0.26,0.19,0.44,0.08,0.20,servo deployment,0
273410,98.58,33.16,0.04,0.03,0.99,0.28,0.29,0.61,0.12,0.31,servo deployment,0
273501,98.58,33.16,0.04,0.03,1.00,0.01,0.15,0.04,0.00,0.15,servo deployment,0
273589,98.58,33.15,0.04,0.03,0.99,0.08,0.10,-0.11,-0.03,0.10,servo deployment,0
273694,98.58,33.16,0.04,0.03,1.00,0.17,0.14,0.04,0.00,0.14,servo deployment,0
273784,98.58,33.16,0.04,0.03,1.00,0.23,0.21,0.23,0.04,0.21,servo deployment,0
273873,98.58,33.16,0.04,0.03,1.00,-0.07,0.03,-0.36,-0.07,0.03,servo deployment,0
273963,98.58,33.17,0.04,0.03,1.00,0.02,-0.01,-0.38,-0.08,-0.00,servo deployment,0
274053,98.58,33.17,0.04,0.03,1.00,0.14,0.07,-0.06,-0.02,0.07,servo deployment,0
274143,98.58,33.16,0.04,0.03,1.00,0.24,0.18,0.30,0.05,0.19,servo deployment,0
274246,98.58,33.16,0.04,0.03,0.99,0.18,0.21,0.29,0.05,0.21,servo deployment,0
274337,98.58,33.17,0.04,0.03,1.00,0.08,0.14,0.02,-0.00,0.14,servo deployment,0
274426,98.58,33.17,0.03,0.03,1.00,-0.05,0.00,-0.38,-0.08,0.01,servo deployment,0
274516,98.57,33.17,0.04,0.03,1.00,0.38,0.24,0.39,0.07,0.24,servo deployment,0
274605,98.58,33.17,0.04,0.03,1.00,-0.09,0.04,-0.29,-0.06,0.04,servo deployment,0
274696,98.58,33.17,0.04,0.03,1.00,0.26,0.17,0.17,0.03,0.17,servo deployment,0
274785,98.58,33.17,0.04,0.03,0.99,-0.02,0.05,-0.24,-0.05,0.05,servo deployment,0
274890,98.58,33.17,0.04,0.03,0.99,-0.09,-0.08,-0.53,-0.10,-0.07,servo deployment,0
274980,98.58,33.17,0.04,0.03,1.00,0.07,-0.02,-0.23,-0.04,-0.02,servo deployment,0
275070,98.58,33.17,0.04,0.03,1.00,0.06,0.02,-0.07,-0.01,0.02,servo deployment,0
275160,98.58,33.17,0.04,0.03,1.00,0.29,0.20,0.49,0.09,0.22,servo deployment,0
275250,98.58,33.17,0.04,0.03,1.00,0.03,0.13,0.14,0.03,0.13,servo deployment,0
275340,98.57,33.17,0.04,0.03,1.00,0.36,0.31,0.64,0.12,0.33,servo deployment,0
275443,98.58,33.17,0.04,0.03,1.00,0.10,0.22,0.21,0.04,0.22,servo deployment,0
275534,98.58,33.17,0.04,0.03,0.99,-0.24,-0.10,-0.77,-0.15,-0.07,servo deployment,0
275623,98.58,33.18,0.03,0.03,0.99,-0.18,-0.23,-0.95,-0.18,-0.18,servo deployment,0
275714,98.58,33.17,0.04,0.03,1.00,0.00,-0.15,-0.49,-0.09,-0.14,servo deployment,0
275802,98.58,33.18,0.04,0.03,1.00,-0.07,-0.13,-0.31,-0.05,-0.13,servo deployment,0
275893,98.57,33.18,0.04,0.03,1.00,0.35,0.18,0.70,0.13,0.21,servo deployment,0
275997,98.58,33.18,0.04,0.03,1.00,0.28,0.33,0.90,0.17,0.37,servo deployment,0
276086,98.58,33.17,0.04,0.03,1.00,0.24,0.35,0.74,0.14,0.37,servo deployment,0
276176,98.58,33.18,0.03,0.03,1.00,-0.27,-0.03,-0.52,-0.10,-0.02,servo deployment,0
276265,98.58,33.18,0.04,0.04,0.99,0.27,0.13,0.09,0.01,0.13,servo deployment,0
276355,98.58,33.18,0.03,0.03,1.00,0.25,0.23,0.34,0.06,0.23,servo deployment,0
276444,98.58,33.18,0.04,0.03,1.00,0.22,0.25,0.32,0.06,0.26,servo deployment,0
276534,98.58,33.18,0.04,0.03,1.00,-0.25,-0.08,-0.72,-0.14,-0.05,servo deployment,0
276637,98.58,33.17,0.04,0.03,0.99,0.02,-0.08,-0.54,-0.10,-0.07,servo deployment,0
276727,98.58,33.18,0.04,0.03,0.99,0.02,-0.06,-0.33,-0.06,-0.05,servo deployment,0
276815,98.58,33.18,0.03,0.03,0.99,-0.02,-0.06,-0.27,-0.05,-0.06,servo deployment,0
276906,98.58,33.18,0.03,0.03,0.99,-0.02,-0.05,-0.18,-0.03,-0.05,servo deployment,0
276995,98.58,33.18,0.04,0.03,1.00,0.28,0.17,0.53,0.10,0.19,servo deployment,0
277086,98.58,33.18,0.04,0.03,1.00,-0.10,0.03,-0.03,-0.00,0.03,servo deployment,0
277189,98.58,33.18,0.04,0.03,1.00,-0.09,-0.06,-0.28,-0.05,-0.06,servo deployment,0
277278,98.58,33.18,0.03,0.03,1.00,0.33,0.20,0.56,0.11,0.22,servo deployment,0
277368,98.58,33.18,0.03,0.03,1.00,0.07,0.15,0.29,0.05,0.16,servo deployment,0
277457,98.58,33.18,0.04,0.03,1.00,0.02,0.09,0.02,0.00,0.09,servo deployment,0
277547,98.58,33.19,0.04,0.03,1.00,0.16,0.14,0.17,0.03,0.14,servo deployment,0
277636,98.58,33.19,0.04,0.03,0.99,0.19,0.19,0.27,0.05,0.19,servo deployment,0
277726,98.58,33.19,0.04,0.03,1.00,-0.02,0.07,-0.15,-0.03,0.07,servo deployment,0
277871,98.58,33.18,0.04,0.03,1.00,-0.32,-0.28,-1.00,-0.18,-0.23,servo deployment,0
277965,98.58,33.18,0.04,0.03,1.00,0.03,-0.11,-0.31,-0.05,-0.11,servo deployment,0
278054,98.58,33.19,0.04,0.03,1.00,0.11,0.02,0.13,0.05,0.03,servo deployment,0
278143,98.58,33.18,0.04,0.03,0.99,0.13,0.11,0.34,0.09,0.11,servo deployment,0
278234,98.58,33.18,0.04,0.03,1.00,0.03,0.09,0.19,0.06,0.09,servo deployment,0
278323,98.58,33.18,0.04,0.03,1.00,0.08,0.10,0.18,0.05,0.10,servo deployment,0
278428,98.58,33.19,0.03,0.03,1.00,0.14,0.15,0.28,0.07,0.15,servo deployment,0
278518,98.58,33.19,0.03,0.03,1.00,0.21,0.22,0.41,0.09,0.23,servo deployment,0
278608,98.58,33.19,0.04,0.03,1.00,0.22,0.26,0.42,0.09,0.26,servo deployment,0
278698,98.58,33.19,0.04,0.03,1.00,-0.02,0.10,-0.14,-0.01,0.10,servo deployment,0
278788,98.58,33.19,0.04,0.03,1.00,0.20,0.16,0.07,0.03,0.16,servo deployment,0
278878,98.58,33.20,0.04,0.03,1.00,0.22,0.21,0.21,0.05,0.21,servo deployment,0
278968,98.58,33.19,0.04,0.03,1.00,-0.19,-0.06,-0.63,-0.10,-0.04,servo deployment,0
279072,98.58,33.19,0.03,0.03,1.00,-0.01,-0.09,-0.53,-0.08,-0.07,servo deployment,0
279161,98.57,33.19,0.04,0.03,1.00,0.34,0.19,0.38,0.09,0.19,servo deployment,0
279252,98.58,33.19,0.04,0.03,0.99,0.16,0.21,0.34,0.08,0.21,servo deployment,0
279341,98.58,33.20,0.04,0.03,1.00,0.23,0.25,0.39,0.09,0.26,servo deployment,0
279432,98.58,33.20,0.04,0.03,1.00,-0.16,-0.01,-0.46,-0.07,0.00,servo deployment,0
279521,98.58,33.20,0.04,0.03,1.00,-0.03,-0.07,-0.52,-0.08,-0.05,servo deployment,0
279626,98.58,33.20,0.03,0.03,1.00,-0.20,-0.22,-0.82,-0.14,-0.19,servo deployment,0
279716,98.58,33.20,0.04,0.03,1.00,0.17,-0.01,0.01,0.02,-0.01,servo deployment,0
279806,98.58,33.20,0.04,0.03,0.99,-0.17,-0.12,-0.32,-0.04,-0.12,servo deployment,0
279896,98.57,33.20,0.04,0.03,0.99,0.53,0.31,1.02,0.21,0.37,servo deployment,0
279986,98.57,33.20,0.04,0.03,1.00,0.35,0.43,1.11,0.22,0.49,servo deployment,0
280076,98.58,33.20,0.03,0.03,0.99,-0.02,0.21,0.18,0.05,0.21,servo deployment,0
280180,98.58,33.20,0.03,0.03,1.00,0.11,0.15,-0.02,0.01,0.15,servo deployment,0
280270,98.58,33.20,0.03,0.03,0.99,-0.05,-0.00,-0.46,-0.07,0.01,servo deployment,0
280359,98.58,33.21,0.03,0.03,1.00,-0.24,-0.21,-0.95,-0.16,-0.17,servo deployment,0
280450,98.58,33.20,0.04,0.03,1.00,0.16,-0.03,-0.20,-0.02,-0.03,servo deployment,0
280539,98.58,33.20,0.04,0.03,0.99,0.19,0.11,0.26,0.07,0.11,servo deployment,0
280629,98.58,33.21,0.04,0.03,1.00,0.06,0.10,0.17,0.05,0.10,servo deployment,0
280718,98.58,33.20,0.04,0.03,1.00,0.29,0.25,0.59,0.12,0.27,servo deployment,0
280823,98.58,33.20,0.04,0.03,1.00,0.02,0.14,0.11,0.04,0.14,servo deployment,0
280913,98.58,33.20,0.04,0.03,1.00,0.11,0.13,0.05,0.02,0.13,servo deployment,0
281002,98.58,33.20,0.04,0.03,1.00,-0.11,-0.04,-0.44,-0.07,-0.03,servo deployment,0
281092,98.58,33.21,0.04,0.03,1.00,-0.13,-0.14,-0.64,-0.11,-0.12,servo deployment,0
281182,98.58,33.20,0.04,0.03,1.00,-0.12,-0.19,-0.60,-0.10,-0.17,servo deployment,0
281272,98.58,33.21,0.04,0.03,1.00,-0.05,-0.14,-0.33,-0.04,-0.14,servo deployment,0
281376,98.58,33.20,0.04,0.03,1.00,0.24,0.11,0.49,0.11,0.12,servo deployment,0
281466,98.58,33.21,0.04,0.03,1.00,0.13,0.17,0.54,0.11,0.18,servo deployment,0
281555,98.58,33.21,0.04,0.03,0.99,0.04,0.13,0.28,0.06,0.13,servo deployment,0
281646,98.56,33.21,0.03,0.06,3.98,1.32,1.00,2.76,0.53,1.36,servo deployment,1
281735,98.55,33.21,0.02,0.19,4.00,2.19,2.10,5.29,0.99,3.21,servo deployment,1
281826,98.53,33.21,-0.06,0.27,4.00,3.92,3.88,9.20,1.70,6.34,servo deployment,1
281915,98.50,33.22,-0.05,0.20,4.00,6.72,6.74,15.35,2.80,11.00,servo deployment,1
282020,98.41,33.22,-0.08,-0.35,4.00,14.18,13.93,31.35,5.68,21.24,servo deployment,1
282110,98.27,33.22,0.12,-1.33,4.00,26.15,25.94,58.28,10.56,36.10,servo deployment,1
282199,98.16,33.22,1.91,-1.00,4.00,35.66,38.15,79.30,14.34,49.74,servo deployment,1
282289,98.07,33.21,0.61,-2.54,4.00,43.19,48.92,90.99,16.29,61.15,servo deployment,1
282378,98.14,33.21,1.27,-0.57,4.00,37.67,49.09,68.91,11.90,60.02,servo deployment,1
282468,98.16,33.20,0.24,-0.65,4.00,35.97,45.98,42.40,6.78,54.66,servo deployment,1
282615,97.99,33.19,1.46,-0.87,1.17,50.22,55.84,52.46,8.43,65.51,servo deployment,1
282704,98.02,33.20,0.07,-0.89,0.05,47.71,53.80,35.02,4.91,61.61,servo deployment,1
282795,97.96,33.20,-0.41,-0.89,-0.29,52.94,56.39,33.80,4.57,64.03,servo deployment,1
282884,97.92,33.20,-0.59,-0.26,-0.42,55.85,59.04,33.15,4.36,66.60,servo deployment,1
282975,97.88,33.19,-0.49,0.37,-0.43,59.57,62.45,34.64,4.57,70.21,servo deployment,1
283064,97.84,33.19,0.04,0.53,-0.40,63.23,66.11,36.69,4.89,74.13,servo deployment,1
283169,97.79,33.20,0.42,0.03,-0.36,67.47,71.00,40.10,5.44,79.43,servo deployment,2
283259,97.74,33.20,0.07,-0.37,-0.35,71.52,75.02,41.70,5.65,83.63,servo deployment,2
283349,97.70,33.20,-0.24,-0.16,-0.36,75.41,79.08,43.02,5.80,87.83,servo deployment,2
283439,97.66,33.19,-0.07,0.19,-0.34,78.84,82.80,43.04,5.71,91.55,servo deployment,2
283529,97.61,33.20,0.22,0.12,-0.31,82.52,86.50,42.97,5.60,95.25,servo deployment,2
283619,97.57,33.19,0.12,-0.12,-0.29,86.18,90.16,42.81,5.48,98.89,servo deployment,2
283723,97.52,33.20,-0.15,-0.02,-0.29,90.82,95.14,44.77,5.73,104.07,servo deployment,2
283814,97.48,33.20,-0.07,0.12,-0.28,93.63,98.10,42.04,5.13,106.75,servo deployment,2
283903,97.44,33.20,0.06,0.03,-0.26,97.27,101.27,40.78,4.81,109.77,servo deployment,2
283994,97.40,33.20,-0.01,-0.12,-0.25,100.72,104.61,40.08,4.60,113.03,servo deployment,2
284083,97.36,33.19,-0.12,-0.04,-0.25,104.15,107.87,39.53,4.42,116.23,servo deployment,2
284174,97.32,33.20,-0.06,0.05,-0.24,107.31,111.08,38.77,4.21,119.36,servo deployment,2
284278,97.29,33.20,0.05,-0.01,-0.22,110.53,114.73,38.04,4.00,122.91,servo deployment,2
284368,97.25,33.19,-0.00,-0.07,-0.22,113.59,117.32,35.95,3.54,125.24,servo deployment,2
284458,97.22,33.20,-0.07,-0.04,-0.22,116.64,120.08,34.87,3.28,127.87,servo deployment,2
284547,97.18,33.19,-0.03,-0.00,-0.21,119.65,122.89,34.28,3.12,130.60,servo deployment,2
284637,97.16,33.19,0.01,0.01,-0.20,121.82,125.23,32.33,2.70,132.68,servo deployment,2
284727,97.12,33.19,0.03,-0.01,-0.19,124.76,127.82,31.59,2.52,135.16,servo deployment,2
284832,97.09,33.19,-0.04,-0.05,-0.18,127.80,131.13,31.82,2.52,138.51,servo deployment,2
284921,97.06,33.20,-0.11,-0.04,-0.18,130.31,133.36,30.26,2.19,140.51,servo deployment,2
285012,97.03,33.19,-0.04,0.04,-0.17,132.67,135.63,29.04,1.92,142.59,servo deployment,2
285101,97.01,33.19,0.02,0.01,-0.15,134.79,137.62,27.48,1.60,144.34,servo deployment,2
285192,96.98,33.20,-0.02,-0.07,-0.15,137.34,139.93,27.04,1.49,146.58,servo deployment,2
285281,96.95,33.19,-0.06,-0.03,-0.14,139.50,142.04,26.27,1.32,148.56,servo deployment,2
285386,96.93,33.19,-0.03,0.03,-0.14,141.52,144.41,25.31,1.12,150.77,servo deployment,2
285476,96.90,33.20,0.01,0.03,-0.13,143.64,146.12,23.74,0.81,152.19,servo deployment,2
285566,96.88,33.19,0.03,-0.01,-0.13,145.25,147.63,22.02,0.48,153.38,servo deployment,2
285656,96.86,33.19,0.00,-0.05,-0.12,147.31,149.38,21.39,0.35,155.01,servo deployment,2
285746,96.84,33.19,-0.04,-0.02,-0.12,149.23,151.20,21.11,0.29,156.77,servo deployment,2
285851,96.81,33.19,-0.02,-0.00,-0.11,151.28,153.48,21.30,0.32,159.09,servo deployment,2
285940,96.80,33.19,0.01,0.00,-0.11,152.42,154.58,19.04,-0.11,159.72,servo deployment,2
286031,96.78,33.19,0.02,-0.03,-0.11,154.10,155.97,18.03,-0.29,160.87,servo deployment,2
286120,96.76,33.19,-0.01,-0.05,-0.10,155.72,157.40,17.50,-0.39,162.18,servo deployment,2
286211,96.75,33.19,-0.07,-0.04,-0.10,157.29,158.91,17.24,-0.43,163.64,servo deployment,2
286300,96.74,33.18,-0.03,0.03,-0.09,158.13,159.88,15.55,-0.73,164.19,servo deployment,2
286405,96.72,33.19,0.02,0.02,-0.09,159.35,161.11,14.35,-0.94,165.11,servo deployment,2
286495,96.70,33.19,0.02,-0.01,-0.08,160.82,162.18,13.63,-1.06,165.98,servo deployment,2
286585,96.69,33.18,0.00,-0.00,-0.08,162.14,163.38,13.45,-1.07,167.13,servo deployment,2
286675,96.68,33.19,-0.00,0.01,-0.08,162.71,164.11,11.98,-1.33,167.43,servo deployment,2
286765,96.67,33.19,-0.00,0.01,-0.08,163.43,164.70,10.45,-1.60,167.55,servo deployment,2
286855,96.66,33.20,0.02,0.02,-0.08,164.53,165.51,9.95,-1.66,168.21,servo deployment,2
287002,96.65,33.18,0.03,0.02,-0.07,165.79,167.19,10.29,-1.55,169.99,servo deployment,2
287091,96.64,33.19,0.01,-0.01,-0.08,166.24,167.31,8.04,-1.96,169.37,servo deployment,2
287182,96.63,33.19,0.01,-0.02,-0.07,166.95,167.77,7.15,-2.11,169.53,servo deployment,2
287271,96.62,33.19,0.01,0.01,-0.07,167.71,168.35,6.84,-2.13,170.00,servo deployment,2
287362,96.62,33.20,-0.00,-0.01,-0.07,167.97,168.70,5.87,-2.29,170.01,servo deployment,2
287451,96.62,33.19,0.00,0.00,-0.07,168.48,169.06,5.20,-2.38,170.14,servo deployment,2
287556,96.61,33.19,0.01,-0.01,-0.07,168.70,169.32,4.18,-2.52,170.08,servo deployment,2
287646,96.62,33.19,0.00,-0.01,-0.07,168.18,168.83,1.49,-2.98,168.94,servo deployment,2
287736,96.62,33.19,-0.00,-0.01,-0.07,168.49,168.70,0.51,-3.12,168.72,servo deployment,2
287826,96.62,33.19,0.01,0.01,-0.07,168.45,168.56,-0.29,-3.21,168.56,servo deployment,3
287916,96.61,33.18,0.00,0.03,-0.07,168.82,168.71,-0.04,-3.11,168.71,servo deployment,3
288006,96.61,33.19,0.01,0.22,-0.19,169.13,169.00,0.58,-2.95,169.01,servo deployment,3
288109,96.59,33.19,0.02,-0.00,-0.08,170.43,170.11,3.31,-2.40,170.61,servo deployment,3
288200,96.58,33.19,0.02,-0.02,-0.16,171.22,171.23,5.49,-1.96,172.42,servo deployment,3
288289,96.59,33.20,-0.05,-0.07,-0.34,171.08,171.60,5.00,-2.02,172.62,servo deployment,3
288380,96.60,33.19,0.15,-0.07,-1.49,169.61,170.63,0.71,-2.78,170.66,servo deployment,3
288469,96.60,33.20,0.48,-0.03,-1.94,169.58,169.93,-1.75,-3.19,170.08,servo deployment,3
288560,96.61,33.19,0.58,0.00,-2.22,168.92,169.04,-4.16,-3.58,169.79,servo deployment,3
288663,96.65,33.19,-3.51,-0.67,-4.00,165.44,165.91,-12.14,-4.96,169.28,servo deployment,3
288758,96.65,33.19,2.26,0.29,-2.80,165.41,164.35,-13.69,-5.16,168.17,servo deployment,3
288847,96.66,33.19,0.52,0.33,-0.56,164.47,163.20,-13.91,-5.12,167.08,servo deployment,3
288936,96.66,33.19,0.11,0.05,0.11,164.47,162.84,-11.77,-4.63,166.10,servo deployment,3
289026,96.68,33.19,0.06,0.07,0.08,163.02,161.89,-11.81,-4.56,165.17,servo deployment,3
289116,96.67,33.20,0.04,-0.01,0.01,163.47,161.93,-8.90,-3.95,164.29,servo deployment,3
289221,96.68,33.20,-0.08,-0.98,-2.15,162.98,161.76,-7.11,-3.54,163.50,servo deployment,3
289310,96.69,33.19,1.65,2.11,-2.24,162.14,161.40,-6.60,-3.39,162.96,servo deployment,3
289401,96.71,33.20,0.43,-0.06,-1.29,160.58,160.19,-8.60,-3.71,162.44,servo deployment,3
289490,96.71,33.19,-0.95,0.23,-0.90,160.15,159.38,-9.03,-3.72,161.77,servo deployment,3
289581,96.72,33.19,-0.68,0.17,-0.66,159.75,158.81,-8.59,-3.58,161.06,servo deployment,3
289685,96.72,33.18,0.70,-0.91,-1.56,159.21,158.20,-8.11,-3.42,160.28,servo deployment,3
289774,96.73,33.18,1.07,-0.83,-0.96,158.64,157.79,-7.45,-3.25,159.65,servo deployment,3
289864,96.74,33.19,0.21,0.01,-0.55,158.11,157.34,-7.10,-3.12,159.07,servo deployment,3
289953,96.75,33.19,-0.26,0.52,-0.95,157.26,156.64,-7.52,-3.15,158.52,servo deployment,3
290043,96.75,33.19,-0.46,0.21,-1.39,156.87,156.12,-7.32,-3.06,157.93,servo deployment,3
290133,96.76,33.19,0.25,-0.52,-1.32,156.20,155.50,-7.43,-3.03,157.35,servo deployment,3
290238,96.76,33.19,0.48,-0.60,-0.95,156.05,155.11,-6.59,-2.82,156.68,servo deployment,3
290326,96.77,33.19,0.15,-0.14,-1.06,154.73,154.24,-7.67,-2.97,156.17,servo deployment,3
290417,96.77,33.19,0.01,0.37,-1.08,154.92,154.02,-6.54,-2.71,155.56,servo deployment,3
290506,96.78,33.20,0.05,0.11,-0.77,154.47,153.75,-5.84,-2.54,155.05,servo deployment,3
290597,96.79,33.19,0.12,-0.16,-0.79,153.67,153.15,-6.24,-2.57,154.59,servo deployment,3
290686,96.79,33.20,0.00,-0.34,-0.99,153.18,152.61,-6.39,-2.55,154.10,servo deployment,3
290791,96.80,33.19,-0.05,-0.22,-1.06,152.72,152.01,-6.42,-2.51,153.51,servo deployment,3
290881,96.81,33.19,0.27,-0.09,-0.90,152.07,151.47,-6.50,-2.48,153.00,servo deployment,3
290971,96.81,33.19,0.29,-0.09,-0.84,151.79,151.10,-6.06,-2.36,152.48,servo deployment,3
291061,96.82,33.20,0.24,0.01,-0.79,150.61,150.20,-7.30,-2.55,152.00,servo deployment,3
291151,96.82,33.20,0.14,-0.02,-1.17,150.78,149.94,-6.31,-2.32,151.41,servo deployment,3
291241,96.82,33.20,-0.14,-0.18,-1.07,150.43,149.71,-5.51,-2.14,150.90,servo deployment,3
291387,96.83,33.18,0.11,-0.30,-0.82,149.65,148.84,-5.94,-2.16,150.17,servo deployment,3
291475,96.84,33.19,0.55,-0.27,-0.95,148.87,148.34,-6.05,-2.14,149.71,servo deployment,3
291566,96.85,33.18,0.49,-0.07,-0.94,148.03,147.56,-6.84,-2.26,149.20,servo deployment,3
291655,96.86,33.20,0.11,0.05,-0.82,147.69,147.03,-6.77,-2.21,148.66,servo deployment,3
291746,96.87,33.19,-0.13,-0.05,-1.13,146.85,146.28,-7.34,-2.28,148.10,servo deployment,3
291835,96.87,33.19,-0.12,-0.38,-1.05,146.53,145.79,-7.03,-2.18,147.51,servo deployment,3
291940,96.88,33.19,0.33,-0.35,-0.99,145.80,145.05,-7.24,-2.18,146.83,servo deployment,3
292030,96.89,33.19,0.55,0.04,-1.17,144.86,144.25,-7.84,-2.25,146.24,servo deployment,3
292119,96.89,33.19,0.25,0.14,-1.14,144.43,143.68,-7.66,-2.18,145.60,servo deployment,3
292209,96.90,33.19,0.02,-0.14,-1.01,143.68,142.98,-7.85,-2.18,144.97,servo deployment,3
292299,96.91,33.19,-0.10,-0.26,-1.08,143.27,142.47,-7.43,-2.07,144.32,servo deployment,3
292389,96.92,33.19,0.09,-0.15,-1.13,142.37,141.72,-7.83,-2.11,143.71,servo deployment,3
292493,96.93,33.20,0.34,-0.13,-1.09,141.71,140.88,-8.09,-2.11,142.96,servo deployment,3
292584,96.93,33.20,0.38,-0.03,-1.06,140.92,140.17,-8.19,-2.10,142.28,servo deployment,3
292673,96.94,33.19,0.10,-0.06,-1.14,140.52,139.69,-7.65,-1.96,141.61,servo deployment,3
292764,96.95,33.19,-0.15,-0.12,-1.17,139.75,139.02,-7.70,-1.94,140.97,servo deployment,3
292852,96.96,33.19,-0.05,-0.13,-1.12,139.14,138.42,-7.63,-1.90,140.34,servo deployment,3
292957,96.96,33.20,0.25,-0.24,-1.18,138.77,137.87,-7.10,-1.76,139.61,servo deployment,3
293047,96.96,33.20,0.45,0.01,-0.91,138.50,137.70,-5.88,-1.51,139.01,servo deployment,3
293137,96.97,33.19,0.24,-0.09,-1.11,137.83,137.26,-5.74,-1.46,138.53,servo deployment,3
293226,96.98,33.20,-0.04,-0.01,-1.06,136.71,136.35,-7.02,-1.67,138.06,servo deployment,3
293315,96.99,33.19,-0.18,-0.01,-1.19,136.29,135.67,-7.29,-1.69,137.48,servo deployment,3
293405,96.99,33.20,0.12,-0.14,-1.14,136.03,135.27,-6.69,-1.55,136.86,servo deployment,3
293509,97.00,33.19,0.41,0.03,-1.13,135.37,134.64,-6.64,-1.52,136.22,servo deployment,3
293600,97.00,33.19,0.36,0.17,-1.07,135.43,134.62,-5.06,-1.20,135.66,servo deployment,3
293689,97.01,33.20,0.10,0.11,-1.07,134.32,133.95,-5.79,-1.32,135.24,servo deployment,3
293780,97.01,33.19,0.02,-0.13,-1.05,134.29,133.66,-5.22,-1.19,134.75,servo deployment,3
293869,97.02,33.20,0.11,-0.05,-1.08,133.80,133.29,-5.02,-1.13,134.32,servo deployment,3
293960,97.03,33.20,0.27,0.06,-1.01,132.74,132.43,-6.29,-1.35,133.89,servo deployment,3
294064,97.04,33.19,0.24,0.14,-1.20,132.24,131.63,-6.83,-1.42,133.27,servo deployment,3
294154,97.04,33.20,0.12,0.10,-1.06,131.52,130.93,-7.19,-1.46,132.70,servo deployment,3
294244,97.05,33.20,-0.05,-0.01,-1.12,130.89,130.25,-7.41,-1.48,132.09,servo deployment,3
294334,97.05,33.19,-0.05,-0.09,-1.15,130.55,129.79,-6.91,-1.36,131.46,servo deployment,3
294424,97.06,33.20,0.26,-0.06,-1.30,129.91,129.25,-6.78,-1.31,130.88,servo deployment,3
294514,97.07,33.19,0.41,0.11,-1.18,129.67,128.94,-6.01,-1.15,130.30,servo deployment,3
294619,97.07,33.19,0.16,0.08,-1.04,129.01,128.36,-5.97,-1.12,129.70,servo deployment,3
294708,97.08,33.19,-0.07,0.01,-0.97,128.68,128.06,-5.37,-0.99,129.20,servo deployment,3
294799,97.08,33.18,-0.02,-0.13,-1.06,128.63,127.98,-4.28,-0.77,128.77,servo deployment,3
294888,97.09,33.20,0.05,-0.25,-0.80,127.86,127.51,-4.59,-0.82,128.40,servo deployment,3
294979,97.09,33.19,0.16,-0.15,-0.93,127.53,127.10,-4.64,-0.81,128.00,servo deployment,3
295068,97.10,33.20,0.26,0.04,-0.96,126.68,126.38,-5.60,-0.97,127.60,servo deployment,3
295173,97.10,33.19,0.15,-0.03,-1.03,126.55,125.91,-5.36,-0.91,127.05,servo deployment,3
295263,97.10,33.20,-0.07,-0.18,-0.84,126.35,125.76,-4.49,-0.73,126.61,servo deployment,3
295352,97.11,33.20,-0.20,-0.16,-1.02,126.14,125.63,-3.75,-0.58,126.26,servo deployment,3
295442,97.11,33.19,-0.02,-0.17,-1.03,125.58,125.25,-3.92,-0.61,125.93,servo deployment,3
295532,97.12,33.19,0.18,-0.16,-0.96,124.51,124.37,-5.52,-0.89,125.56,servo deployment,3
295678,97.13,33.18,0.16,-0.04,-1.04,124.18,123.40,-6.06,-0.97,124.77,servo deployment,3
295769,97.14,33.19,-0.14,-0.06,-1.11,123.38,122.83,-6.18,-0.97,124.25,servo deployment,3
295858,97.14,33.18,-0.21,-0.14,-0.95,123.09,122.47,-5.75,-0.87,123.74,servo deployment,3
295949,97.15,33.18,-0.07,-0.14,-0.97,122.25,121.79,-6.25,-0.96,123.23,servo deployment,3
296038,97.16,33.19,0.17,-0.09,-1.03,121.46,121.00,-7.02,-1.09,122.70,servo deployment,3
296129,97.16,33.20,0.14,-0.07,-0.96,121.16,120.47,-6.78,-1.03,122.09,servo deployment,3
296233,97.17,33.19,0.07,-0.25,-1.13,120.95,120.12,-5.85,-0.83,121.43,servo deployment,3
296323,97.17,33.20,0.00,-0.28,-1.23,120.30,119.72,-5.55,-0.76,120.92,servo deployment,3
296413,97.17,33.19,-0.08,-0.21,-1.12,120.28,119.62,-4.47,-0.55,120.46,servo deployment,3
296502,97.18,33.19,0.05,-0.09,-0.94,119.86,119.39,-4.03,-0.46,120.10,servo deployment,3
296592,97.19,33.19,0.10,0.06,-1.03,118.58,118.45,-5.75,-0.76,119.72,servo deployment,3
296682,97.19,33.19,0.06,-0.10,-0.89,118.49,117.96,-5.73,-0.75,119.22,servo deployment,3
296787,97.20,33.19,0.01,-0.21,-0.97,117.87,117.29,-6.00,-0.78,118.64,servo deployment,3
296876,97.21,33.19,0.02,-0.24,-1.06,117.14,116.64,-6.39,-0.84,118.13,servo deployment,3
