,,,,,,,,,,,,
time stamp,raw pressure,raw temperature,raw ax,raw ay,raw aZ,calcualted alt,y estimate,v estimate,a estimate,apogee estimate,servo deployment,flight mode
196803,98.58,30.69,-0.13,-0.97,-0.02,0.18,0.25,-0.26,-0.00,54.53,0.00,5
196891,98.57,30.69,-0.13,-0.97,-0.02,0.53,0.42,0.34,0.11,54.53,0.00,5
196982,98.57,30.69,-0.13,-0.97,-0.02,0.44,0.47,0.39,0.12,54.53,0.00,5
197086,98.58,30.69,-0.13,-0.97,-0.02,0.26,0.35,-0.05,0.03,54.53,0.00,5
197175,98.57,30.69,-0.13,-0.97,-0.02,0.56,0.51,0.41,0.12,54.53,0.00,5
197265,98.57,30.69,-0.33,-1.22,-0.04,0.71,0.69,0.84,0.20,54.53,0.00,5
197354,98.58,30.69,0.17,-0.89,-0.07,0.28,0.48,0.02,0.04,54.53,0.00,5
197444,98.57,30.69,0.49,-1.37,-0.15,0.54,0.53,0.16,0.06,54.53,0.00,5
197533,98.57,30.69,0.46,-1.12,-0.14,0.64,0.62,0.41,0.11,54.53,0.00,5
197622,98.57,30.69,0.62,-0.62,-0.18,0.57,0.62,0.32,0.09,54.53,0.00,5
197711,98.58,30.70,0.57,-0.42,-0.00,0.29,0.42,-0.37,-0.04,54.53,0.00,5
197816,98.58,30.69,0.56,-0.12,-0.21,0.23,0.24,-0.77,-0.11,54.53,0.00,5
197905,98.57,30.69,0.54,-0.26,-0.36,0.82,0.61,0.48,0.12,54.53,0.00,5
197996,98.58,30.69,0.74,-0.43,-0.15,0.22,0.37,-0.31,-0.03,54.53,0.00,5
198084,98.57,30.69,1.02,-0.40,0.06,0.44,0.40,-0.16,0.00,54.53,0.00,5
198174,98.57,30.69,1.16,-0.40,0.24,0.63,0.55,0.34,0.10,54.53,0.00,5
198263,98.57,30.69,1.42,-0.22,0.06,0.53,0.57,0.31,0.09,54.53,0.00,5
198354,98.57,30.69,1.17,0.18,-0.04,0.49,0.54,0.14,0.06,54.53,0.00,5
198458,98.58,30.70,0.98,0.11,0.16,0.23,0.32,-0.51,-0.06,54.53,0.00,5
198547,98.57,30.69,0.87,0.13,0.15,0.44,0.37,-0.25,-0.02,54.53,0.00,5
198636,98.58,30.69,0.73,0.27,0.18,0.34,0.33,-0.30,-0.02,54.53,0.00,5
198725,98.58,30.69,1.09,0.32,0.08,0.40,0.35,-0.15,0.00,54.53,0.00,5
198814,98.58,30.70,1.78,0.90,0.22,0.19,0.22,-0.50,-0.06,54.53,0.00,5
198903,98.57,30.70,1.04,0.28,-0.07,0.54,0.40,0.16,0.06,54.53,0.00,5
198993,98.58,30.70,0.97,0.36,0.08,0.28,0.33,-0.09,0.02,54.53,0.00,5
199082,98.57,30.71,0.97,0.26,0.03,0.49,0.43,0.25,0.08,54.53,0.00,5
199227,98.58,30.69,1.08,0.27,-0.07,0.08,0.18,-0.49,-0.06,54.53,0.00,5
199318,98.58,30.69,0.88,0.36,0.17,0.23,0.18,-0.38,-0.04,54.53,0.00,5
199407,98.58,30.70,0.82,0.51,0.17,0.34,0.26,-0.06,0.03,54.53,0.00,5
199498,98.57,30.70,0.94,0.44,0.25,0.58,0.48,0.57,0.16,54.53,0.00,5
199587,98.58,30.70,0.94,0.37,0.30,0.02,0.21,-0.37,-0.03,54.53,0.00,5
199678,98.58,30.70,0.91,0.41,0.22,0.34,0.27,-0.09,0.02,54.53,0.00,5
199767,98.58,30.71,0.82,0.47,0.23,0.38,0.34,0.14,0.07,54.53,0.00,5
199872,98.57,30.71,0.90,0.44,0.22,0.48,0.46,0.45,0.12,54.53,0.00,5
199962,98.57,30.71,0.90,0.42,0.18,0.44,0.49,0.43,0.11,54.53,0.00,5
200051,98.58,30.70,0.91,0.39,0.22,0.43,0.49,0.32,0.09,54.53,0.00,5
200140,98.58,30.71,0.95,0.33,0.22,-0.11,0.10,-0.89,-0.13,54.53,0.00,5
200229,98.58,30.71,0.95,0.33,0.20,0.18,0.07,-0.74,-0.10,54.53,0.00,5
200319,98.58,30.71,0.94,0.32,0.18,0.00,-0.04,-0.89,-0.13,54.53,0.00,5
200408,98.58,30.72,0.94,0.33,0.19,0.17,0.03,-0.44,-0.05,54.53,0.00,5
200498,98.57,30.71,0.95,0.32,0.19,0.49,0.32,0.51,0.13,54.53,0.00,5
200601,98.58,30.72,1.11,0.48,0.17,0.18,0.27,0.23,0.08,54.53,0.00,5
200691,98.57,30.71,0.98,0.38,0.14,0.54,0.50,0.84,0.18,54.53,0.00,5
200779,98.58,30.71,0.66,0.24,0.08,0.17,0.34,0.18,0.06,54.53,0.00,5
200870,98.58,30.71,0.97,0.39,0.14,0.41,0.41,0.34,0.09,54.53,0.00,5
200958,98.57,30.71,0.95,0.31,0.17,0.70,0.65,0.97,0.20,54.53,0.00,5
201049,98.58,30.71,0.93,0.38,0.14,0.26,0.46,0.17,0.05,54.53,0.00,5
201137,98.58,30.72,1.01,0.35,0.12,0.35,0.40,-0.05,0.01,54.53,0.00,5
201242,98.58,30.71,0.99,0.31,0.11,0.13,0.19,-0.62,-0.09,54.53,0.00,5
201332,98.58,30.72,0.98,0.27,0.11,0.19,0.13,-0.64,-0.09,54.53,0.00,5
201421,98.57,30.72,0.87,0.07,0.20,0.80,0.55,0.73,0.16,54.53,0.00,5
201510,98.57,30.72,1.01,0.51,0.04,0.47,0.56,0.57,0.13,54.53,0.00,5
201599,98.57,30.72,0.94,0.30,0.08,0.45,0.53,0.35,0.09,54.53,0.00,5
201688,98.58,30.73,1.01,0.29,0.13,0.40,0.47,0.08,0.04,54.53,0.00,5
201777,98.57,30.73,0.54,1.65,0.19,0.93,0.80,1.05,0.21,54.53,0.00,5
201867,98.57,30.72,0.81,-0.30,0.06,0.54,0.71,0.52,0.11,54.53,0.00,5
201970,98.58,30.73,0.92,0.34,0.07,0.12,0.33,-0.72,-0.11,54.53,0.00,5
202061,98.57,30.72,1.12,0.62,0.35,0.80,0.61,0.29,0.07,54.53,0.00,5
202149,98.57,30.73,0.64,0.91,0.12,0.82,0.79,0.72,0.15,54.53,0.00,5
202240,98.57,30.73,0.56,0.66,0.05,0.98,0.99,1.13,0.23,54.53,0.00,5
202328,98.57,30.73,0.93,0.34,-0.05,0.51,0.75,0.15,0.04,54.53,0.00,5
202419,98.58,30.73,0.84,0.75,0.06,0.29,0.43,-0.82,-0.14,54.53,0.00,5
202507,98.58,30.74,1.26,0.67,0.15,0.15,0.16,-1.43,-0.25,54.53,0.00,5
202612,98.57,30.73,0.58,0.62,0.37,0.49,0.25,-0.77,-0.12,54.53,0.00,5
202702,98.57,30.74,1.03,0.14,0.11,0.45,0.33,-0.35,-0.05,54.53,0.00,5
202791,98.57,30.73,0.91,0.39,0.10,0.60,0.49,0.21,0.06,54.53,0.00,5
202879,98.57,30.74,1.03,0.35,0.17,0.59,0.58,0.42,0.10,54.53,0.00,5
202972,98.58,30.73,0.88,-0.12,0.02,0.41,0.50,0.06,0.03,54.53,0.00,5
203061,98.56,30.73,0.97,0.64,0.14,1.35,1.12,1.88,0.37,54.53,0.00,5
203149,98.57,30.74,0.87,0.20,0.03,0.96,1.17,1.58,0.31,54.53,0.00,5
203238,98.56,30.74,0.92,0.91,0.05,1.41,1.48,2.10,0.40,54.53,0.00,5
203341,98.57,30.74,0.83,0.31,-0.04,1.12,1.43,1.37,0.26,54.53,0.00,5
203432,98.58,30.74,0.80,0.76,-0.16,0.38,0.77,-0.88,-0.16,54.53,0.00,5
203520,98.57,30.74,1.34,0.30,0.24,0.73,0.66,-0.98,-0.18,54.53,0.00,5
203610,98.58,30.74,0.48,0.82,0.23,0.25,0.28,-1.85,-0.34,54.53,0.00,5
203698,98.58,30.75,0.95,0.23,-0.06,0.36,0.17,-1.70,-0.31,54.53,0.00,5
203788,98.58,30.75,1.15,0.38,0.19,0.16,0.01,-1.76,-0.31,54.53,0.00,5
203876,98.58,30.74,0.66,0.30,0.03,0.34,0.09,-1.08,-0.18,54.53,0.00,5
203980,98.56,30.75,0.97,1.18,0.08,2.14,1.50,3.24,0.61,54.53,0.00,5
204070,98.57,30.75,0.99,-0.08,0.12,0.54,1.08,1.22,0.23,54.53,0.00,5
204159,98.57,30.75,1.13,1.01,0.07,1.24,1.30,1.56,0.29,54.53,0.00,5
204249,98.57,30.75,0.77,0.61,0.09,1.29,1.43,1.56,0.28,54.53,0.00,5
204338,98.57,30.75,0.76,0.70,0.10,0.66,1.02,-0.04,-0.02,54.53,0.00,5
204428,98.58,30.75,0.66,0.43,-0.14,0.32,0.52,-1.51,-0.30,54.53,0.00,5
204517,98.57,30.75,1.31,0.51,0.06,0.48,0.36,-1.61,-0.31,54.53,0.00,5
204607,98.57,30.75,0.88,0.48,0.17,0.69,0.45,-0.93,-0.18,54.53,0.00,5
204753,98.58,30.75,0.75,0.81,0.12,0.16,0.07,-1.58,-0.29,54.53,0.00,5
204841,98.57,30.75,0.78,-0.16,0.14,0.74,0.48,-0.11,-0.00,54.53,0.00,5
204931,98.56,30.76,1.00,0.54,0.15,1.35,1.10,1.58,0.34,54.53,0.00,5
205019,98.57,30.76,0.95,0.52,0.02,1.05,1.20,1.51,0.32,54.53,0.00,5
205109,98.57,30.76,0.65,0.65,-0.04,1.18,1.32,1.48,0.31,54.53,0.00,5
205197,98.57,30.77,0.70,0.22,-0.07,0.49,0.87,-0.24,-0.03,54.53,0.00,5
205288,98.57,30.77,0.93,0.72,0.06,0.61,0.66,-0.77,-0.13,54.53,0.00,5
205392,98.58,30.76,0.93,0.62,0.06,0.39,0.38,-1.36,-0.24,54.53,0.00,5
205481,98.57,30.76,0.59,0.54,-0.07,0.48,0.33,-1.17,-0.20,54.53,0.00,5
205571,98.58,30.76,0.79,0.56,0.06,0.27,0.18,-1.32,-0.22,54.53,0.00,5
205661,98.58,30.76,0.99,-0.02,0.13,0.37,0.19,-0.95,-0.15,54.53,0.00,5
205751,98.56,30.76,1.04,0.78,0.07,1.71,1.19,2.21,0.44,54.53,0.00,5
205840,98.57,30.75,0.76,0.69,0.12,1.21,1.40,2.28,0.45,54.53,0.00,5
205930,98.57,30.77,0.77,0.60,0.00,0.44,0.92,0.31,0.08,54.53,0.00,5
206019,98.58,30.76,0.71,0.63,0.12,0.42,0.59,-0.76,-0.12,54.53,0.00,5
206123,98.58,30.76,0.76,0.73,0.12,0.44,0.40,-1.09,-0.18,54.53,0.00,5
206211,98.57,30.77,0.68,0.71,0.21,0.74,0.56,-0.36,-0.04,54.53,0.00,5
206301,98.58,30.76,0.69,0.61,0.17,0.30,0.34,-0.90,-0.14,54.53,0.00,5
206389,98.57,30.76,0.72,0.61,0.17,0.71,0.52,-0.13,0.01,54.53,0.00,5
206480,98.58,30.77,0.93,0.70,0.16,0.27,0.33,-0.66,-0.09,54.53,0.00,5
206568,98.58,30.76,0.96,0.70,0.13,0.37,0.30,-0.59,-0.08,54.53,0.00,5
206658,98.57,30.76,0.70,0.48,0.08,0.53,0.41,-0.11,0.01,54.53,0.00,5
206762,98.58,30.76,0.80,0.37,0.10,0.41,0.40,-0.12,0.01,54.53,0.00,5
206851,98.58,30.77,0.95,0.39,0.12,0.30,0.31,-0.33,-0.03,54.53,0.00,5
206940,98.58,30.77,0.89,0.43,0.09,0.25,0.24,-0.46,-0.05,54.53,0.00,5
207029,98.57,30.77,0.85,0.36,0.16,0.56,0.42,0.20,0.07,54.53,0.00,5
207119,98.57,30.77,1.38,0.99,0.16,0.63,0.59,0.62,0.15,54.53,0.00,5
207208,98.58,30.78,1.18,0.48,0.13,0.19,0.36,-0.21,-0.01,54.53,0.00,5
207298,98.58,30.77,0.90,0.40,0.16,0.27,0.28,-0.38,-0.04,54.53,0.00,5
207387,98.58,30.77,0.87,0.49,0.20,0.37,0.31,-0.19,-0.00,54.53,0.00,5
207491,98.57,30.77,0.76,0.87,0.05,0.50,0.43,0.20,0.07,54.53,0.00,5
207579,98.57,30.77,0.52,0.91,0.04,0.48,0.49,0.33,0.09,54.53,0.00,5
207669,98.58,30.77,0.74,0.74,0.01,0.08,0.23,-0.51,-0.07,54.53,0.00,5
207757,98.58,30.77,0.80,0.61,0.05,0.18,0.15,-0.60,-0.08,54.53,0.00,5
207848,98.58,30.78,0.70,0.76,0.05,0.10,0.06,-0.71,-0.10,54.53,0.00,5
207937,98.58,30.78,0.75,0.68,0.05,0.31,0.18,-0.19,-0.01,54.53,0.00,5
208028,98.57,30.77,0.72,0.72,0.05,0.53,0.41,0.55,0.13,54.53,0.00,5
208132,98.58,30.77,0.73,0.70,0.05,0.41,0.47,0.56,0.13,54.53,0.00,5
208221,98.58,30.77,0.74,0.69,0.05,0.22,0.34,0.05,0.03,54.53,0.00,5
208311,98.58,30.78,0.73,0.71,0.05,0.29,0.31,-0.05,0.01,54.53,0.00,5
208400,98.58,30.77,0.70,0.74,0.05,0.43,0.39,0.20,0.06,54.53,0.00,5
208490,98.57,30.77,0.77,0.66,0.05,0.52,0.50,0.48,0.11,54.53,0.00,5
208579,98.58,30.78,0.81,0.74,-0.01,0.24,0.36,-0.05,0.01,54.53,0.00,5
208669,98.58,30.78,0.71,0.71,0.06,0.23,0.26,-0.32,-0.04,54.53,0.00,5
208758,98.58,30.77,0.68,0.73,0.02,0.21,0.20,-0.43,-0.06,54.53,0.00,5
208863,98.58,30.77,0.72,0.72,0.03,0.41,0.31,0.01,0.02,54.53,0.00,5
208951,98.58,30.77,0.77,0.69,0.02,0.41,0.38,0.22,0.06,54.53,0.00,5
209042,98.58,30.77,0.66,0.80,0.06,0.42,0.43,0.30,0.08,54.53,0.00,5
209131,98.58,30.78,0.75,0.66,0.03,0.26,0.34,-0.04,0.01,54.53,0.00,5
209221,98.58,30.78,0.67,0.77,0.04,0.23,0.26,-0.25,-0.03,54.53,0.00,5
209310,98.58,30.78,0.70,0.73,0.06,0.21,0.20,-0.36,-0.05,54.53,0.00,5
209401,98.58,30.78,0.70,0.74,0.04,0.26,0.21,-0.24,-0.02,54.53,0.00,5
209505,98.58,30.77,0.68,0.74,0.03,0.41,0.34,0.18,0.05,54.53,0.00,5
209594,98.58,30.77,0.61,0.81,0.04,0.39,0.39,0.29,0.07,54.53,0.00,5
209684,98.58,30.78,0.63,0.79,0.03,0.35,0.39,0.22,0.06,54.53,0.00,5
209773,98.58,30.78,0.61,0.81,0.04,0.35,0.38,0.15,0.04,54.53,0.00,5
209863,98.58,30.78,0.57,0.84,0.05,0.40,0.41,0.19,0.05,54.53,0.00,5
209952,98.58,30.78,0.62,0.79,0.04,0.34,0.38,0.05,0.02,54.53,0.00,5
210042,98.57,30.78,0.64,0.79,0.05,0.55,0.50,0.41,0.09,54.53,0.00,5
210131,98.58,30.78,0.56,0.85,0.05,0.40,0.46,0.19,0.05,54.53,0.00,5
