Time (us),Time of flight(s),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Local Acceleration X,IMU Local Acceleration Y,IMU Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Servo deployment,Estimated Apogee,Estimated Apogee Error,k,0.001017927
377844145,0,1.242553,16.50979,2,0.99646,0.02301,-0.045959,-0.066711,-0.1,0.67,30.23,-2.87271,-0.52407,30.096261,0.791859,1.439861,29.767216,0,0.89761662,-225.3823834,,
377853627,0.009482,1.338439,16.495859,2,0.996521,0.02356,-0.045654,-0.065796,5.23,-0.98,28.25,2.378437,-2.824275,28.50864,1.130396,2.370702,28.522509,0,1.417011012,-224.862989,Code compiled on Dec 22 2025 at 15:34:53,
377863343,0.019198,-0.048463,16.50979,2,0.996582,0.024048,-0.044983,-0.06543,0.99,0.06,30.23,-1.820289,-1.34285,30.161573,0.466406,1.563181,30.143511,0,0.591051314,-225.6889487,﻿Simulation Mode (T/F),F
377873215,0.02907,0.782638,16.505146,2,0.996521,0.024353,-0.044189,-0.066101,-0.7,0.52,30.2,-3.380749,-0.680814,30.015116,0.667119,2.121383,30.01653,0,0.896640196,-225.3833598,Airbrakes Enabled (T/F),F
377886162,0.042017,1.151809,16.505146,2,0.996521,0.024658,-0.043213,-0.066711,-1.52,0.75,30.23,-4.105691,-0.363606,29.995612,0.979545,2.892953,29.995842,0,1.406252734,-224.8737473,Log File Name (max 7 chars uppercase),FLIGHT
377894576,0.050431,1.982482,16.500502,2,0.996399,0.024963,-0.04248,-0.068726,-0.87,-1.07,30.23,-3.665762,-2.2649,29.953076,1.588745,4.054151,29.953547,0,2.426201855,-223.8537981,Sim File Name (if applicable),Sim
377903839,0.059694,1.982482,16.500502,2,0.996338,0.025146,-0.041931,-0.070068,-1.33,0.83,30.23,-3.830529,-0.32785,30.025492,1.855587,4.631087,30.024699,0,2.947911089,-223.3320889,Burnout Mass (kg),0.637
377916440,0.072295,1.891204,16.495859,2,0.996338,0.025452,-0.041199,-0.070435,-1.75,1,30.22,-4.177721,-0.119209,29.997388,1.937016,5.03524,29.997689,0,3.227902599,-223.0520974,Air Density (kg/m^3),1.18
377924620,0.080475,1.242553,16.50979,2,0.996338,0.025879,-0.040222,-0.071228,-4.19,1.67,30.22,-6.433908,0.86901,29.857048,1.5758,4.676548,29.858598,0,2.689636603,-223.5903634,Rocket CD,0.71
377933786,0.089641,1.336395,16.505146,2,0.995972,0.026062,-0.039795,-0.076233,2.73,-1.86,30.22,-0.10456,-3.641559,30.180944,1.481469,4.77768,30.177392,0,2.643910369,-223.6360896,Airbrake CD,0.8
377946412,0.102267,1.982482,16.500502,2,0.995667,0.025818,-0.040161,-0.079468,-3.79,1.36,30.22,-6.058334,0.58785,29.873279,1.835028,5.515589,29.87663,0,3.383319608,-222.8966804,Rocket Area (m^2),0.00243
377954572,0.110427,1.336395,16.505146,2,0.995605,0.025574,-0.040405,-0.080444,0.24,0.61,30.22,-2.223143,-0.780064,30.135148,1.591454,5.330475,30.132299,0,3.037797993,-223.242202,Kalman Model Y STD,0.05
377963798,0.119653,1.520477,16.505146,2,0.995361,0.025391,-0.04071,-0.08313,1.32,0.78,30.22,-1.151849,-0.775906,30.226975,1.600869,5.557434,30.225932,0,3.172683371,-223.1073166,Kalman Model V STD,0.1
377976389,0.132244,1.613281,16.500502,2,0.995178,0.02533,-0.040833,-0.085754,2.65,-1.17,30.22,-0.18239,-2.920983,30.217129,1.680444,5.946869,30.217226,0,3.479610874,-222.8003891,Kalman Model A STD,0.015
377984588,0.140443,2.07376,16.505146,2,0.995117,0.025146,-0.041138,-0.086121,-3.1,0.06,30.22,-5.638476,-0.701517,29.842544,1.958641,6.531842,29.846673,0,4.127887655,-222.1521123,Kalman Measurement Y STD,0.26
377993716,0.149571,2.995803,16.505146,2,0.995056,0.025024,-0.041199,-0.087158,1.34,0.95,30.22,-1.13165,-0.588785,30.23772,2.619359,7.569329,30.23341,0,5.528989464,-220.7510105,Kalman Measurement A STD,0.013
378006309,0.162164,2.627075,16.505146,2,0.994873,0.024902,-0.041382,-0.088684,-0.9,-0.59,30.22,-3.607429,-1.694892,29.975324,2.721535,7.952377,29.978168,0,5.931558254,-220.3484417,Target Apogee (m),185
378014494,0.170349,2.62503,16.514433,2,0.994995,0.024719,-0.041748,-0.087646,6.01,-2.22,30.22,2.872523,-4.509221,30.425536,2.731597,8.117905,30.420606,0,6.075924626,-220.2040754,Launch Acceleration Threshold (m/s^2),20
378023712,0.179567,2.811691,16.505146,2,0.995178,0.024231,-0.041809,-0.085266,2.09,-3.42,30.22,-1.160806,-4.967179,30.054823,2.854031,8.453778,30.058854,0,6.479192038,-219.800808,Coast Lockout (s),1.5
378036287,0.192142,2.534255,16.50979,2,0.995605,0.02356,-0.040955,-0.080811,1.26,0.65,30.22,-1.236833,-0.782043,30.217827,2.777062,8.601821,30.216076,0,6.529537775,-219.7504622,KP (1/s),0.24
378044484,0.200339,2.442474,16.505146,2,0.996216,0.02301,-0.039917,-0.073975,-0.36,-1.57,30.22,-3.089763,-2.70444,29.983039,2.65424,8.557238,29.985607,0,6.368147964,-219.911852,Altimeter lockout (s),90
378053637,0.209492,3.827148,16.500502,2,0.996887,0.022583,-0.038574,-0.065308,1.45,0.95,30.22,-0.857949,-0.45881,30.254044,3.412238,9.698062,30.251086,0,8.174405748,-218.1055943,,
378066221,0.222076,3.918441,16.505146,2,0.997437,0.022278,-0.037537,-0.057129,-2.16,-1.19,30.21,-4.612488,-2.144284,29.880648,3.830532,10.440621,29.88473,0,9.343241848,-216.9367582,Calibration point: 201.968888,
378074390,0.230245,3.549178,16.505146,2,0.997803,0.0224,-0.036499,-0.050171,-0.31,1.41,30.21,-2.437075,0.193243,30.145504,3.753414,10.442508,30.14263,0,9.268099263,-217.0119007,,
378083579,0.239434,3.73381,16.505146,2,0.998047,0.022888,-0.035767,-0.045532,7.02,0.53,30.21,4.80047,-1.404077,30.613546,3.839324,10.709376,30.608357,0,9.636847916,-216.6431521,,
378096152,0.252007,3.825103,16.50979,2,0.998047,0.023193,-0.035767,-0.045166,-4.32,0.9,30.21,-6.431765,-0.009002,29.845411,3.968075,11.074324,29.853819,0,10.16350757,-216.1164924,,
378104338,0.260193,3.640975,16.50979,2,0.998108,0.023438,-0.036072,-0.044434,5.39,-2.59,30.21,2.891084,-4.380702,30.345606,3.869751,11.038202,30.340187,0,10.02522752,-216.2547725,,
378113602,0.269457,4.565215,16.500502,2,0.998108,0.023621,-0.036438,-0.043518,-5.18,2.54,30.22,-7.190616,1.657368,29.867718,4.375616,11.828288,29.872924,0,11.43359306,-214.8464069,,
378126166,0.282021,4.378509,16.50979,2,0.998108,0.023865,-0.036743,-0.04248,-1.22,0.73,30.22,-3.429507,-0.513188,30.054026,4.528279,12.207995,30.05203,0,12.04118919,-214.2388108,,
378134358,0.290213,5.116607,16.50979,2,0.998169,0.024109,-0.037048,-0.041382,-1.29,0.01,30.22,-3.576633,-1.242983,30.009587,4.971055,12.966993,30.010055,0,13.43427711,-212.8457229,,
378143483,0.299338,4.934005,16.500502,2,0.998169,0.024353,-0.037354,-0.040222,1.71,-0.89,30.22,-0.682865,-2.404878,30.178046,5.069205,13.214953,30.176194,0,13.85465033,-212.4253497,,
378156053,0.311908,5.577239,16.514433,2,0.99823,0.024597,-0.037598,-0.03894,-2.6,0.96,30.22,-4.838178,-0.232665,29.957768,5.532644,13.960396,29.960175,0,15.32141689,-210.9585831,,
378164250,0.320105,5.577239,16.514433,2,0.998291,0.024841,-0.037842,-0.037598,-1.64,0.63,30.22,-3.924258,-0.659217,30.008347,5.67399,14.245231,30.007816,0,15.85978126,-210.4202187,,
378173492,0.329347,5.854751,16.50979,2,0.998291,0.025085,-0.038025,-0.036194,0.31,-0.68,30.22,-2.088724,-2.130748,30.081619,5.911502,14.657047,30.080806,0,16.68455762,-209.5954424,,
378186056,0.341911,5.577239,16.514433,2,0.998352,0.025208,-0.038208,-0.034668,-0.37,-0.24,30.22,-2.742486,-1.653767,30.053066,5.903907,14.789986,30.053371,0,16.86987093,-209.4101291,,
378194243,0.350098,5.762939,16.505146,2,0.998413,0.025391,-0.03833,-0.033081,-0.85,0.04,30.22,-3.206838,-1.357872,30.030737,5.944107,14.912629,30.030986,0,17.08947654,-209.1905235,,
378203367,0.359222,6.592452,16.50979,2,0.998413,0.025513,-0.038513,-0.031433,-1.27,0.13,30.22,-3.628331,-1.254589,30.002317,6.456455,15.667033,30.002633,0,18.73559118,-207.5444088,,
378215990,0.371845,6.868453,16.514433,2,0.998474,0.025635,-0.038635,-0.029785,0.4,-0.75,30.22,-2.022728,-2.249717,30.080195,6.895848,16.346524,30.079341,0,20.24030031,-206.0396997,,
378224187,0.380042,7.238876,16.505146,2,0.998535,0.025757,-0.038696,-0.027954,-0.95,-0.19,30.22,-3.334794,-1.623606,30.007169,7.230135,16.892831,30.007964,0,21.46112191,-204.8188781,,
378233319,0.389174,8.069015,16.50979,2,0.998596,0.025818,-0.038757,-0.025879,-0.36,-0.52,30.22,-2.763858,-1.996904,30.033683,7.870933,17.790257,30.0334,0,23.61567862,-202.6643214,,
378245882,0.401737,7.606735,16.514433,2,0.998657,0.025818,-0.038818,-0.023865,-0.67,-0.29,30.22,-3.06073,-1.75835,30.022025,7.943394,17.974805,30.022151,0,24.00820323,-202.2717968,,
378254069,0.409924,7.607757,16.505146,2,0.998657,0.025818,-0.038818,-0.021667,-0.05,-0.69,30.22,-2.455122,-2.193669,30.048076,7.896586,17.927417,30.04779,0,23.87892584,-202.4010742,,
378263301,0.419156,7.884307,16.50979,2,0.998718,0.025696,-0.038757,-0.019348,-0.83,-0.2,30.22,-3.203755,-1.671597,30.01531,8.056267,18.195405,30.015668,0,24.50756258,-201.7724374,,
378272895,0.42875,8.344543,16.514433,2,0.998779,0.025513,-0.038635,-0.016663,-0.65,-0.23,30.22,-3.012858,-1.707852,30.028812,8.399009,18.695,30.028668,0,25.74119134,-200.5388087,,
378285723,0.441578,9.175811,16.50979,2,0.99884,0.025208,-0.038391,-0.013794,-0.3,-0.39,30.22,-2.647677,-1.870277,30.049663,9.092863,19.660674,30.049431,0,28.21781481,-198.0621852,,
378294095,0.44995,8.991592,16.50979,2,0.998901,0.024902,-0.038147,-0.010803,-0.53,-0.38,30.22,-2.855143,-1.84553,30.035243,9.199618,19.821546,30.0354,0,28.62926733,-197.6507327,,
378303220,0.459075,9.451888,16.514433,2,0.998962,0.024597,-0.037842,-0.007629,-0.38,-0.32,30.22,-2.679277,-1.780736,30.052384,9.527771,20.287372,30.052197,0,29.85200022,-196.4279998,,
378315802,0.471657,9.451888,16.514433,2,0.998962,0.024231,-0.037537,-0.004456,-0.43,-0.33,30.22,-2.703993,-1.77788,30.051112,9.741328,20.609572,30.051124,0,30.69493773,-195.5850623,,
378323971,0.479826,10.746139,16.505146,2,0.999023,0.023865,-0.03717,-0.00116,-0.32,-0.85,30.22,-2.565635,-2.286092,30.03772,10.494494,21.738474,30.037867,0,33.72095741,-192.5590426,,
378333233,0.489088,11.023803,16.500502,2,0.999023,0.023438,-0.036743,0.00238,-0.4,-0.45,30.22,-2.611216,-1.871179,30.054797,11.003384,22.410804,30.05461,0,35.63278236,-190.6472176,,
378345808,0.501663,10.466445,16.519077,2,0.999084,0.022827,-0.036194,0.006226,-0.28,-0.65,30.21,-2.446329,-2.043861,30.049682,10.975697,22.393156,30.049736,0,35.56780506,-190.7121949,,
378353979,0.509834,11.115676,16.505146,2,0.999084,0.022156,-0.035583,0.010315,-0.26,-0.47,30.21,-2.383036,-1.83399,30.064771,11.241004,22.761899,30.064605,0,36.61743631,-189.6625637,,
378363089,0.518944,11.113098,16.514433,2,0.999023,0.021484,-0.035034,0.014404,-0.19,-0.59,30.21,-2.267586,-1.921702,30.069803,11.37562,22.940594,30.069746,0,37.13603095,-189.1439691,,
378375692,0.531547,12.313644,16.50979,2,0.999023,0.020752,-0.034363,0.018616,-0.08,-0.21,30.21,-2.122477,-1.503794,30.098643,12.211835,24.004973,30.098325,0,40.31137843,-185.9686216,,
378383861,0.539716,12.313644,16.50979,2,0.998962,0.019897,-0.033691,0.023254,-0.11,-0.54,30.21,-2.089385,-1.792246,30.089369,12.468084,24.340199,30.089467,0,41.32256033,-184.9574397,,
378393103,0.548958,12.312103,16.519077,2,0.998901,0.019043,-0.032959,0.027832,-0.04,-0.3,30.21,-1.979965,-1.506228,30.108917,12.604074,24.502346,30.108702,0,41.82680251,-184.4531975,,
378405673,0.561528,13.328491,16.514433,2,0.998779,0.018127,-0.032166,0.032837,0.19,-0.2,30.2,-1.701924,-1.344552,30.123276,13.33521,25.41446,30.123115,0,44.66663579,-181.6133642,,
378413871,0.569726,13.328491,16.514433,2,0.998657,0.017212,-0.031372,0.037781,0.2,-0.14,30.2,-1.643301,-1.234435,30.130972,13.540666,25.655562,30.130885,0,45.43993497,-180.840065,,
378423005,0.57886,14.159637,16.50979,2,0.998474,0.016296,-0.030579,0.042969,0.36,-0.05,30.2,-1.439498,-1.081418,30.148474,14.134365,26.39302,30.14828,0,47.79718991,-178.4828101,,
378435569,0.591424,13.606216,16.50979,2,0.998291,0.015381,-0.029785,0.048401,0.39,-0.19,30.2,-1.344969,-1.16618,30.150613,14.161639,26.384841,30.150588,0,47.80468577,-178.4753142,,
378443756,0.599611,15.083267,16.50979,2,0.997986,0.014465,-0.029053,0.054016,0.42,-0.12,30.2,-1.274178,-1.041053,30.158304,14.914111,27.441292,30.158219,0,51.15186118,-175.1281388,,
378452999,0.608854,14.436355,16.514433,2,0.997681,0.01355,-0.02832,0.059875,0.45,-0.19,30.2,-1.18868,-1.05408,30.162134,14.892607,27.363811,30.162091,0,50.93734005,-175.34266,,
378465565,0.62142,15.174651,16.514433,2,0.997314,0.012634,-0.027649,0.066345,0.56,-0.05,30.2,-1.054016,-0.847685,30.174931,15.402668,27.950996,30.174789,0,52.92075484,-173.3592452,,
378473751,0.629606,16.191314,16.50979,2,0.996887,0.011719,-0.026978,0.072754,0.79,-0.02,30.2,-0.789474,-0.729847,30.191197,16.090719,28.892743,30.191016,0,56.02209606,-170.2579039,,
378482913,0.638768,16.560516,16.50979,2,0.99646,0.010864,-0.026367,0.079407,0.65,0.12,30.19,-0.912485,-0.559132,30.178269,16.628511,29.520097,30.178409,0,58.20123471,-168.0787653,,
378495530,0.651385,16.376174,16.50979,2,0.995911,0.009949,-0.025818,0.086304,0.83,0.09,30.19,-0.699653,-0.501892,30.189267,16.85681,29.715636,30.189147,0,58.94654379,-167.3334562,,
378503718,0.659573,16.745391,16.50979,2,0.995239,0.009094,-0.02533,0.093445,0.86,0.18,30.19,-0.660493,-0.35302,30.193495,17.036392,29.864581,30.193447,0,59.52165321,-166.7583468,,
378512839,0.668694,17.947082,16.505146,2,0.994568,0.00824,-0.024902,0.100769,0.89,0.16,30.19,-0.606617,-0.311572,30.19584,17.836927,30.820872,30.195814,0,62.89649896,-163.383501,,
378525410,0.681265,17.760665,16.514433,2,0.993774,0.007385,-0.024536,0.108337,0.91,0.38,30.19,-0.618377,-0.036991,30.199748,18.182475,31.144591,30.199705,0,64.12696807,-162.1530319,,
378533606,0.689461,18.871063,16.505146,2,0.99292,0.006592,-0.024292,0.116089,1.03,0.32,30.19,-0.483012,-0.017001,30.205394,18.838829,31.99798,30.205331,0,67.14815106,-159.1318489,,
378542865,0.69872,19.05339,16.514433,2,0.991943,0.005798,-0.024109,0.124023,1.03,0.61,30.19,-0.553689,0.316512,30.206989,19.260548,32.438002,30.206971,0,68.80705386,-157.4729461,,
378555429,0.711284,19.60968,16.505146,2,0.990906,0.005066,-0.023987,0.132202,0.97,0.38,30.19,-0.559389,0.126032,30.202525,19.873291,33.075641,30.202574,0,71.23372549,-155.0462745,,
378563591,0.719446,20.348861,16.505146,2,0.989746,0.004456,-0.023987,0.140503,1.06,0.75,30.19,-0.587498,0.545182,30.207278,20.420587,33.741775,30.207226,0,73.70222153,-152.5777785,,
378572733,0.728588,20.718215,16.505146,2,0.988525,0.003845,-0.024048,0.149109,1.04,0.62,30.19,-0.591065,0.45279,30.205095,20.902509,34.240212,30.205118,0,75.63887495,-150.641125,,
378585303,0.741158,21.085525,16.514433,2,0.987122,0.003357,-0.024231,0.157959,0.91,0.58,30.19,-0.729653,0.403493,30.19777,21.441582,34.754182,30.197851,0,77.69314493,-148.5868551,,
378593486,0.749341,21.453887,16.52372,2,0.985657,0.002869,-0.024475,0.167053,0.77,0.54,30.19,-0.879479,0.345718,30.189861,21.734136,35.012063,30.189949,0,78.75164714,-147.5283529,,
378602729,0.758584,22.009261,16.514433,2,0.984009,0.002441,-0.02478,0.176392,0.85,0.59,30.19,-0.855127,0.439268,30.192425,22.218238,35.496751,30.192398,0,80.68553008,-145.5944699,,
378615284,0.771139,22.379196,16.514433,2,0.982239,0.002136,-0.025085,0.185974,0.78,0.45,30.19,-0.903158,0.295369,30.188476,22.759775,35.994739,30.18852,0,82.73028007,-143.5497199,,
378623452,0.779307,22.933593,16.514433,2,0.980347,0.001831,-0.025513,0.19574,0.63,0.33,30.19,-1.034317,0.136522,30.180351,23.155782,36.394597,30.180441,0,84.34314557,-141.9368544,,
378632683,0.788538,23.673019,16.514433,2,0.978271,0.001526,-0.02594,0.205811,0.54,0.4,30.19,-1.180835,0.171032,30.1739,23.792312,37.05975,30.173972,0,87.02299227,-139.2570077,,
378645255,0.80111,23.951019,16.50979,2,0.976013,0.001282,-0.026367,0.216125,0.65,0.42,30.19,-1.125983,0.235324,30.178002,24.3528,37.556398,30.177958,0,89.1244389,-137.1555611,,
378653440,0.809295,24.691024,16.50979,2,0.973572,0.000977,-0.026855,0.226685,0.59,0.46,30.19,-1.239861,0.248129,30.172783,24.857743,38.102009,30.17284,0,91.33701726,-134.9429827,,
378662571,0.818426,25.060012,16.50979,2,0.971008,0.000732,-0.027344,0.237549,0.37,0.47,30.19,-1.481797,0.152492,30.159162,25.323938,38.52882,30.159313,0,93.14961394,-133.1303861,,
378675152,0.831007,25.706558,16.514433,2,0.968201,0.000488,-0.027832,0.248718,0.3,0.35,30.19,-1.525884,0.004659,30.15494,26.033272,39.189408,30.154988,0,95.960768,-130.319232,,
378683339,0.839194,26.169143,16.50979,2,0.965149,0.000244,-0.028381,0.260132,0.29,0.48,30.19,-1.640853,0.100646,30.150423,26.434073,39.556089,30.150474,0,97.53750013,-128.7424999,,
378692598,0.848453,26.815246,16.514433,2,0.961914,-0.000061,-0.02887,0.271851,0.36,0.44,30.19,-1.601686,0.092914,30.1527,27.022187,40.12057,30.152676,0,99.94853,-126.33147,,
378705190,0.861045,27.463439,16.50979,2,0.958435,-0.000366,-0.029297,0.283813,0.17,0.5,30.2,-1.831943,0.030922,30.148996,27.786115,40.827052,30.149036,0,103.0151076,-123.2648924,,
378713357,0.869212,27.740005,16.514433,2,0.954712,-0.000671,-0.029724,0.296082,0.42,0.55,30.2,-1.691334,0.19818,30.159893,28.093761,41.032561,30.159773,0,103.9969062,-122.2830938,,
378722492,0.878347,28.018112,16.50979,2,0.950745,-0.000977,-0.03009,0.308533,0.15,0.63,30.2,-1.994531,0.0934,30.140879,28.426082,41.251247,30.141087,0,105.0487189,-121.2312811,,
378735052,0.890907,28.84941,16.514433,2,0.946472,-0.001343,-0.030518,0.321289,0.16,0.72,30.2,-2.081816,0.153216,30.136795,29.192431,41.941097,30.136842,0,108.0987906,-118.1812094,,
378743250,0.899105,29.681289,16.50979,2,0.941956,-0.001648,-0.030823,0.334351,0.23,0.49,30.2,-1.917369,-0.00336,30.143935,29.821324,42.619176,30.143857,0,110.9928238,-115.2871762,,
378752491,0.908346,30.69783,16.514433,2,0.937134,-0.001953,-0.031128,0.347595,0.1,0.68,30.2,-2.170222,0.037866,30.129739,30.723653,43.554074,30.129895,0,115.0503211,-111.2296789,,
378765102,0.920957,31.254211,16.505146,2,0.932007,-0.002319,-0.031372,0.361023,0.02,0.76,30.2,-2.313195,0.021811,30.120864,31.58353,44.326719,30.120963,0,118.5449644,-107.7350356,,
378773266,0.929121,31.715499,16.50979,2,0.926575,-0.002686,-0.031555,0.374756,-0.14,0.68,30.2,-2.399305,-0.172224,30.112051,32.023107,44.689471,30.112149,0,120.2297876,-106.0502124,,
378782418,0.938273,32.085769,16.50979,2,0.920837,-0.003052,-0.031677,0.388672,-0.17,0.67,30.2,-2.431244,-0.228074,30.109051,32.469622,45.011982,30.109085,0,121.7877398,-104.4922602,,
378792036,0.947891,32.825332,16.50979,2,0.914734,-0.00354,-0.031738,0.402832,-0.05,0.81,30.2,-2.470105,-0.066402,30.109683,33.109765,45.563578,30.109676,0,124.3380684,-101.9419316,,
378804857,0.960712,33.102554,16.514433,2,0.908264,-0.004028,-0.031677,0.417175,0.11,0.78,30.15,-2.355647,0.015629,30.068151,33.692214,45.943655,30.068608,0,126.2434175,-100.0365825,,
378813240,0.969095,34.307189,16.500502,2,0.901428,-0.004578,-0.031494,0.431763,-0.01,0.69,29.21,-2.317144,-0.128404,29.125842,34.43611,46.741955,29.136231,0,129.7831959,-96.49680409,,
378822364,0.978219,34.491851,16.500502,2,0.894226,-0.005127,-0.03125,0.446533,0.23,0.73,27.26,-2.093269,0.111776,27.190059,34.895987,47.032735,27.211506,0,131.2671692,-95.01283078,,
378842570,0.998425,35.045364,16.50979,2,0.878601,-0.006348,-0.030518,0.476501,0.37,0.48,21.22,-1.466733,0.191479,21.177054,35.938282,47.572272,21.243552,0,134.2175179,-92.06248212,,
378852034,1.007889,36.250213,16.495859,2,0.870239,-0.00708,-0.030029,0.491699,0.21,0.48,19.11,-1.434342,0.098814,19.063043,36.574053,48.13027,19.087071,0,136.8371456,-89.44285444,,
378861724,1.017579,36.249191,16.505146,2,0.861389,-0.007812,-0.029541,0.507019,0.57,0.4,17.5,-1.10252,0.403755,17.474447,36.851541,47.996172,17.492218,0,136.6369121,-89.64308792,,
378875931,1.031786,37.17427,16.505146,2,0.852112,-0.008667,-0.028992,0.522522,0.59,0.5,12.25,-0.894367,0.562377,12.22884,37.723399,48.437193,12.286841,0,139.0821564,-87.19784356,,
378883515,1.03937,38.562576,16.500502,2,0.842346,-0.009583,-0.028442,0.538086,0.62,0.52,12.25,-0.924436,0.60396,12.226934,38.580463,49.347941,12.227594,0,143.2085408,-83.07145921,,
378892410,1.048265,39.3031,16.500502,2,0.832153,-0.01062,-0.027832,0.553772,0.86,0.62,10.41,-0.844495,0.89583,10.391175,39.437951,49.982945,10.411411,0,146.361049,-79.91895097,,
378904883,1.060738,39.116805,16.50979,2,0.821411,-0.011719,-0.027283,0.56958,0.9,0.43,8.96,-0.608587,0.887627,8.950882,39.875726,49.865319,8.966977,0,146.3727614,-79.90723863,,
378913049,1.068904,39.858413,16.500502,2,0.810242,-0.012939,-0.026733,0.585388,1.22,0.48,5.62,-0.401486,1.250959,5.619367,40.27306,49.896277,5.656256,0,146.8821897,-79.39781025,,
378922192,1.078047,40.412216,16.50979,2,0.798523,-0.014221,-0.026184,0.601257,1.43,0.37,3.8,-0.184782,1.44319,3.808543,40.809877,50.032124,3.828904,0,147.9112356,-78.36876437,,
378934762,1.090617,40.875961,16.505146,2,0.786316,-0.015625,-0.025696,0.617126,1.35,0.52,2.07,-0.307883,1.420158,2.065505,41.477297,50.105442,2.084937,0,148.8445503,-77.43544969,,
378942960,1.098815,40.87442,16.514433,2,0.77356,-0.017212,-0.025391,0.632935,1.85,0.51,0.54,-0.166565,1.911286,0.541375,41.538001,49.591483,0.558385,0,147.0448033,-79.2351967,,
378952084,1.107939,41.430831,16.505146,2,0.760376,-0.018982,-0.025208,0.648743,1.94,0.91,-2.55,-0.431787,2.068972,-2.574365,41.928391,49.489698,-2.539842,0,147.0677166,-79.21228336,,
378964646,1.120501,42.44905,16.500502,2,0.746643,-0.020874,-0.025208,0.664429,2.08,0.87,-3.85,-0.369707,2.175976,-3.877414,42.851976,49.814803,-3.862675,0,149.1661636,-77.11383644,,
378972834,1.128689,43.374694,16.500502,2,0.732361,-0.022888,-0.02533,0.680054,2.03,1.16,-5,-0.663208,2.114893,-5.055077,43.563231,50.22379,-5.041937,0,151.3600284,-74.9199716,,
378982077,1.137932,43.652191,16.505146,2,0.717651,-0.025024,-0.025696,0.695496,2.44,1.78,-6.06,-1.263896,2.493548,-6.166906,44.078638,50.231932,-6.154509,0,151.9050024,-74.37499765,,
378994704,1.150559,44.671142,16.500502,2,0.702393,-0.0271,-0.026123,0.710754,3.05,1.79,-7.7,-1.241224,3.021269,-7.818362,45.056321,50.562542,-7.800026,0,154.0849451,-72.19505492,,
379002906,1.158761,45.134048,16.505146,2,0.686768,-0.029297,-0.026672,0.725769,2.94,2.32,-8.5,-1.797661,2.794374,-8.67381,45.515891,50.558856,-8.664181,0,154.531093,-71.74890698,,
379012030,1.167885,45.874542,16.505146,2,0.670715,-0.031311,-0.027405,0.74054,2.56,2.92,-9.18,-2.384127,2.246107,-9.413983,46.184234,50.73701,-9.40572,0,155.8486185,-70.43138148,,
379024591,1.180446,46.336471,16.50979,2,0.654236,-0.03302,-0.02832,0.755005,3.24,2.68,-9.72,-2.256741,2.821352,-9.955097,46.90913,50.72186,-9.949043,0,156.5182724,-69.76172756,,
379032780,1.188635,46.892669,16.50979,2,0.637451,-0.034363,-0.029419,0.769165,2.75,3.41,-10.52,-2.894961,2.084593,-10.822885,47.314568,50.618944,-10.813256,0,156.5486224,-69.73137763,,
379041905,1.19776,47.634826,16.500502,2,0.620361,-0.035339,-0.03064,0.782898,2.51,3.49,-10.79,-2.946862,1.691137,-11.106719,47.961222,50.753022,-11.103485,0,157.6839991,-68.59600092,,
379054477,1.210332,47.633285,16.50979,2,0.602966,-0.03595,-0.031799,0.796326,2.35,4.05,-10.81,-3.481731,1.243985,-11.185322,48.408034,50.375594,-11.18442,0,156.7564221,-69.52357789,,
379062675,1.21853,48.930267,16.50979,2,0.585327,-0.036133,-0.032898,0.809326,2.24,4.25,-11.19,-3.630395,0.921466,-11.587387,49.123937,50.733433,-11.582947,0,158.7752779,-67.50472205,,
379071919,1.227774,49.671035,16.50979,2,0.567505,-0.035828,-0.033752,0.821899,1.78,4.11,-11.87,-3.299235,0.387372,-12.244285,49.90887,51.023409,-12.236997,0,160.6188257,-65.66117431,,
379084482,1.240337,49.85649,16.50979,2,0.549377,-0.035217,-0.034302,0.834106,1.43,3.81,-12.19,-2.870148,0.038929,-12.52664,50.518473,50.827874,-12.523449,0,160.51432,-65.76567997,,
379092667,1.248522,51.524719,16.500502,2,0.531006,-0.034363,-0.034607,0.845947,1.24,3.83,-12.58,-2.775779,-0.266289,-12.910698,51.518556,51.598012,-12.906431,0,164.3333663,-61.94663369,,
379101899,1.257754,51.895187,16.50979,2,0.51239,-0.033264,-0.034668,0.857422,0.87,3.55,-13.16,-2.304159,-0.577371,-13.450024,52.212208,51.751887,-13.444034,0,165.5922702,-60.68772981,,
379114490,1.270345,52.450652,16.50979,2,0.493469,-0.031982,-0.034424,0.868469,0.89,3.31,-13.5,-2.075855,-0.543961,-13.761982,53.001191,51.752547,-13.758478,0,166.3836791,-59.89632091,,
379122690,1.278545,53.562194,16.50979,2,0.474243,-0.030579,-0.033936,0.879211,0.5,3.3,-13.59,-1.851089,-0.973257,-13.836708,53.750995,52.128633,-13.835846,0,168.5177864,-57.76221356,,
379131825,1.28768,53.746688,16.519077,2,0.454773,-0.029114,-0.033142,0.889526,0.26,3.13,-13.73,-1.553333,-1.17175,-13.949625,54.224117,51.998015,-13.948371,0,168.5096862,-57.77031383,,
