Time_s,Simulated_Altitude_AGL_m,Raw_Barometer_Altitude_AGL_m,Filtered_Altitude_AGL_m,Simulated_Velocity_ms,Filtered_Velocity_ms,Deployment_Level,Predicted_Apogee_AGL_m,Motor_Burning,Control_Active,Target_Apogee_AGL_m,Environment_Elevation_m,Apogee_Prediction_Cd,Altitude_Error_m,Velocity_Error_ms,Apogee_Error_m,Flight_Altitude_AGL_m,Flight_Velocity_Total_ms,Flight_Acceleration_ms2,Flight_Mach_Number,Flight_Dynamic_Pressure_Pa
0.3,4.896550397091431,3.9086639697109704,2.844324510299639,32.472991959485704,11.176625472279198,0.0,9.094255895113807,True,False,228.6,200,1.0,2.0522258867917924,21.296366487206505,-219.5057441048862,4.896550397091431,32.601921521808485,101.5374673252135,0.09604250691198087,638.5196632842062
0.35000000000000003,6.644873604188518,5.655157667824757,4.25487761123073,37.426257629550165,19.8577660864688,0.0,23.24624882184753,True,False,228.6,200,1.0,2.3899959929577888,17.568491543081365,-205.35375117815246,6.644873604188518,37.577866420413514,97.48238690953649,0.11070356036719999,848.1632078458022
0.4,8.635754458465868,7.747877292613133,6.450775955915647,42.17424808098564,32.44914026237366,0.0,53.06327405647862,True,False,228.6,200,1.0,2.184978502550221,9.725107818611981,-175.5367259435214,8.635754458465868,42.34794226775573,93.30547517721708,0.12475910109241918,1076.953691711643
0.4,8.635754458465868,7.747877292613133,6.862328621785016,42.17424808098564,35.92548020924391,0.0,62.43069211139887,True,False,228.6,200,1.0,1.7734258366808522,6.248767871741734,-166.1693078886011,8.635754458465868,42.34794226775573,93.30547517721708,0.12475910109241918,1076.953691711643
0.45,10.858778835786865,10.204332515495015,9.401476492094229,46.71109705805411,46.52891909654386,0.0,94.34959802554033,True,False,228.6,200,1.0,1.4573023436926356,0.18217796151024856,-134.25040197445966,10.858778835786865,46.90649848379499,89.02553871056038,0.1381925442937041,1321.0095952070355
0.5,13.303262508127943,12.635409556749691,12.262868347968114,51.031876443299105,55.956083227947325,0.0,124.6615157910243,True,False,228.6,200,1.0,1.0403941601598294,4.92420678464822,-103.9384842089757,13.303262508127943,51.24881971713359,84.6610377559539,0.15099004098186308,1576.5435846830198
0.5,13.303262508127943,12.635409556749691,12.387593980237371,51.031876443299105,56.98589365192214,0.0,127.8095064088225,True,False,228.6,200,1.0,0.9156685278905723,5.954017208623036,-100.7904935911775,13.303262508127943,51.24881971713359,84.6610377559539,0.15099004098186308,1576.5435846830198
0.55,15.958252966169255,15.118981583894355,15.282107199087017,55.129105791622344,62.84332154792766,0.0,147.88387681802885,True,False,228.6,200,1.0,0.6761457670822377,7.714215756305315,-80.71612318197114,15.958252966169255,55.36751103345307,80.04560916620412,0.1631298282017564,1839.6608416658728
0.6,18.81226529120778,18.278387151317702,18.432280763218348,58.99213777903976,68.20112641747144,0.0,166.63360931698222,True,False,228.6,200,1.0,0.37998452798943205,9.208988638431684,-61.96639068301778,18.81226529120778,59.251798417311235,75.33088374916004,0.17458016638187296,2106.2602761030394
0.6,18.81226529120778,18.278387151317702,18.38049987768826,58.99213777903976,67.77265901278123,0.0,165.34074193139392,True,False,228.6,200,1.0,0.43176541351952125,8.780521233741474,-63.25925806860607,18.81226529120778,59.251798417311235,75.33088374916004,0.17458016638187296,2106.2602761030394
0.65,21.853530862371684,21.26555599034641,21.63241151559274,62.61904792201291,71.4888712875523,0.0,179.31090997694855,True,False,228.6,200,1.0,0.22111934677894496,8.86982336553939,-49.28909002305144,21.853530862371684,62.899478535463224,70.58613481621727,0.18533454826896173,2372.8835350752065
0.7000000000000001,25.070222565374422,24.652050196752427,24.99303530676505,66.0091297860387,74.20591039489736,0.0,190.43478990611285,True,False,228.6,200,1.0,0.0771872586093707,8.19678060885866,-38.16521009388714,25.070222565374422,66.30950272652068,65.82788937601781,0.19538985216429824,2636.3307646266476
0.7000000000000001,25.070222565374422,24.652050196752427,24.877847792424912,66.0091297860387,73.24896430108764,0.0,187.59301799251028,True,False,228.6,200,1.0,0.19237477294950978,7.2398345150489405,-41.00698200748971,25.070222565374422,66.30950272652068,65.82788937601781,0.19538985216429824,2636.3307646266476
0.75,28.450491706304632,27.46774953892917,28.130401541912143,69.16126375032313,73.53683114330038,0.0,191.66667574724102,True,False,228.6,200,1.0,0.3200901643924894,4.375567392977246,-36.93332425275898,28.450491706304632,69.48051012561942,60.86591441590975,0.2047420210047227,2893.5668177501925
0.8,31.981813741038252,31.66238748052293,31.78095571235696,72.04462523712058,76.4172429448681,0.0,203.48962660407682,True,False,228.6,200,1.0,0.2008580286812922,4.372617707747509,-25.110373395923176,31.981813741038252,72.38150859760779,55.19858592223345,0.21329966161279507,3139.175519127952
0.8,31.981813741038252,31.66238748052293,31.740896424660647,72.04462523712058,76.08444743452726,0.0,202.50952612249108,True,False,228.6,200,1.0,0.2409173163776046,4.039822197406679,-26.090473877508913,31.981813741038252,72.38150859760779,55.19858592223345,0.21329966161279507,3139.175519127952
0.8500000000000001,35.65027065578937,34.66206984716418,35.20224545716427,74.64698668007732,75.97015378365408,0.0,205.64777414917626,True,False,228.6,200,1.0,0.44802519862510337,1.3231671035767647,-22.952225850823737,35.65027065578937,75.00035330731187,49.57890199911008,0.22102689090470434,3369.2559596514757
0.9,39.44186941579801,39.04177094081596,39.05639251253403,76.97081710300301,78.67998382895496,0.0,217.12622942695208,True,False,228.6,200,1.0,0.385476903263978,1.7091667259519454,-11.473770573047915,39.44186941579801,77.33966825401875,44.02053681386807,0.22793133152287526,3581.408444793227
0.9,39.44186941579801,39.04177094081596,39.05150093193677,76.97081710300301,78.6388730497114,0.0,217.00624655903036,True,False,228.6,200,1.0,0.3903684838612378,1.6680559467083924,-11.593753440969635,39.44186941579801,77.33966825401875,44.02053681386807,0.22793133152287526,3581.408444793227
0.9500000000000001,43.34276278440311,41.948134179326736,42.56171382575222,79.01934050812983,77.20053423353924,0.0,216.4784711285061,True,False,228.6,200,1.0,0.7810489586508851,1.8188062745905853,-12.121528871493894,43.34276278440311,79.402702578955,38.535314403956,0.23402243806058526,3773.6103107547815
1.0,47.3392766618737,47.311854060411605,46.899706004879214,80.79464415185039,82.68178704048161,0.0,236.0835461793194,True,False,228.6,200,1.0,0.4395706569944835,1.8871428886312174,7.483546179319404,47.3392766618737,81.19142750177487,32.621270558991895,0.23930588998116184,3944.028269060113
1.0,47.3392766618737,47.311854060411605,47.039068776474984,80.79464415185039,83.83540574773681,0.0,239.39300276332565,True,False,228.6,200,1.0,0.3002078853987129,3.0407615958864227,10.79300276332566,47.3392766618737,81.19142750177487,32.621270558991895,0.23930588998116184,3944.028269060113
1.05,51.41541277953024,50.151057520593035,50.7894890978134,82.15746210689035,82.23342326361512,0.0,238.73708765754387,True,False,228.6,200,1.0,0.6259236817168414,0.0759611567247731,10.137087657543873,51.41541277953024,82.56574111988732,21.560352649439672,0.24336858065475087,4077.0799326140914
1.1,55.54495019248472,55.171483844869535,55.0623552553139,82.92870476114732,85.0701606011849,0.0,250.79205494626638,True,False,228.6,200,1.0,0.48259493717081625,2.1414558400375796,22.19205494626638,55.54495019248472,83.34558540550506,10.04988164211926,0.2456795023528153,4152.810926357157
1.1,55.54495019248472,55.171483844869535,55.09929877351161,82.92870476114732,85.37554324024684,0.0,251.6611137601496,True,False,228.6,200,1.0,0.44565141897310667,2.446838479099526,23.061113760149595,55.54495019248472,83.34558540550506,10.04988164211926,0.2456795023528153,4152.810926357157
1.1500000000000001,59.69923470715753,58.53426547562184,59.026663876719404,83.15365355236636,84.10122745843007,0.0,252.1088616269959,True,False,228.6,200,1.0,0.6725708304381257,0.9475739060637096,23.508861626995895,59.69923470715753,83.57645454388964,1.2025921870663623,0.24637242251157257,4174.180627859044
1.2,63.85151442680831,63.40223108397899,63.33620013555216,82.85065081856531,86.09491174861041,0.0,261.85376505968463,True,False,228.6,200,1.0,0.5153142912561464,3.244260930045101,33.25376505968464,63.85151442680831,83.2767744513615,11.21508439478006,0.24550133823771403,4142.643417740915
1.2,63.85151442680831,63.40223108397899,63.35857787378115,82.85065081856531,86.27961756640458,0.0,262.3773009862645,True,False,228.6,200,1.0,0.4929365530271568,3.4289667478392687,33.77730098626452,63.85151442680831,83.2767744513615,11.21508439478006,0.24550133823771403,4142.643417740915
1.25,67.97682033620237,66.58502555608085,67.21073725543147,82.09811365153696,83.54236247818349,0.0,258.76086971282643,True,False,228.6,200,1.0,0.7660830807708976,1.444248826646529,30.16086971282644,67.97682033620237,82.52531245161298,18.8757924330406,0.24329815941306354,4066.601237987291
1.3,72.05595743281333,71.9527616172217,71.68490737739668,81.04105616499848,86.55949984520976,0.0,271.46224535284784,True,False,228.6,200,1.0,0.3710500554166458,5.518443680211277,42.86224535284785,72.05595743281333,81.46776282126811,22.545510919174962,0.24019218484742125,3961.486249121748
1.3,72.05595743281333,71.9527616172217,71.7755093131707,81.04105616499848,87.30938335921806,0.0,273.58071953081867,True,False,228.6,200,1.0,0.28044811964262806,6.26832719421958,44.980719530818675,72.05595743281333,81.46776282126811,22.545510919174962,0.24019218484742125,3961.486249121748
1.35,76.07899368279772,74.94667333044883,75.62784694361787,79.86661928684869,83.91442083057666,0.0,268.198342813423,True,False,228.6,200,1.0,0.4511467391798476,4.047801543727971,39.59834281342299,76.07899368279772,80.29219711047737,24.263967647424813,0.2367377778141577,3846.492401453043
1.4000000000000001,80.0415219388965,79.64815737417251,79.73831037140118,78.62392521550352,83.48779928468089,0.0,271.13866815004985,True,False,228.6,200,1.0,0.3032115674953104,4.8638740691773705,42.53866815004986,80.0415219388965,79.04798309743099,25.54072519857783,0.233080447593637,3726.781030384889
1.4000000000000001,80.0415219388965,79.64815737417251,79.70789071485751,78.62392521550352,83.23510590512075,0.0,270.4141585600055,True,False,228.6,200,1.0,0.3336312240389816,4.611180689617228,41.814158560005495,80.0415219388965,79.04798309743099,25.54072519857783,0.233080447593637,3726.781030384889
1.4500000000000002,83.94033605342429,83.14082026760737,83.5480126890568,77.31821710876625,80.60988148925827,0.0,266.99997506818363,True,False,228.6,200,1.0,0.39232336436748483,3.2916643804920227,38.399975068183636,83.94033605342429,77.74039268985617,26.798828324094025,0.22923570958399914,3603.1509247935155
1.5,87.77247403058988,87.52355041217517,87.54581309941715,75.9669396539421,80.03893509289237,0.025,269.40977428939664,False,True,228.6,200,1.0,0.22666093117273078,4.0719954389502675,40.80977428939664,87.77247403058988,76.38696576576105,26.924364700021094,0.22525526090360104,3477.4985179150735
1.5,87.77247403058988,87.52355041217517,87.53834178417635,75.9669396539421,79.9764948806615,0.05,269.22841588628023,False,True,228.6,200,1.0,0.23413224641352315,4.0095552267193995,40.62841588628024,87.77247403058988,76.38696576576105,26.924364700021094,0.22525526090360104,3477.4985179150735
1.55,91.53608017150793,90.51323124166613,91.08242085613308,74.58184965398547,75.94555984284922,0.07500000000000001,261.4584068523694,False,True,228.6,200,1.0,0.4536593153748498,1.3637101888637488,32.85840685236943,91.53608017150793,74.99951823297094,27.442846694716877,0.2211739325066509,3351.1019561022204
1.6,95.23099361882635,94.70720599559222,94.78234608114427,73.22014847000177,74.4230658823928,0.1,260.84163140136246,False,True,228.6,200,1.0,0.44864753768207777,1.202917412391031,32.24163140136247,95.23099361882635,73.63556280994548,26.956791689161548,0.21716133320341935,3229.170692155342
1.6,95.23099361882635,94.70720599559222,94.7575665328049,73.22014847000177,74.23396489565836,0.125,260.2791257208301,False,True,228.6,200,1.0,0.4734270860214451,1.0138164256565858,31.679125720830115,95.23099361882635,73.63556280994548,26.956791689161548,0.21716133320341935,3229.170692155342
1.6500000000000001,98.85799946698904,97.13193816716326,97.9023429738154,71.86394266694494,69.28379953203545,0.15,249.2338229377804,False,True,228.6,200,1.0,0.9556564931736489,2.580143134909491,20.633822937780394,98.85799946698904,72.27710301338848,26.878496830912294,0.2131644078335008,3110.034024666076
1.7,102.41747116855026,101.73001565237044,101.51237930426078,70.52005746795469,69.04195448735999,0.175,252.1454054504513,False,True,228.6,200,1.0,0.9050918642894885,1.4781029805946986,23.545405450451312,102.41747116855026,70.93100226888872,26.611394306646922,0.20920341220409505,2994.2394662308257
1.7,102.41747116855026,101.73001565237044,101.58065060627551,70.52005746795469,69.50416201558586,0.19999999999999998,253.54815532684893,False,True,228.6,200,1.0,0.8368205622747524,1.0158954523688237,24.948155326848934,102.41747116855026,70.93100226888872,26.611394306646922,0.20920341220409505,2994.2394662308257
1.75,105.9093870647539,105.0293205149336,105.02829405060756,69.15985455134877,68.38049491769912,0.22499999999999998,253.748791715278,False,True,228.6,200,1.0,0.8810930141463444,0.7793596336496478,25.14879171527801,105.9093870647539,69.56845730332505,26.97093091737137,0.20519340485319165,2879.3373003928646
1.8,109.3332986303069,108.87110070278601,108.60865950179246,67.80228973736104,68.45755782272516,0.24999999999999997,257.55213935625665,False,True,228.6,200,1.0,0.7246391285144398,0.6552680853641277,28.95213935625665,109.3332986303069,68.20853439901623,26.868336558384797,0.20119062698208054,2766.9512331176575
1.8,109.3332986303069,108.87110070278601,108.68600784852767,67.80228973736104,68.92913601002421,0.27499999999999997,258.9930614767478,False,True,228.6,200,1.0,0.6472907817792333,1.1268462726631725,30.393061476747818,109.3332986303069,68.20853439901623,26.868336558384797,0.20119062698208054,2766.9512331176575
1.85,112.6887777930936,111.72716203686507,111.97744723955026,66.4218185516052,67.33625200576877,0.3,257.6723060987829,False,True,228.6,200,1.0,0.7113305535433483,0.9144334541635715,29.07230609878289,112.6887777930936,66.82553606093926,27.335928085178296,0.19711928691372693,2655.0216994000702
1.9000000000000001,115.97550055412654,115.87727367159599,115.53719038726237,65.05212793333598,67.71113987353849,0.325,262.319133166817,False,True,228.6,200,1.0,0.43831016686417,2.659011940202504,33.71913316681699,115.97550055412654,65.45334894434822,27.123270620497287,0.19307934712913538,2546.2958870281964
1.9000000000000001,115.97550055412654,115.87727367159599,115.63197201256627,65.05212793333598,68.2484619187676,0.35000000000000003,263.97033202716244,False,True,228.6,200,1.0,0.3435285415602749,3.1963339854316217,35.37033202716245,115.97550055412654,65.45334894434822,27.123270620497287,0.19307934712913538,2546.2958870281964
1.9500000000000002,119.1937378146281,118.12339366317896,118.7309468021146,63.681638627373566,65.99112827364617,0.37500000000000006,260.5177572584221,False,True,228.6,200,1.0,0.46279101251349175,2.3094896462726027,31.917757258422085,119.1937378146281,64.08032227420105,27.152838797599102,0.1890364523905915,2439.828440922109
2.0,122.34396745748529,121.67272853315717,121.88817582456659,62.33343621663509,64.58453392389616,0.4000000000000001,259.57686069055666,False,True,228.6,200,1.0,0.4557916329187037,2.251097707261067,30.976860690556663,122.34396745748529,62.729684348273,26.674405963025098,0.18505913939180918,2337.3499088086155
2.0,122.34396745748529,121.67272853315717,121.8305468884807,62.33343621663509,64.26887816636919,0.4250000000000001,258.59811090927246,False,True,228.6,200,1.0,0.5134205690045945,1.9354419497340984,29.99811090927247,122.34396745748529,62.729684348273,26.674405963025098,0.18505913939180918,2337.3499088086155
2.0500000000000003,125.42738625540937,124.06877789328401,124.72127901233263,61.00769771203174,61.83876489016876,0.4500000000000001,254.38247607417355,False,True,228.6,200,1.0,0.7061072430767439,0.8310671781370189,25.78247607417356,125.42738625540937,61.4016158743267,26.26135553391825,0.18114796121466067,2238.759883577196
2.1,128.44520790797145,127.87386025927039,127.82021288779511,59.710966085411975,61.097787869934734,0.47500000000000014,255.31019320685562,False,True,228.6,200,1.0,0.6249950201763426,1.386821784522759,26.71019320685562,128.44520790797145,60.10270553718022,25.653912140647854,0.17732237611134935,2144.416166749593
2.1,128.44520790797145,127.87386025927039,127.83431106331727,59.710966085411975,61.17380146647263,0.5000000000000001,255.54710317864257,False,True,228.6,200,1.0,0.610896844654178,1.462835381060657,26.94710317864258,128.44520790797145,60.10270553718022,25.653912140647854,0.17732237611134935,2144.416166749593
2.15,131.39892901444358,130.82266406651883,130.85748177670203,58.442648070421484,60.29854695420243,0.5250000000000001,256.00379714112273,False,True,228.6,200,1.0,0.5414472377415507,1.8558988837809451,27.403797141122737,131.39892901444358,58.83236101965616,25.114586349392937,0.17358065813828344,2054.136788626628
2.2,134.28992909919867,133.97364653807867,133.89562174647696,57.20278356320487,59.768591043666845,0.5500000000000002,257.48710961856455,False,True,228.6,200,1.0,0.3943073527217109,2.5658074804619773,28.88710961856455,134.28992909919867,57.590627641528684,24.53316639683024,0.16992296156431308,1967.7902990308344
2.2,134.28992909919867,133.97364653807867,133.91593263813502,57.20278356320487,59.87834591160698,0.5750000000000002,257.82947365734464,False,True,228.6,200,1.0,0.3739964610636548,2.67556234840211,29.22947365734464,134.28992909919867,57.590627641528684,24.53316639683024,0.16992296156431308,1967.7902990308344
2.25,137.11947180737928,136.11861190470916,136.65292187659202,55.983995386705246,57.9061440464364,0.6000000000000002,254.77699681013297,False,True,228.6,200,1.0,0.4665499307872665,1.9221486597311568,26.176996810132977,137.11947180737928,56.370083357723296,24.120228754019575,0.1663274063662907,1884.748863499062
2.3000000000000003,139.88862952508538,139.8930753479013,139.65650210965654,54.78754116443117,57.8353019648793,0.6250000000000002,257.57256004364353,False,True,228.6,200,1.0,0.23212741542883464,3.047760800448131,28.97256004364354,139.88862952508538,55.171998132792964,23.674912911980496,0.16279775639942196,1804.9992272849006
2.3000000000000003,139.88862952508538,139.8930753479013,139.71786544392396,54.78754116443117,58.16812903480613,0.6500000000000002,258.61120577595835,False,True,228.6,200,1.0,0.1707640811614226,3.38058787037496,30.01120577595836,139.88862952508538,55.171998132792964,23.674912911980496,0.16279775639942196,1804.9992272849006
2.35,142.59823640799794,141.53114636308192,142.27649511052238,53.59837594336851,55.74386197492281,0.6750000000000003,254.05228160827033,False,True,228.6,200,1.0,0.3217412974755689,2.1454860315542987,25.45228160827034,142.59823640799794,53.98122539063138,23.617346328892083,0.15928933270111592,1727.4719826727292
2.4,145.24848760264058,145.30757776681622,145.1367188359515,52.41674437470915,55.48867373982753,0.7000000000000003,256.1636422965292,False,True,228.6,200,1.0,0.11176876668906743,3.071929365118386,27.563642296529196,145.24848760264058,52.79801267349548,23.378925813093037,0.15580287579870433,1652.148578406376
2.4,145.24848760264058,145.30757776681622,145.18102946942864,52.41674437470915,55.728940932095895,0.7250000000000003,256.9130261305588,False,True,228.6,200,1.0,0.06745813321194305,3.3121965573867485,28.313026130558825,145.24848760264058,52.79801267349548,23.378925813093037,0.15580287579870433,1652.148578406376
2.45,147.83949558897882,147.20945640934937,147.72199021788842,51.22549531096601,53.859466020252796,0.7500000000000003,253.97167405243948,False,True,228.6,200,1.0,0.11750537109040238,2.6339707092867854,25.371674052439488,147.83949558897882,51.60508466333821,23.623888376790905,0.15228741579920183,1577.9376018061753
2.5,150.37109673384037,150.53200643439848,150.444295434889,50.043335307664634,53.40316549523867,0.7750000000000004,255.35753936112394,False,True,228.6,200,1.0,0.07319870104862503,3.3598301875740333,26.757539361123946,150.37109673384037,50.421282965862126,23.39409286034253,0.1487985608242846,1506.0035185655156
2.5,150.37109673384037,150.53200643439848,150.46705270215955,50.043335307664634,53.526336394697914,0.8000000000000004,255.74096597074657,False,True,228.6,200,1.0,0.09595596831917419,3.48300108703328,27.140965970746578,150.37109673384037,50.421282965862126,23.39409286034253,0.1487985608242846,1506.0035185655156
2.5500000000000003,152.84364890139238,152.44361194950943,152.91606321561778,48.8629993406567,51.75758434605741,0.8250000000000004,253.01757645503886,False,True,228.6,200,1.0,0.0724143142253979,2.894585005400714,24.41757645503887,152.84364890139238,49.23928899097424,23.366957668082037,0.14531472289921749,1435.8781350300474
2.6,155.25769551305075,155.35554070054778,155.4406971729687,47.70407791298365,50.808661819893715,0.8500000000000004,252.77461751486533,False,True,228.6,200,1.0,0.1830016599179487,3.104583906910065,24.174617514865332,155.25769551305075,48.078843220996276,22.923159405706002,0.14189417059174622,1368.6750015164334
2.6,155.25769551305075,155.35554070054778,155.4186878879152,47.70407791298365,50.68901848440853,0.8750000000000004,252.4040974367763,False,True,228.6,200,1.0,0.16099237486446327,2.984940571424879,23.804097436776317,155.25769551305075,48.078843220996276,22.923159405706002,0.14189417059174622,1368.6750015164334
2.6500000000000004,157.61432598780942,156.7767181382614,157.57705186796227,46.566080427826634,48.04419712380538,0.9000000000000005,246.8890034882923,False,True,228.6,200,1.0,0.03727411984715445,1.4781166959787484,18.28900348829231,157.61432598780942,46.939456422541355,22.515889804799883,0.13853547464763277,1304.2748117806402
2.7,159.91474773214884,160.29540796046487,160.07574742861013,45.455745095482754,47.82799057294651,0.9250000000000005,248.76341680250457,False,True,228.6,200,1.0,0.16099969646128898,2.372245477463757,20.16341680250457,159.91474773214884,45.82792620781013,21.966916671457163,0.13525871214486504,1242.957952247991
2.7,159.91474773214884,160.29540796046487,160.13263695187945,45.455745095482754,48.13617277070822,0.9500000000000005,249.71031611581918,False,True,228.6,200,1.0,0.21788921973060837,2.6804276752254665,21.110316115819188,159.91474773214884,45.82792620781013,21.966916671457163,0.13525871214486504,1242.957952247991
2.75,162.16032671033503,161.66459712677147,162.25684892616258,44.372162132070514,46.004396120582655,0.9750000000000005,245.70109151507666,False,True,228.6,200,1.0,0.09652221582754805,1.6322339885121409,17.10109151507666,162.16032671033503,44.74334350325222,21.43504611667774,0.1320612156560416,1184.5631613265452
