Time (us),Altitude AGL (m),Temperature (deg C),Mode,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Local Acceleration X,IMU Local Acceleration Y,IMU Local Acceleration Z,IMU Global Acceleration x,IMU Global Acceleration y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Servo deployment
414391895,62.469978,16.89055,3,0.159485,0.894958,-0.409546,-0.077148,-3.02,-1.24,-0.42,-0.979639,3.14261,-0.016125,62.548301,-5.557681,-0.011117,0
414404474,62.469978,16.89055,3,0.159058,0.89624,-0.406677,-0.077454,-3.1,-1.01,0.08,-1.347502,2.943068,-0.397229,62.432869,-5.620291,-0.392974,0
414412666,62.562782,16.895193,3,0.15863,0.897034,-0.405273,-0.076782,-3.17,-0.83,0.14,-1.545321,2.866497,-0.39008,62.4623,-5.508991,-0.390111,0
414421917,63.304786,16.885906,3,0.158142,0.897278,-0.405273,-0.075134,-2.94,-0.74,0.83,-1.638732,2.482997,-1.014648,62.898798,-4.888356,-1.007765,0
414434487,62.74842,16.895193,3,0.157532,0.896912,-0.406799,-0.07251,-2.79,-0.59,1.44,-1.792054,2.143159,-1.54964,62.749875,-5.019008,-1.543669,0
414442691,62.5633,16.885906,3,0.156677,0.895996,-0.409729,-0.06897,-2.39,-0.7,2.81,-1.774047,1.606924,-2.892823,62.600184,-5.207477,-2.877956,0
414451835,62.191017,16.895193,3,0.155579,0.894592,-0.413879,-0.064636,-2.16,-0.64,3.08,-1.693737,1.340107,-3.145768,62.315692,-5.542692,-3.142817,0
414464489,62.5633,16.885906,3,0.154236,0.8927,-0.419189,-0.05957,-2.09,-0.54,3.4,-1.747694,1.160642,-3.437546,62.389101,-5.404121,-3.434298,0
414472662,61.541877,16.89055,3,0.152527,0.890381,-0.425537,-0.053955,-1.88,-0.39,3.21,-1.624187,0.961729,-3.229432,61.852493,-6.180103,-3.23169,0
414481892,61.912605,16.89055,3,0.150452,0.887573,-0.4328,-0.047729,-1.3,0.09,2.65,-1.444546,0.366967,-2.549443,61.830126,-6.158643,-2.556961,0
414494464,61.727485,16.89055,3,0.147827,0.884338,-0.440857,-0.041138,-1.18,0.51,2.22,-1.559673,0.145101,-2.031361,61.692917,-6.260057,-2.037153,0
414502657,61.449592,16.885906,3,0.144592,0.880737,-0.449646,-0.03418,-0.9,0.87,1.56,-1.511216,-0.10939,-1.3055,61.500194,-6.485535,-1.313562,0
414511791,61.912605,16.89055,3,0.140625,0.876831,-0.459045,-0.026978,-0.49,0.78,1.17,-1.111175,-0.281895,-0.950566,61.679529,-6.185421,-0.954567,0
414524362,61.912605,16.89055,3,0.135803,0.872559,-0.468811,-0.019714,-0.12,0.65,0.8,-0.724852,-0.416259,-0.614919,61.737087,-6.021863,-0.618662,0
414532553,61.635719,16.885906,3,0.130249,0.868164,-0.478699,-0.012573,0.08,0.42,0.49,-0.376209,-0.384922,-0.364934,61.628851,-6.114179,-0.36773,0
414541805,61.912605,16.89055,3,0.123962,0.863708,-0.488525,-0.005676,0.33,0.31,0.11,-0.103105,-0.454427,-0.001789,61.736479,-5.901894,-0.005821,0
414554401,61.541877,16.89055,3,0.117004,0.859253,-0.497986,0.000793,1.55,0.15,-2.9,0.986824,-0.812281,3.033354,61.549332,-6.00783,2.999863,0
414562579,61.635719,16.885906,3,0.109436,0.855042,-0.506836,0.006653,2.13,-0.25,-3.91,1.6418,-0.969362,4.031411,61.550536,-5.898385,4.020044,0
414571723,61.262977,16.895193,3,0.101318,0.851318,-0.514587,0.011536,2.38,-0.86,-4.43,2.249347,-0.876094,4.494124,61.330409,-6.072706,4.488899,0
414584294,61.727485,16.89055,3,0.092834,0.848389,-0.520935,0.015198,2.39,-1.04,-4.39,2.325335,-0.887193,4.457623,61.485039,-5.724511,4.457968,0
414592657,61.449592,16.885906,3,0.084229,0.846313,-0.525696,0.017578,1.99,-1.63,-3.15,2.529317,-0.551548,3.136574,61.416671,-5.729602,3.151135,0
414601798,61.171211,16.89055,3,0.075562,0.845154,-0.528809,0.018677,2.13,-1.92,-3.32,2.819371,-0.584076,3.309813,61.222372,-5.88498,3.308064,0
414622072,61.262977,16.895193,3,0.058777,0.845703,-0.53009,0.017151,2.16,-1.72,-3.23,2.598019,-0.811106,3.263052,61.127548,-5.788825,3.263548,0
414631549,60.985603,16.881263,3,0.050659,0.847412,-0.52832,0.014526,1.98,-1.25,-3.12,2.085138,-0.908434,3.16931,60.988775,-5.930798,3.170348,0
414641293,60.800514,16.881263,3,0.042786,0.849976,-0.524963,0.010925,1.91,-1,-2.83,1.824719,-1.019268,2.878946,60.821168,-6.078635,2.882157,0
414654109,61.078925,16.87662,3,0.035034,0.853271,-0.520203,0.006409,1.92,-0.56,-2.37,1.438553,-1.290629,2.424992,60.893931,-5.833777,2.43003,0
414662497,61.450111,16.87662,3,0.027344,0.857178,-0.514282,0.00116,1.47,-0.1,-0.62,0.796784,-1.219197,0.658755,61.168902,-5.318739,0.678274,0
414671636,60.892799,16.87662,3,0.019592,0.86145,-0.507446,-0.004639,0.15,0.38,1.22,-0.293423,-0.350617,-1.20262,60.960368,-5.53992,-1.181893,0
414681354,61.264503,16.87662,3,0.011841,0.865784,-0.500122,-0.01062,0.08,0.52,1.46,-0.454365,-0.343407,-1.443472,61.082461,-5.332105,-1.44059,0
414694242,60.150428,16.885906,3,0.003967,0.870056,-0.492615,-0.016602,0.16,0.52,1.04,-0.39753,-0.394907,-1.031209,60.471839,-6.036966,-1.03572,0
414702433,60.614936,16.881263,3,-0.003906,0.874146,-0.485107,-0.022522,-0.53,0.3,1.22,-0.577913,0.325612,-1.191297,60.505531,-5.920257,-1.189583,0
414711666,61.450111,16.87662,3,-0.011719,0.878052,-0.477661,-0.02832,-0.81,0.22,1.41,-0.678107,0.626491,-1.356784,60.997331,-5.233731,-1.354942,0
414724281,60.986122,16.871976,3,-0.019348,0.881592,-0.470337,-0.033875,-0.88,0.35,1.24,-0.830842,0.61559,-1.168295,60.924705,-5.25661,-1.170352,0
414732466,60.892799,16.87662,3,-0.026794,0.884827,-0.46344,-0.039124,-1.35,0.1,0.62,-0.875721,1.099334,-0.491262,60.863132,-5.288231,-0.498745,0
414741608,60.057655,16.881263,3,-0.033936,0.887695,-0.457092,-0.044006,-1.68,-0.17,0.63,-0.862688,1.520212,-0.439362,60.34893,-5.882635,-0.440016,0
414754228,60.521613,16.895193,3,-0.040588,0.890076,-0.451416,-0.048401,-1.7,-0.17,0.53,-0.888161,1.521032,-0.312148,60.374911,-5.762329,-0.313557,0
414762402,60.150428,16.885906,3,-0.046753,0.892029,-0.446472,-0.052368,-1.78,-0.16,0.54,-0.960274,1.57491,-0.288181,60.197428,-5.95883,-0.28846,0
414771563,60.429328,16.881263,3,-0.052307,0.893616,-0.442261,-0.055847,-2.05,-0.21,0.08,-1.072343,1.74652,0.229656,60.276965,-5.786799,0.223947,0
414784162,60.707191,16.895193,3,-0.05719,0.894775,-0.438904,-0.058838,-2.07,0.2,-0.83,-1.37086,1.362483,1.130547,60.453905,-5.462337,1.120556,0
414792334,60.243232,16.89055,3,-0.061462,0.895508,-0.436584,-0.061279,-2.02,0.28,-1.45,-1.374507,1.155894,1.742633,60.286972,-5.630463,1.735778,0
414801586,60.800514,16.881263,3,-0.065002,0.895691,-0.435303,-0.063171,-2.25,0.47,-3.2,-1.568675,0.899566,3.500274,60.532071,-5.22125,3.48083,0
414814178,60.150428,16.885906,3,-0.067932,0.895447,-0.43512,-0.064514,-2.78,0.8,-5.28,-2.036702,0.713582,5.619715,60.245171,-5.427774,5.596145,0
414822371,59.964332,16.895193,3,-0.07019,0.894653,-0.436401,-0.065125,-1.89,1.56,-1.49,-2.304134,0.236219,1.691506,60.037628,-5.658049,1.734534,0
414831503,60.336555,16.87662,3,-0.071838,0.893127,-0.43927,-0.065063,-2.03,1.88,-1.04,-2.666885,0.245776,1.250784,60.158905,-5.426445,1.256115,0
414844084,60.057136,16.89055,3,-0.07312,0.89093,-0.443604,-0.06427,-1.3,1.59,1.34,-2.115892,0.319068,-1.197936,60.031457,-5.514995,-1.170893,0
414852269,60.057136,16.89055,3,-0.074158,0.888062,-0.44928,-0.062927,-0.46,1.13,3.15,-1.325076,0.29448,-3.093062,60.001126,-5.51812,-3.07188,0
414861445,60.429328,16.881263,3,-0.074829,0.884766,-0.455872,-0.061218,-0.52,1.51,2.16,-1.618512,-0.044124,-2.143372,60.198076,-5.222434,-2.153604,0
414874008,59.780311,16.885906,3,-0.075378,0.881104,-0.463135,-0.059265,-1.05,1.88,0.29,-2.153365,-0.150252,-0.248236,59.889898,-5.528737,-0.269232,0
414882176,59.408668,16.885906,3,-0.075684,0.876892,-0.471313,-0.056946,-0.98,2.28,-0.95,-2.415414,-0.61664,0.920589,59.565267,-5.93934,0.907478,0
414891445,60.150428,16.885906,3,-0.075928,0.871948,-0.480591,-0.054138,-0.55,1.79,-2.15,-1.761551,-0.882471,2.06062,59.848805,-5.48907,2.047913,0
414904061,59.594215,16.885906,3,-0.07605,0.866394,-0.490906,-0.050903,-0.25,1.29,-1.02,-1.221709,-0.628,0.938114,59.631775,-5.663157,0.950344,0
414912230,60.057655,16.881263,3,-0.076111,0.860168,-0.502075,-0.047302,0.15,1.38,0.66,-1.131457,-0.678985,-0.788214,59.832892,-5.297421,-0.769055,0
414921392,59.501441,16.89055,3,-0.076111,0.853455,-0.513733,-0.043518,0.18,1.63,0.28,-1.354733,-0.858461,-0.442016,59.59261,-5.546584,-0.44562,0
414933989,59.408668,16.885906,3,-0.075989,0.846252,-0.525818,-0.039612,1.02,2.6,-2.61,-1.910339,-2.478113,2.195541,59.41611,-5.652821,2.166436,0
414942205,59.037513,16.885906,3,-0.07605,0.838562,-0.538269,-0.035522,1.39,2.27,0.02,-1.480015,-2.172183,-0.419046,59.149712,-5.986794,-0.390555,0
414951351,59.501441,16.89055,3,-0.076416,0.830444,-0.550964,-0.031311,1.74,2.18,1.22,-1.285851,-2.218093,-1.641878,59.298355,-5.740999,-1.628088,0
414963979,59.315864,16.89055,3,-0.077087,0.822021,-0.563599,-0.027222,1.75,2.39,0.6,-1.56362,-2.3632,-1.051978,59.235941,-5.74156,-1.058326,0
414972146,59.223091,16.885906,3,-0.078125,0.813354,-0.575989,-0.023193,2.34,2.46,-0.48,-1.55411,-3.055298,-0.072211,59.181583,-5.753347,-0.083078,0
414981322,59.872596,16.881263,3,-0.079529,0.804565,-0.588196,-0.019348,3.29,2.86,-1.6,-1.804597,-4.189824,0.867423,59.528563,-5.233552,0.856949,0
414993897,59.222572,16.895193,3,-0.081421,0.795776,-0.599854,-0.015747,3.59,2.85,-1.3,-1.817922,-4.372178,0.525893,59.28511,-5.450142,0.529541,0
415002076,58.944221,16.89055,3,-0.083923,0.787231,-0.610779,-0.012512,4.01,2.84,-1.17,-1.817065,-4.701244,0.33117,59.042518,-5.745369,0.333356,0
415011320,59.037513,16.885906,3,-0.087097,0.779114,-0.620728,-0.009827,4.01,2.87,-0.44,-1.902617,-4.55167,-0.416246,58.986494,-5.752918,-0.407985,0
415023910,59.315864,16.89055,3,-0.090881,0.771484,-0.629639,-0.007629,3.99,2.7,-0.09,-1.810164,-4.398618,-0.767784,59.105296,-5.52109,-0.763819,0
415032082,58.944221,16.899836,3,-0.095276,0.764404,-0.637573,-0.006042,4.27,2.48,-0.29,-1.654552,-4.620023,-0.615664,58.966578,-5.667329,-0.617296,0
415041243,59.129798,16.89055,3,-0.10022,0.758057,-0.644409,-0.004944,4.58,2.11,-0.97,-1.405609,-4.938801,0.017368,59.009083,-5.546,0.010374,0
415053844,59.408668,16.885906,3,-0.105591,0.752563,-0.650024,-0.004578,5.39,2.17,-2.62,-1.631881,-5.98824,1.452751,59.171357,-5.235902,1.436857,0
415062047,59.50196,16.881263,3,-0.11145,0.748047,-0.654175,-0.004944,5.68,2.18,-3.3,-1.774496,-6.384232,1.997986,59.320549,-4.929684,1.991803,0
415071208,59.037513,16.885906,3,-0.117798,0.744812,-0.656799,-0.006042,5.35,2.09,-3,-1.751226,-6.005961,1.690619,59.111715,-5.124796,1.693938,0
415083779,58.759193,16.89055,3,-0.124634,0.742737,-0.657837,-0.007935,4.83,1.91,-2.56,-1.610804,-5.408578,1.297547,58.84268,-5.366323,1.301915,0
415092143,59.223091,16.885906,3,-0.131836,0.741882,-0.657349,-0.010559,4.33,2.01,-1.61,-1.632893,-4.751514,0.370025,59.018867,-5.029944,0.380295,0
415101275,58.94474,16.881263,3,-0.139282,0.742065,-0.655518,-0.013733,3.92,2.07,-0.78,-1.598654,-4.184467,-0.436961,58.930019,-5.089621,-0.427955,0
415113854,58.851447,16.895193,3,-0.146973,0.742981,-0.65271,-0.017395,3.86,2.41,0.01,-1.779417,-3.973873,-1.321527,58.82026,-5.163842,-1.31168,0
415122045,59.037513,16.885906,3,-0.154907,0.744507,-0.649048,-0.021362,2.98,2.73,2.05,-1.842885,-2.629491,-3.197786,58.904075,-4.999432,-3.177002,0
415131187,59.129798,16.89055,3,-0.162964,0.746338,-0.644836,-0.025574,2.73,2.76,1.97,-1.884674,-2.379138,-3.121291,58.988825,-4.8599,-3.121905,0
415143757,58.759712,16.881263,3,-0.171082,0.748291,-0.640259,-0.029785,2.73,2.94,1.64,-2.073964,-2.463272,-2.901555,58.79446,-5.063957,-2.903983,0
415151950,58.480842,16.885906,3,-0.179321,0.750183,-0.635498,-0.034119,2.54,3.02,0.83,-2.287291,-2.517646,-2.165104,58.570698,-5.356692,-2.173247,0
415161200,58.388069,16.89055,3,-0.187622,0.752075,-0.630676,-0.038391,2.21,3.16,-0.79,-2.739121,-2.749857,-0.657275,58.415453,-5.498784,-0.673981,0
415173795,58.759712,16.881263,3,-0.195862,0.753784,-0.625793,-0.042603,2.08,3.26,-0.51,-2.778918,-2.561835,-0.963245,58.546083,-5.25734,-0.960057,0
415181965,58.759712,16.881263,3,-0.204102,0.755249,-0.621094,-0.046753,1.62,3.24,-0.28,-2.789627,-2.061851,-1.080388,58.627219,-5.078062,-1.079062,0
415191236,58.666419,16.885906,3,-0.212158,0.756348,-0.616699,-0.05072,1.15,3.16,-0.09,-2.763196,-1.554263,-1.124189,58.602774,-5.059267,-1.123691,0
415203807,58.573615,16.89055,3,-0.219971,0.757019,-0.612854,-0.054504,1.11,3.18,-0.47,-2.845265,-1.674934,-0.815765,58.522172,-5.091052,-0.819158,0
415212030,58.851966,16.885906,3,-0.227478,0.757141,-0.609558,-0.058167,1.01,3.15,-0.52,-2.836738,-1.604412,-0.768136,58.671916,-4.807028,-0.768698,0
415221148,58.851447,16.895193,3,-0.234619,0.756714,-0.607056,-0.061584,0.74,3.01,-0.64,-2.786048,-1.393562,-0.558842,58.731933,-4.677877,-0.561155,0
415233797,58.388069,16.89055,3,-0.241272,0.755737,-0.605347,-0.06488,0.34,2.9,-1.01,-2.85222,-1.185123,-0.078506,58.473048,-4.930743,-0.083824,0
415241970,58.759193,16.89055,3,-0.247375,0.754089,-0.604614,-0.067932,0.45,2.89,-0.53,-2.719821,-1.059963,-0.561272,58.598996,-4.683032,-0.556011,0
415251122,58.295295,16.885906,3,-0.252869,0.75177,-0.604919,-0.070801,0.32,2.89,-0.43,-2.735173,-0.885494,-0.612451,58.380404,-4.915309,-0.611829,0
415263706,58.294776,16.895193,3,-0.25769,0.748779,-0.606262,-0.073547,0.43,2.92,-0.43,-2.739532,-0.964295,-0.679891,58.268767,-4.986676,-0.679141,0
415271910,57.923683,16.895193,3,-0.261841,0.745117,-0.608643,-0.076111,0.38,3.01,-0.34,-2.82585,-0.860866,-0.770423,58.027326,-5.296585,-0.769418,0
415281160,58.202003,16.89055,3,-0.26532,0.740723,-0.612183,-0.078552,0.54,3.07,0.11,-2.760676,-0.75013,-1.242837,58.079355,-5.177575,-1.23762,0
415290805,58.109229,16.895193,3,-0.268188,0.735596,-0.616821,-0.080811,0.62,2.99,0.01,-2.700672,-0.815646,-1.168915,58.046652,-5.166788,-1.169672,0
415303618,58.016456,16.89055,3,-0.270386,0.729675,-0.622559,-0.082947,0.86,2.85,0.05,-2.524841,-0.941913,-1.265862,57.962789,-5.205745,-1.264802,0
415312007,58.202522,16.881263,3,-0.272034,0.722961,-0.629395,-0.084961,1.1,2.89,0.21,-2.50492,-1.017928,-1.515381,58.058509,-5.002994,-1.51262,0
415321148,58.202003,16.89055,3,-0.27301,0.715393,-0.637268,-0.086853,1.23,2.94,0.33,-2.533871,-1.011406,-1.679625,58.095782,-4.908771,-1.677785,0
415333718,57.552619,16.895193,3,-0.273438,0.707031,-0.646118,-0.088623,1.43,2.82,0.13,-2.46995,-1.215757,-1.560427,57.718413,-5.330755,-1.56172,0
415341911,57.92472,16.885906,3,-0.273315,0.697754,-0.655945,-0.090271,1.42,2.92,-0.6,-2.781628,-1.500523,-0.955414,57.794589,-5.156463,-0.962096,0
415351161,57.367591,16.895193,3,-0.272705,0.687561,-0.666687,-0.091797,1.69,2.87,-1.39,-2.945602,-2.048025,-0.392969,57.499788,-5.47955,-0.39924,0
415363760,57.367591,16.895193,3,-0.271667,0.676331,-0.678284,-0.09314,1.93,2.58,-1.66,-2.779665,-2.317896,-0.190453,57.353941,-5.579677,-0.192754,0
415371934,57.274833,16.89055,3,-0.270081,0.664124,-0.690735,-0.09436,1.93,2.41,-2.38,-2.869666,-2.595198,0.478128,57.262381,-5.645619,0.470735,0
415381095,57.36811,16.885906,3,-0.268066,0.650879,-0.703857,-0.095398,2.53,2.64,-1.47,-2.94895,-2.543985,-0.603593,57.271809,-5.572085,-0.591755,0
415393698,57.831947,16.89055,3,-0.265686,0.636536,-0.71759,-0.096375,2.86,2.44,-0.64,-2.658076,-2.353858,-1.391503,57.526805,-5.177785,-1.38269,0
415401884,57.460883,16.89055,3,-0.263,0.621155,-0.731812,-0.097107,3.22,2.3,0.26,-2.429434,-2.159254,-2.271635,57.446038,-5.254573,-2.261839,0
415411133,57.92472,16.885906,3,-0.260132,0.604797,-0.746338,-0.097717,3.33,1.99,0.02,-2.335621,-2.331516,-2.039426,57.674341,-4.915459,-2.041877,0
415423704,57.18206,16.895193,3,-0.257141,0.587646,-0.760864,-0.098267,3.56,1.63,-0.41,-2.283688,-2.716046,-1.705167,57.326452,-5.30086,-1.708877,0
415431870,57.18206,16.895193,3,-0.253967,0.569641,-0.775391,-0.098694,3.82,1.69,-0.1,-2.453607,-2.66699,-2.079202,57.199196,-5.445294,-2.075121,0
415441144,57.089301,16.89055,3,-0.250671,0.550903,-0.789856,-0.098999,4.12,1.61,0.66,-2.393147,-2.494328,-2.837878,57.084983,-5.553723,-2.829473,0
415453742,57.553657,16.885906,3,-0.247375,0.531555,-0.804016,-0.099304,4.25,1.27,1.03,-2.175533,-2.46129,-3.154196,57.287037,-5.246488,-3.150618,0
415461928,57.646919,16.881263,3,-0.24408,0.511536,-0.81781,-0.099548,4.69,1.09,0.71,-2.430234,-2.905249,-3.055994,57.453119,-4.953256,-3.057037,0
415471071,56.439979,16.895193,3,-0.240845,0.491089,-0.831177,-0.099731,4.9,1.04,0.48,-2.721671,-3.053981,-2.930119,56.821511,-5.738815,-2.931518,0
415483673,57.182578,16.885906,3,-0.237732,0.470337,-0.843933,-0.099976,5.04,0.64,0.38,-2.661714,-3.268358,-2.860872,56.958673,-5.509392,-2.861651,0
415491848,57.182578,16.885906,3,-0.234741,0.449341,-0.85614,-0.10022,5.27,0.59,-0.39,-3.164767,-3.616065,-2.276894,57.04366,-5.330366,-2.283338,0
415501098,56.81153,16.885906,3,-0.231934,0.428284,-0.867554,-0.100586,5.86,0.25,-1.61,-3.78627,-4.528869,-1.464997,56.859971,-5.517525,-1.474014,0
415513730,56.81153,16.885906,3,-0.229309,0.407349,-0.878235,-0.101135,5.74,0.08,-0.28,-3.382561,-3.890943,-2.540756,56.761929,-5.585411,-2.529001,0
415521934,56.161704,16.89055,3,-0.22699,0.386597,-0.888062,-0.101868,5.68,-0.06,0.18,-3.294619,-3.614119,-2.89538,56.367179,-6.140893,-2.891342,0
415531082,56.718253,16.899836,3,-0.224915,0.36615,-0.897095,-0.102783,5.73,-0.03,1.08,-3.238206,-3.143629,-3.692062,56.513991,-5.911161,-3.683239,0
415543653,56.90377,16.89055,3,-0.223022,0.345947,-0.905457,-0.103882,5.75,-0.49,0.18,-3.412954,-3.636332,-2.91036,56.665839,-5.660768,-2.918876,0
415551822,56.532737,16.899836,3,-0.221436,0.325989,-0.913025,-0.105164,5.72,-0.67,-0.12,-3.553327,-3.691701,-2.631445,56.542172,-5.799632,-2.634613,0
415561074,56.439979,16.895193,3,-0.220093,0.306519,-0.919922,-0.10675,5.57,-1.06,0.1,-3.302701,-3.682973,-2.773217,56.429262,-5.901673,-2.77169,0
415573655,56.254463,16.895193,3,-0.218994,0.287598,-0.926025,-0.108704,5.33,-1.19,1.08,-2.876147,-3.196783,-3.535635,56.253191,-6.075447,-3.527217,0
415581853,56.161704,16.89055,3,-0.218079,0.269226,-0.931458,-0.110901,5.18,-1.32,1.32,-2.752559,-3.015912,-3.693322,56.150097,-6.186599,-3.691492,0
415590994,56.533256,16.89055,3,-0.217346,0.251404,-0.93634,-0.113464,5.05,-1.26,1.56,-2.73373,-2.694787,-3.846192,56.315082,-5.934513,-3.844487,0
415611203,55.882926,16.895193,3,-0.216187,0.217224,-0.944336,-0.119507,5,-1.94,-0.22,-3.24277,-3.56479,-2.363651,55.941247,-6.300478,-2.37997,0
415620691,55.698966,16.885906,3,-0.215759,0.20105,-0.947571,-0.123047,4.81,-2.05,0.04,-3.069046,-3.386699,-2.540023,55.737913,-6.617248,-2.538259,0
415630529,56.256004,16.87662,3,-0.215454,0.185547,-0.950256,-0.127014,4.64,-2,0.72,-2.813816,-2.948659,-3.071412,55.975283,-6.163938,-3.065537,0
415644930,56.162742,16.881263,3,-0.215149,0.170715,-0.952515,-0.131348,4.46,-2,0.83,-2.720426,-2.74416,-3.106007,55.995892,-6.052505,-3.105561,0
415652420,56.44152,16.87662,3,-0.214905,0.156372,-0.954407,-0.135986,4.44,-2.16,0.81,-2.744134,-2.77555,-3.130935,56.210421,-5.63722,-3.130656,0
415661213,56.626014,16.885906,3,-0.2146,0.142517,-0.955933,-0.14093,4.33,-2.36,0.45,-2.80323,-2.939514,-2.832699,56.401179,-5.350307,-2.835982,0
415673669,55.976707,16.89055,3,-0.214294,0.12915,-0.957092,-0.146179,4.17,-2.8,-0.24,-2.86962,-3.437014,-2.288776,56.088102,-5.679749,-2.294806,0
415681863,55.698966,16.885906,3,-0.213867,0.116211,-0.957947,-0.151855,4.27,-2.59,-1.15,-3.449499,-3.46569,-1.533432,55.815637,-6.022961,-1.541822,0
415691006,55.976707,16.89055,3,-0.213379,0.10376,-0.958557,-0.157837,4.16,-2.39,-0.96,-3.416814,-3.099748,-1.630532,55.853627,-5.921075,-1.629554,0
415703582,56.162742,16.881263,3,-0.212769,0.091614,-0.958862,-0.164185,3.92,-2.55,-0.97,-3.240009,-3.127775,-1.590941,55.958438,-5.720141,-1.591367,0
415711773,55.883964,16.885906,3,-0.212036,0.079712,-0.958923,-0.170837,3.84,-2.36,-0.88,-3.248291,-2.819167,-1.610022,55.868286,-5.797306,-1.609817,0
415720921,56.069984,16.885906,3,-0.211121,0.067932,-0.95874,-0.177673,3.56,-2.16,0,-2.765941,-2.200337,-2.201017,55.931797,-5.670224,-2.194503,0
415733569,55.791725,16.89055,3,-0.210022,0.056274,-0.958435,-0.184692,3.38,-2.29,-0.45,-2.807442,-2.391604,-1.80801,55.778624,-5.793683,-1.812269,0
415741771,55.792243,16.881263,3,-0.208618,0.044556,-0.957947,-0.191833,3.39,-2.13,-1.24,-3.203362,-2.461615,-1.115422,55.738978,-5.79102,-1.123101,0
415750914,56.069984,16.87662,3,-0.206909,0.032715,-0.957336,-0.199036,3.57,-1.88,-1.89,-3.708143,-2.402443,-0.5734,55.877444,-5.553446,-0.579457,0
415763515,55.698966,16.885906,3,-0.204895,0.020569,-0.956604,-0.206299,3.91,-1.7,-1.32,-3.874457,-1.909301,-1.12562,55.703767,-5.696157,-1.119601,0
415771689,55.327979,16.885906,3,-0.202637,0.008179,-0.955688,-0.21344,3.94,-1.44,-1.09,-3.887404,-1.477675,-1.221245,55.438923,-6.031165,-1.220125,0
415780940,54.955955,16.895193,3,-0.200134,-0.004639,-0.954651,-0.220459,3.78,-1.26,-1.36,-3.899735,-1.340362,-0.850419,55.103741,-6.393131,-0.854493,0
415793516,55.513465,16.885906,3,-0.197449,-0.017883,-0.95343,-0.227234,3.46,-1.33,-1.71,-3.77153,-1.492203,-0.460307,55.261201,-6.101632,-0.46465,0
415801696,55.883964,16.885906,3,-0.194519,-0.031616,-0.952148,-0.233704,3.47,-1.06,-1.17,-3.618884,-0.923991,-0.765116,55.572969,-5.567903,-0.761805,0
415810945,55.234702,16.89055,3,-0.191345,-0.046021,-0.950684,-0.239807,3.41,-1.02,-0.88,-3.48134,-0.672789,-0.933982,55.325765,-5.82517,-0.932085,0
415823563,56.440498,16.885906,3,-0.187927,-0.061035,-0.949036,-0.245483,3.27,-0.92,-1.51,-3.620048,-0.790664,-0.296922,55.899547,-5.018498,-0.303921,0
415831738,55.977226,16.881263,3,-0.184326,-0.076721,-0.947266,-0.250732,3.77,-0.51,-2.32,-4.396165,-0.579857,0.44267,55.903658,-4.947228,0.434443,0
415840880,55.234702,16.89055,3,-0.180542,-0.09314,-0.945251,-0.25531,3.81,-0.94,-0.74,-3.861794,-0.111326,-1.00931,55.471468,-5.449307,-0.9934,0
415853478,55.882926,16.895193,3,-0.176697,-0.110291,-0.943054,-0.259338,3.52,-1.27,0.21,-3.28031,0.081095,-1.81109,55.641555,-5.174306,-1.802079,0
415861682,56.069984,16.885906,3,-0.172791,-0.127991,-0.940613,-0.262817,3.48,-1.24,-0.17,-3.411265,0.049378,-1.42862,55.847913,-4.813644,-1.432736,0
415870842,55.513465,16.885906,3,-0.168945,-0.14624,-0.937805,-0.265686,3.93,-1.02,-1.22,-4.207131,0.050725,-0.52051,55.610344,-5.065278,-0.530563,0
415883413,55.512962,16.895193,3,-0.165161,-0.164978,-0.934692,-0.267944,3.45,-1.29,-1.13,-3.806024,-0.169618,-0.570661,55.490083,-5.143126,-0.570219,0
415891777,55.234702,16.89055,3,-0.161499,-0.184204,-0.931274,-0.269653,3.37,-1.33,-1.63,-3.958199,-0.318272,-0.118103,55.298687,-5.366194,-0.123085,0
415900909,55.605705,16.899836,3,-0.158081,-0.203796,-0.927429,-0.270752,3.55,-1.4,-1.58,-4.124388,-0.124299,-0.173214,55.427311,-5.138779,-0.172662,0
415913489,55.234702,16.89055,3,-0.154907,-0.223694,-0.923218,-0.271301,3.46,-1.78,-1.02,-3.948614,-0.06017,-0.763886,55.250763,-5.288644,-0.757371,0
415921690,55.327979,16.885906,3,-0.1521,-0.243713,-0.91864,-0.271301,3.2,-1.91,-1.23,-3.876012,-0.226892,-0.572619,55.252227,-5.226014,-0.574655,0
415930825,55.420204,16.89055,3,-0.149658,-0.263977,-0.913574,-0.270813,3.38,-1.94,-1.79,-4.28165,-0.225118,-0.106818,55.301648,-5.10268,-0.111974,0
415943380,55.420204,16.89055,3,-0.147583,-0.284241,-0.908081,-0.269897,3.24,-2.17,-2.02,-4.374217,-0.393208,0.020774,55.306418,-5.016288,0.019311,0
415951695,55.142478,16.885906,3,-0.145996,-0.304504,-0.9021,-0.268555,2.82,-2.48,-1.76,-4.09596,-0.588247,-0.272813,55.169455,-5.161323,-0.269594,0
415960827,54.678764,16.89055,3,-0.144836,-0.324768,-0.895752,-0.266907,2.63,-2.6,-1.72,-4.021398,-0.608186,-0.311305,54.838418,-5.529798,-0.310845,0
